0,,Latitude,Longitude,Application/Permit Number 
39513,,47.70045073,-122.27746695,6439255
39514,,47.62340785,-122.33139778,6439250
39515,,47.60979851,-122.32299334,6439249
39516,,47.61029752,-122.34090346,6439247
39517,,47.6213169,-122.33815149,6439246
39518,,47.61954638,-122.32147348,6439243
39519,,47.6092117,-122.32426736,6439242
39520,,47.54917436,-122.35680217,6439240
39521,,47.68211885,-122.35549532,6439226
39522,,47.56122456,-122.381916,6439222
39523,,47.55152707,-122.31870456,6439221
39524,,47.56904623,-122.29827131,6439218
39525,,47.61203797,-122.341663,6439217
39526,,47.61449292,-122.3395716,6439215
39527,,47.63385694,-122.35348036,6439213
39528,,47.66846516,-122.38063818,6439211
39529,,47.6122278,-122.29650395,6439210
39530,,47.5449158,-122.39369324,6439209
39531,,47.60997316,-122.34139055,6439208
39532,,47.66150369,-122.2960282,6439206
39533,,47.6700734,-122.30624262,6439205
39534,,47.67262246,-122.26001203,6439201
39535,,47.58010234,-122.32544806,6439199
39536,,47.60932305,-122.33389853,6439197
39537,,47.71395055,-122.35211056,6439194
39538,,47.66028766,-122.28303044,6439190
39539,,47.55761411,-122.36326363,6439175
39540,,47.51169869,-122.37912683,6439164
39541,,47.6984559,-122.3824282,6439162
39542,,47.64035248,-122.40070947,6439161
39543,,47.52748031,-122.31882654,6439160
39544,,47.53013492,-122.38530525,6439159
39545,,47.54460432,-122.38522561,6439158
39546,,47.6699362,-122.27051926,6439157
39547,,47.60845192,-122.29023135,6439153
39548,,47.61732858,-122.29775307,6439152
39549,,47.68140717,-122.30372624,6439151
39550,,47.65064257,-122.33660062,6439150
39551,,47.68656948,-122.33775882,6439149
39552,,47.68656782,-122.33765692,6439148
39553,,47.68657,-122.33746646,6439147
39554,,47.63692446,-122.36146004,6439146
39555,,47.59417574,-122.29370619,6439145
39556,,47.66004952,-122.32362458,6439144
39557,,47.51392362,-122.25103409,6439143
39558,,47.61834907,-122.34833056,6439142
39559,,47.59512985,-122.30095295,6439141
39560,,47.5951253,-122.30074101,6439140
39561,,47.59518153,-122.30098531,6439139
39562,,47.61325495,-122.34371821,6439138
39563,,47.52872773,-122.39236496,6439137
39564,,47.59517449,-122.30081081,6439134
39565,,47.72357266,-122.34767003,6439131
39566,,47.56000798,-122.38241877,6439130
39567,,47.59162537,-122.31448198,6439128
39568,,47.61069768,-122.34654929,6439127
39569,,47.5631841,-122.32890203,6439125
39570,,47.6711164,-122.38851736,6439124
39571,,47.5523158,-122.33488098,6439123
39572,,47.69292434,-122.31826772,6439122
39573,,47.59166516,-122.31464423,6439120
39574,,47.69936679,-122.33402554,6439113
39575,,47.61289807,-122.33532762,6439107
39576,,47.56346673,-122.40124395,6439109
39577,,47.52586904,-122.38374853,6439108
39578,,47.72320941,-122.31022298,6439105
39579,,47.60573523,-122.33029353,6439101
39580,,47.60573523,-122.33029353,6439099
39581,,47.61230402,-122.34612461,6439098
39582,,47.67035987,-122.38313076,6439092
39583,,47.67035987,-122.38313076,6439094
39584,,47.59280696,-122.31600169,6439084
39585,,47.59280696,-122.31600169,6439085
39586,,47.60909624,-122.33203188,6439086
39587,,47.60987341,-122.33825302,6439082
39588,,47.58717078,-122.3221503,6439076
39589,,47.58673148,-122.32086105,6439074
39590,,47.5596089,-122.29042652,6439069
39591,,47.5756972,-122.29058215,6439067
39592,,47.61742529,-122.30238141,6439064
39593,,47.61728899,-122.31670399,6439062
39594,,47.59442019,-122.30145594,6439061
39595,,47.57338397,-122.32801288,6439059
39596,,47.67107219,-122.40136773,6439051
39597,,47.52827353,-122.26956712,6439054
39598,,47.60967252,-122.33230646,6439050
39599,,47.53837875,-122.39049477,6439035
39600,,47.61192997,-122.33718625,6439048
39601,,47.61952595,-122.34463796,6439045
39602,,47.6831165,-122.32354428,6439033
39603,,47.63246196,-122.31894227,6439032
39604,,47.610431,-122.33207691,6439031
39605,,47.57276343,-122.28140611,6439027
39606,,47.64236834,-122.3863694,6439025
39607,,47.64151478,-122.30438733,6439024
39608,,47.68091449,-122.38797798,6439023
39609,,47.72924709,-122.36862059,6439021
39610,,47.71281008,-122.32638875,6439020
39611,,47.72241107,-122.29737414,6439019
39612,,47.71631844,-122.31845233,6439018
39613,,47.67339272,-122.38161417,6439016
39614,,47.53257924,-122.35196549,6439015
39615,,47.6107888,-122.28689631,6439011
39616,,47.61172224,-122.31570947,6439002
39617,,47.60454089,-122.33073506,6438996
39618,,47.61597954,-122.33086962,6439000
39619,,47.7053363,-122.3538361,6439010
39620,,47.67615748,-122.31710723,6439009
39621,,47.5878933,-122.30806381,6439005
39622,,47.61954638,-122.32147348,6438998
39623,,47.60869743,-122.33589922,6438990
39624,,47.58921144,-122.29424807,6392077
39625,,47.71976378,-122.31509304,6438986
39626,,47.59634748,-122.32808465,6438973
39627,,47.61393744,-122.33811289,6438970
39628,,47.62298882,-122.33083092,6438968
39629,,47.6128786,-122.35022965,6438967
39630,,47.57741942,-122.4099201,6438966
39631,,47.57741357,-122.40970262,6438965
39632,,47.53220546,-122.36824976,6438964
39633,,47.56733776,-122.33521131,6438962
39634,,47.57028997,-122.28473789,6438961
39635,,47.53295766,-122.34827904,6438960
39636,,47.72127884,-122.36415004,6438959
39637,,47.62508251,-122.30631959,6438957
39638,,47.67580398,-122.37669665,6438956
39639,,47.6523784,-122.35565624,6438955
39640,,47.66408658,-122.36935984,6438954
39641,,47.60501319,-122.32989532,6438953
39642,,47.61468102,-122.34794994,6438952
39643,,47.61275016,-122.33686713,6438951
39644,,47.61399289,-122.33524663,6438950
39645,,47.59280696,-122.31600169,6438949
39646,,47.60454089,-122.33073506,6438948
39647,,47.65360888,-122.39003872,6438947
39648,,47.61578426,-122.2840372,6438946
39649,,47.5744045,-122.32063118,6438945
39650,,47.67925369,-122.36955387,6438944
39651,,47.60505199,-122.33428775,6438943
39652,,47.61801358,-122.3320086,6438942
39653,,47.59166516,-122.31464423,6438941
39654,,47.5735097,-122.3224022,6438940
39655,,47.5735097,-122.3224022,6438939
39656,,47.64658945,-122.3163033,6438937
39657,,47.65144569,-122.38516427,6438936
39658,,47.65144075,-122.38498919,6438935
39659,,47.68509327,-122.27439585,6438934
39660,,47.5541246,-122.30186928,6438933
39661,,47.63373393,-122.30423437,6438932
39662,,47.65737417,-122.35737248,6438931
39663,,47.629836,-122.30008004,6438930
39664,,47.652971,-122.38419739,6438929
39665,,47.65296471,-122.38446437,6438928
39666,,47.68337238,-122.39223994,6438927
39667,,47.64017464,-122.34855991,6438926
39668,,47.65062366,-122.40040621,6438925
39669,,47.65180618,-122.40498248,6438924
39670,,47.67314405,-122.40238631,6438923
39671,,47.6382071,-122.31040795,6438922
39672,,47.61273459,-122.33667038,6438921
39673,,47.62332368,-122.32756652,6438920
39674,,47.67815199,-122.27131776,6438916
39675,,47.63783593,-122.31704081,6438914
39676,,47.64202489,-122.28040421,6438912
39677,,47.69337315,-122.35234052,6438911
39678,,47.52629016,-122.31865951,6438910
39679,,47.70198412,-122.34817711,6438909
39680,,47.71276067,-122.28895025,6438908
39681,,47.66039107,-122.27430526,6438907
39682,,47.69993465,-122.28560698,6438903
39683,,47.6903335,-122.39062736,6438902
39684,,47.60505199,-122.33428775,6438901
39685,,47.62140081,-122.34196893,6438898
39686,,47.67477943,-122.32469278,6438897
39687,,47.6845745,-122.38780183,6438895
39688,,47.53291703,-122.2924195,6438891
39689,,47.62211283,-122.28967477,6438882
39690,,47.58779676,-122.33954154,6438879
39691,,47.67475453,-122.38554627,6438827
39692,,47.66366765,-122.31450978,6438874
39693,,47.60009099,-122.30171759,6438862
39694,,47.56122456,-122.381916,6438858
39695,,47.6182108,-122.35759754,6438866
39696,,47.72176029,-122.30020538,6438863
39697,,47.66320568,-122.28704557,6438855
39698,,47.58204755,-122.38552853,6438857
39699,,47.65947064,-122.31346243,6438856
39700,,47.71902188,-122.36336276,6438852
39701,,47.69448133,-122.37720715,6438849
39702,,47.72158229,-122.30300436,6438845
39703,,47.61388722,-122.34406807,6438842
39704,,47.66662948,-122.29651699,6438840
39705,,47.56702138,-122.2882055,6438832
39706,,47.67921056,-122.27564477,6438834
39707,,47.67475211,-122.38566737,6438831
39708,,47.67487229,-122.38565472,6438828
39709,,47.67487217,-122.38554104,6438825
39710,,47.59701661,-122.33379709,6438824
39711,,47.67563953,-122.39035522,6438822
39712,,47.60454089,-122.33073506,6438817
39713,,47.59806524,-122.33476644,6438814
39714,,47.70732449,-122.33280488,6438813
39715,,47.51115979,-122.37284561,6438800
39716,,47.69803722,-122.30223624,6438799
39717,,47.59806524,-122.33476644,6438797
39718,,47.6889164,-122.33554054,6438793
39719,,47.636648,-122.35656188,6438791
39720,,47.69757954,-122.3691234,6438790
39721,,47.60551765,-122.33747479,6438789
39722,,47.53110396,-122.29895235,6438788
39723,,47.60454089,-122.33073506,6438785
39724,,47.60022466,-122.33128396,6438784
39725,,47.56496813,-122.31384482,6438637
39726,,47.55407542,-122.39856642,6438783
39727,,47.56524614,-122.39851216,6438777
39728,,47.56548626,-122.35379356,6438775
39729,,47.63035853,-122.34035008,6438774
39730,,47.61834907,-122.34833056,6438773
39731,,47.61192997,-122.33718625,6438772
39732,,47.60505199,-122.33428775,6438768
39733,,47.61917628,-122.34193448,6438767
39734,,47.59321976,-122.3320504,6438762
39735,,47.56510404,-122.31221902,6438764
39736,,47.58643115,-122.38444667,6438763
39737,,47.6171848,-122.32489944,6438759
39738,,47.6143853,-122.33872658,6438755
39739,,47.68874005,-122.31189674,6438753
39740,,47.6143853,-122.33872658,6438752
39741,,47.61192997,-122.33718625,6438751
39742,,47.53396276,-122.35478995,6438748
39743,,47.57707574,-122.30406973,6438747
39744,,47.60655975,-122.33534639,6438741
39745,,47.63880544,-122.35735049,6438740
39746,,47.60636058,-122.33818235,6438739
39747,,47.70063251,-122.35972648,6438738
39748,,47.61230068,-122.33904813,6438737
39749,,47.61002691,-122.32223697,6438736
39750,,47.70265755,-122.38215785,6438735
39751,,47.59074833,-122.32659536,6438734
39752,,47.56409176,-122.39522129,6438733
39753,,47.61507762,-122.29330745,6438732
39754,,47.7008042,-122.36451786,6438731
39755,,47.56733776,-122.33521131,6438730
39756,,47.7008042,-122.36451786,6438729
39757,,47.61790205,-122.29937804,6438728
39758,,47.6662039,-122.38332543,6438727
39759,,47.53631,-122.38547723,6438726
39760,,47.70111243,-122.33740597,6438725
39761,,47.67507712,-122.39983137,6438723
39762,,47.633246,-122.28512527,6438722
39763,,47.54572841,-122.38276864,6438721
39764,,47.62140081,-122.34196893,6438720
39765,,47.63950675,-122.34735825,6438718
39766,,47.60454089,-122.33073506,6438716
39767,,47.60015221,-122.29814579,6438715
39768,,47.60015107,-122.29841846,6438714
39769,,47.60015107,-122.29841846,6438713
39770,,47.59308131,-122.29760104,6438712
39771,,47.59308131,-122.29760104,6438711
39772,,47.55094866,-122.37527394,6438710
39773,,47.55094866,-122.37527394,6438709
39774,,47.61768363,-122.34140406,6438708
39775,,47.62933836,-122.35629771,6438707
39776,,47.64219938,-122.32627191,6438704
39777,,47.65376352,-122.39322361,6438703
39778,,47.54594298,-122.32451124,6438702
39779,,47.66665099,-122.31708654,6438701
39780,,47.56466693,-122.3996524,6438699
39781,,47.65321914,-122.33994521,6438698
39782,,47.62556919,-122.36650796,6438697
39783,,47.59476064,-122.31019214,6438696
39784,,47.55225262,-122.28321073,6438691
39785,,47.59561417,-122.3266267,6438690
39786,,47.66099281,-122.31707108,6438689
39787,,47.6761495,-122.31911114,6438685
39788,,47.51721622,-122.28401618,6438684
39789,,47.55639405,-122.38650639,6438683
39790,,47.60613997,-122.34116288,6438677
39791,,47.66092868,-122.32642849,6438675
39792,,47.60870784,-122.33885536,6438674
39793,,47.53467582,-122.37497751,6438670
39794,,47.72956466,-122.37211603,6438668
39795,,47.54713465,-122.26800696,6438541
39796,,47.59634748,-122.32808465,6438665
39797,,47.65575069,-122.36048952,6438664
39798,,47.52254474,-122.36628417,6438649
39799,,47.60454089,-122.33073506,6438659
39800,,47.60454089,-122.33073506,6438657
39801,,47.59634748,-122.32808465,6438656
39802,,47.59778521,-122.29121374,6438650
39803,,47.6615389,-122.29926621,6438647
39804,,47.6103371,-122.33571154,6438645
39805,,47.65300625,-122.36994035,6438643
39806,,47.5788301,-122.2927135,6438641
39807,,47.57475929,-122.32509787,6438639
39808,,47.55020878,-122.31141858,6438636
39809,,47.60604252,-122.33949131,6438638
39810,,47.58336238,-122.3252667,6438623
39811,,47.6781248,-122.37650868,6438616
39812,,47.58655291,-122.31698219,6438343
39813,,47.67809572,-122.37650602,6438611
39814,,47.67805287,-122.37650679,6438607
39815,,47.65918365,-122.31084094,6438606
39816,,47.67801833,-122.3765046,6438604
39817,,47.65290442,-122.35207484,6438592
39818,,47.65290442,-122.35207484,6438589
39819,,47.60360418,-122.33289294,6438598
39820,,47.63832601,-122.39328938,6438597
39821,,47.56366387,-122.28522944,6438570
39822,,47.67797811,-122.37650172,6438593
39823,,47.67222073,-122.38058463,6438591
39824,,47.67206846,-122.3805466,6438586
39825,,47.67791902,-122.37650687,6438587
39826,,47.70762664,-122.3586825,6438572
39827,,47.6781157,-122.37638288,6438584
39828,,47.67802559,-122.37637809,6438577
39829,,47.67791581,-122.3763738,6438575
39830,,47.51355081,-122.25042861,6438571
39831,,47.66478806,-122.29805027,6438559
39832,,47.59937815,-122.31054956,6438552
39833,,47.59785934,-122.33236808,6438564
39834,,47.65409717,-122.38556361,6438561
39835,,47.63832571,-122.28049507,6438560
39836,,,,6438547
39837,,,,6438549
39838,,47.70063557,-122.32488036,6438556
39839,,,,6438545
39840,,,,6438543
39841,,47.65419179,-122.38555822,6438548
39842,,47.70732449,-122.33280488,6438536
39843,,47.61371932,-122.3177533,6438344
39844,,47.69911567,-122.36048252,6438528
39845,,47.69911567,-122.36048252,6438523
39846,,47.6198634,-122.32382539,6438521
39847,,47.55103454,-122.28732606,6438520
39848,,47.6105508,-122.33467931,6438515
39849,,47.60025517,-122.31673564,6438513
39850,,47.67037795,-122.36672734,6438509
39851,,47.61507753,-122.28418878,6438508
39852,,47.62158665,-122.35898832,6438495
39853,,47.60604252,-122.33949131,6438503
39854,,47.54357683,-122.39645836,6438505
39855,,47.58479259,-122.33148547,6438499
39856,,47.59721815,-122.31839393,6438423
39857,,47.67828863,-122.35715623,6438494
39858,,47.66168067,-122.33966486,6438493
39859,,47.64378711,-122.41490234,6438488
39860,,47.71924874,-122.32045865,6438486
39861,,47.71963064,-122.29549103,6438487
39862,,47.72651183,-122.35465003,6438484
39863,,47.58862344,-122.28654111,6438482
39864,,47.68264038,-122.38462083,6438480
39865,,47.55686711,-122.27371956,6438478
39866,,47.66884481,-122.39616471,6438477
39867,,47.5596184,-122.28947433,6438476
39868,,47.51890492,-122.37469614,6438475
39869,,47.57842916,-122.33559518,6438474
39870,,47.53197266,-122.31223954,6438472
39871,,47.53197266,-122.31223954,6438463
39872,,47.60573523,-122.33029353,6438457
39873,,47.69024013,-122.32733821,6438455
39874,,47.64137819,-122.33012014,6438454
39875,,47.53294087,-122.3477863,6438453
39876,,47.68069033,-122.31620224,6438452
39877,,47.68274548,-122.27407676,6438451
39878,,47.63832571,-122.28049507,6438450
39879,,47.68386772,-122.36109841,6438448
39880,,47.65142155,-122.37116865,6438447
39881,,47.67072775,-122.33398531,6438445
39882,,47.56733776,-122.33521131,6438443
39883,,47.64161678,-122.36016112,6438442
39884,,47.61515913,-122.34125208,6438440
39885,,47.51455915,-122.37456833,6438434
39886,,47.66231885,-122.28147251,6438432
39887,,47.62844726,-122.30209497,6438429
39888,,47.69380583,-122.39674466,6438428
39889,,47.71398198,-122.30011936,6438425
39890,,47.69155544,-122.32736588,6438419
39891,,47.63430313,-122.3481108,6438416
39892,,47.62206479,-122.29886774,6438415
39893,,47.62197662,-122.29872482,6438411
39894,,47.60505199,-122.33428775,6438414
39895,,47.70100534,-122.27726067,6438413
39896,,47.70100534,-122.27726067,6438412
39897,,47.7219642,-122.34745179,6438407
39898,,47.6102272,-122.3374679,6438399
39899,,47.6102272,-122.3374679,6438401
39900,,47.55103454,-122.28732606,6438394
39901,,47.59785934,-122.33236808,6438398
