id,case_group 
6963,VACANT BUILDING
6964,VACANT BUILDING
6965,ZONING
6966,BUILDING
6967,HOUSING
6968,ZONING
6969,VACANT BUILDING
6970,OTHER CONSTRUCTION
6971,WEEDS AND VEGETATION
6972,
6973,
6974,ZONING
6975,ZONING
6976,ZONING
6977,ZONING
6978,VACANT BUILDING
6979,ZONING
6980,ZONING
6981,
6982,WEEDS AND VEGETATION
6983,ZONING
6984,HOUSING
6985,HOUSING
6986,HOUSING
6987,VACANT BUILDING
6988,SITE
6989,BUILDING
6990,WEEDS AND VEGETATION
6991,VACANT BUILDING
6992,ZONING
6993,WEEDS AND VEGETATION
6994,WEEDS AND VEGETATION
6995,WEEDS AND VEGETATION
6996,BUILDING
6997,BUILDING
6998,HOUSING
6999,ZONING
7000,ZONING
7001,ZONING
7002,HOUSING
7003,VACANT BUILDING
7004,HOUSING
7005,ELECTRICAL
7006,ZONING
7007,ZONING
7008,ZONING
7009,ZONING
7010,ZONING
7011,ZONING
7012,ZONING
7013,BUILDING
7014,HOUSING
7015,HOUSING
7016,ZONING
7017,ZONING
7018,BUILDING
7019,HOUSING
7020,ZONING
7021,WEEDS AND VEGETATION
7022,ZONING
7023,ZONING
7024,
7025,WEEDS AND VEGETATION
7026,ZONING
7027,VACANT BUILDING
7028,ZONING
7029,WEEDS AND VEGETATION
7030,WEEDS AND VEGETATION
7031,ZONING
7032,ZONING
7033,ZONING
7034,HOUSING
7035,HOUSING
7036,BUILDING
7037,BUILDING
7038,HOUSING
7039,JUST CAUSE EVICTION
7040,BUILDING
7041,ZONING
7042,HOUSING
7043,ELECTRICAL
7044,BUILDING
7045,SITE
7046,BUILDING
7047,ZONING
7048,WEEDS AND VEGETATION
7049,ZONING
7050,BUILDING
7051,BUILDING
7052,ZONING
7053,ZONING
7054,SITE
7055,HOUSING
7056,ZONING
7057,MECHANICAL
7058,ZONING
7059,WEEDS AND VEGETATION
7060,ZONING
7061,WEEDS AND VEGETATION
7062,ZONING
7063,VACANT BUILDING
7064,ZONING
7065,HOUSING
7066,ZONING
7067,BUILDING
7068,VACANT BUILDING
7069,WEEDS AND VEGETATION
7070,ZONING
7071,VACANT BUILDING
7072,VACANT BUILDING
7073,BUILDING
7074,VACANT BUILDING
7075,VACANT BUILDING
7076,HOUSING
7077,ZONING
7078,HOUSING
7079,ZONING
7080,BUILDING
7081,WEEDS AND VEGETATION
7082,BUILDING
7083,ZONING
7084,ZONING
7085,VACANT BUILDING
7086,VACANT BUILDING
7087,VACANT BUILDING
7088,VACANT BUILDING
7089,VACANT BUILDING
7090,HOUSING
7091,HOUSING
7092,ZONING
7093,ZONING
7094,ZONING
7095,ZONING
7096,WEEDS AND VEGETATION
7097,ZONING
7098,ZONING
7099,WEEDS AND VEGETATION
7100,WEEDS AND VEGETATION
7101,WEEDS AND VEGETATION
7102,ZONING
7103,ZONING
7104,HOUSING
7105,ZONING
7106,ZONING
7107,SITE
7108,VACANT BUILDING
7109,VACANT BUILDING
7110,HOUSING
7111,BUILDING
7112,BUILDING
7113,BUILDING
7114,ZONING
7115,ZONING
7116,ZONING
7117,ZONING
7118,WEEDS AND VEGETATION
7119,
7120,WEEDS AND VEGETATION
7121,VACANT BUILDING
7122,HOUSING
7123,ZONING
7124,BUILDING
7125,ZONING
7126,ZONING
7127,HOUSING
7128,WEEDS AND VEGETATION
7129,WEEDS AND VEGETATION
7130,WEEDS AND VEGETATION
7131,BUILDING
7132,ZONING
7133,VACANT BUILDING
7134,ZONING
7135,WEEDS AND VEGETATION
7136,BUILDING
7137,BUILDING
7138,ZONING
7139,BUILDING
7140,BUILDING
7141,ZONING
7142,HOUSING
7143,WEEDS AND VEGETATION
7144,WEEDS AND VEGETATION
7145,WEEDS AND VEGETATION
7146,JUST CAUSE EVICTION
7147,JUST CAUSE EVICTION
7148,ZONING
7149,VACANT BUILDING
7150,VACANT BUILDING
7151,VACANT BUILDING
7152,ZONING
7153,ZONING
7154,ZONING
7155,ZONING
7156,ZONING
7157,VACANT BUILDING
7158,VACANT BUILDING
7159,VACANT BUILDING
7160,ZONING
7161,VACANT BUILDING
7162,VACANT BUILDING
7163,VACANT BUILDING
7164,WEEDS AND VEGETATION
7165,WEEDS AND VEGETATION
7166,WEEDS AND VEGETATION
7167,ZONING
7168,ZONING
7169,VACANT BUILDING
7170,VACANT BUILDING
7171,VACANT BUILDING
7172,VACANT BUILDING
7173,HOUSING
7174,BUILDING
7175,ZONING
7176,ZONING
7177,BUILDING
7178,ZONING
7179,WEEDS AND VEGETATION
7180,ZONING
7181,BUILDING
7182,WEEDS AND VEGETATION
7183,HOUSING
7184,
7185,ZONING
7186,WEEDS AND VEGETATION
7187,ZONING
7188,VACANT BUILDING
7189,VACANT BUILDING
7190,BUILDING
7191,WEEDS AND VEGETATION
7192,ZONING
7193,ZONING
7194,BUILDING
7195,VACANT BUILDING
7196,BUILDING
7197,ZONING
7198,ZONING
7199,WEEDS AND VEGETATION
7200,VACANT BUILDING
7201,
7202,SITE
7203,ZONING
7204,ZONING
7205,SITE
7206,ZONING
7207,ZONING
7208,WEEDS AND VEGETATION
7209,WEEDS AND VEGETATION
7210,HOUSING
7211,HOUSING
7212,ZONING
7213,ZONING
7214,ZONING
7215,
7216,WEEDS AND VEGETATION
7217,HOUSING
7218,HOUSING
7219,ZONING
7220,WEEDS AND VEGETATION
7221,ZONING
7222,WEEDS AND VEGETATION
7223,ZONING
7224,WEEDS AND VEGETATION
7225,ZONING
7226,WEEDS AND VEGETATION
7227,ZONING
7228,WEEDS AND VEGETATION
7229,ZONING
7230,HOUSING
7231,ZONING
7232,BUILDING
7233,JUST CAUSE EVICTION
7234,WEEDS AND VEGETATION
7235,ZONING
7236,ZONING
7237,ZONING
7238,WEEDS AND VEGETATION
7239,BUILDING
7240,ZONING
7241,ZONING
7242,ZONING
7243,WEEDS AND VEGETATION
7244,WEEDS AND VEGETATION
7245,ZONING
7246,
7247,HOUSING
7248,ZONING
7249,BUILDING
7250,ZONING
7251,HOUSING
7252,VACANT BUILDING
7253,BUILDING AND PREMISES
7254,BUILDING AND PREMISES
7255,ZONING
7256,BUILDING
7257,
7258,ZONING
7259,WEEDS AND VEGETATION
7260,ZONING
7261,ZONING
7262,ZONING
7263,ZONING
7264,ZONING
7265,ZONING
7266,ZONING
7267,WEEDS AND VEGETATION
7268,ZONING
7269,ZONING
7270,HOUSING
7271,ZONING
7272,ZONING
7273,HOUSING
7274,BUILDING
7275,VACANT BUILDING
7276,VACANT BUILDING
7277,VACANT BUILDING
7278,ZONING
7279,ZONING
7280,ZONING
7281,ZONING
7282,ZONING
7283,WEEDS AND VEGETATION
7284,ZONING
7285,
7286,ZONING
7287,ZONING
7288,ZONING
7289,HOUSING
7290,CONSTRUCTION NOISE
7291,ZONING
7292,
7293,VACANT BUILDING
7294,BUILDING
7295,ZONING
7296,VACANT BUILDING
7297,ZONING
7298,BUILDING
7299,NONCONSTRUCTION NOISE
7300,ZONING
7301,ZONING
7302,WEEDS AND VEGETATION
7303,WEEDS AND VEGETATION
7304,BUILDING
7305,WEEDS AND VEGETATION
7306,BUILDING
7307,HOUSING
7308,BUILDING
7309,BUILDING
7310,HOUSING
7311,WEEDS AND VEGETATION
7312,HOUSING
7313,WEEDS AND VEGETATION
7314,ZONING
7315,
7316,
7317,
7318,WEEDS AND VEGETATION
7319,WEEDS AND VEGETATION
7320,ZONING
7321,ZONING
7322,ZONING
7323,ZONING
7324,WEEDS AND VEGETATION
7325,
7326,WEEDS AND VEGETATION
7327,ZONING
7328,ZONING
7329,WEEDS AND VEGETATION
7330,WEEDS AND VEGETATION
7331,WEEDS AND VEGETATION
7332,ZONING
7333,ZONING
7334,ZONING
7335,WEEDS AND VEGETATION
7336,
7337,WEEDS AND VEGETATION
7338,WEEDS AND VEGETATION
7339,HOUSING
7340,HOUSING
7341,SITE
7342,SITE
7343,BUILDING
7344,BUILDING
7345,BUILDING
7346,VACANT BUILDING
7347,VACANT BUILDING
7348,HOUSING
7349,ZONING
7350,BUILDING
7351,WEEDS AND VEGETATION
7352,WEEDS AND VEGETATION
7353,ZONING
7354,ZONING
7355,ZONING
7356,ZONING
7357,WEEDS AND VEGETATION
7358,WEEDS AND VEGETATION
7359,ZONING
7360,VACANT BUILDING
7361,VACANT BUILDING
7362,VACANT BUILDING
7363,ZONING
7364,HOUSING
7365,ZONING
7366,ZONING
7367,ZONING
7368,WEEDS AND VEGETATION
7369,HOUSING
7370,WEEDS AND VEGETATION
7371,BUILDING
7372,JUST CAUSE EVICTION
7373,
7374,VACANT BUILDING
7375,VACANT BUILDING
7376,WEEDS AND VEGETATION
7377,ZONING
7378,WEEDS AND VEGETATION
7379,
7380,
7381,ZONING
7382,HOUSING
7383,BUILDING
7384,JUST CAUSE EVICTION
7385,JUST CAUSE EVICTION
7386,BUILDING
7387,BUILDING
7388,BUILDING
7389,BUILDING
7390,WEEDS AND VEGETATION
7391,ZONING
7392,ZONING
7393,WEEDS AND VEGETATION
7394,BUILDING
7395,JUST CAUSE EVICTION
7396,
7397,ZONING
7398,VACANT BUILDING
7399,BUILDING
7400,ZONING
7401,SITE
7402,HOUSING
7403,VACANT BUILDING
7404,VACANT BUILDING
7405,JUST CAUSE EVICTION
7406,VACANT BUILDING
7407,
7408,ZONING
7409,ZONING
7410,ZONING
7411,ZONING
7412,VACANT BUILDING
7413,WEEDS AND VEGETATION
7414,ZONING
7415,HOUSING
7416,ZONING
7417,ZONING
7418,ZONING
7419,ZONING
7420,VACANT BUILDING
7421,WEEDS AND VEGETATION
7422,VACANT BUILDING
7423,ZONING
7424,VACANT BUILDING
7425,
7426,VACANT BUILDING
7427,ZONING
7428,WEEDS AND VEGETATION
7429,BUILDING
7430,VACANT BUILDING
7431,VACANT BUILDING
7432,BUILDING
7433,VACANT BUILDING
7434,VACANT BUILDING
7435,HOUSING
7436,SIGNS
7437,ELECTRICAL
7438,ZONING
7439,
7440,ZONING
7441,HOUSING
7442,ZONING
7443,WEEDS AND VEGETATION
7444,JUST CAUSE EVICTION
7445,SITE
7446,ZONING
7447,ZONING
7448,
7449,JUST CAUSE EVICTION
7450,BUILDING
7451,MECHANICAL
7452,CONDO/COOP CONVERSION
7453,WEEDS AND VEGETATION
7454,ZONING
7455,MECHANICAL
7456,HOUSING
7457,HOUSING
7458,SITE
7459,WEEDS AND VEGETATION
7460,HOUSING
7461,WEEDS AND VEGETATION
7462,ZONING
7463,VACANT BUILDING
7464,WEEDS AND VEGETATION
7465,ZONING
7466,VACANT BUILDING
7467,HOUSING
7468,NONCONSTRUCTION NOISE
7469,ZONING
7470,ZONING
7471,WEEDS AND VEGETATION
7472,WEEDS AND VEGETATION
7473,WEEDS AND VEGETATION
7474,ZONING
7475,ZONING
7476,ZONING
7477,WEEDS AND VEGETATION
7478,
7479,ZONING
7480,VACANT BUILDING
7481,ZONING
7482,ZONING
7483,
7484,WEEDS AND VEGETATION
7485,WEEDS AND VEGETATION
7486,WEEDS AND VEGETATION
7487,WEEDS AND VEGETATION
7488,ZONING
7489,HOUSING
7490,HOUSING
7491,ZONING
7492,ZONING
7493,ZONING
7494,ZONING
7495,ZONING
7496,JUST CAUSE EVICTION
7497,
7498,ZONING
7499,BUILDING
7500,ZONING
7501,ZONING
7502,ZONING
7503,ZONING
7504,ZONING
7505,HOUSING
7506,HOUSING
7507,HOUSING
7508,VACANT BUILDING
7509,VACANT BUILDING
7510,WEEDS AND VEGETATION
7511,ZONING
7512,HOUSING
7513,BUILDING
7514,ZONING
7515,BUILDING
7516,WEEDS AND VEGETATION
7517,ZONING
7518,ZONING
7519,ZONING
7520,VACANT BUILDING
7521,WEEDS AND VEGETATION
7522,VACANT BUILDING
7523,VACANT BUILDING
7524,VACANT BUILDING
7525,SITE
7526,ZONING
7527,VACANT BUILDING
7528,SITE
7529,ZONING
7530,HOUSING
7531,ZONING
7532,
7533,
7534,ZONING
7535,BUILDING
7536,HOUSING
7537,ZONING
7538,SIGNS
7539,ZONING
7540,WEEDS AND VEGETATION
7541,VACANT BUILDING
7542,ZONING
7543,SITE
7544,WEEDS AND VEGETATION
7545,WEEDS AND VEGETATION
7546,ELECTRICAL
7547,BUILDING
7548,JUST CAUSE EVICTION
7549,BUILDING
7550,BUILDING
7551,BUILDING
7552,ZONING
7553,ZONING
7554,BUILDING
7555,ZONING
7556,WEEDS AND VEGETATION
7557,ZONING
7558,VACANT BUILDING
7559,ZONING
7560,ZONING
7561,VACANT BUILDING
7562,ZONING
7563,SIGNS
7564,
7565,ZONING
7566,SIGNS
7567,WEEDS AND VEGETATION
7568,ZONING
7569,ZONING
7570,ZONING
7571,HOUSING
7572,VACANT BUILDING
7573,ZONING
7574,WEEDS AND VEGETATION
7575,HOUSING
7576,WEEDS AND VEGETATION
7577,ZONING
7578,WEEDS AND VEGETATION
7579,ZONING
7580,ZONING
7581,ZONING
7582,ZONING
7583,BUILDING
7584,BUILDING
7585,HOUSING
7586,BUILDING
7587,BUILDING
7588,WEEDS AND VEGETATION
7589,ZONING
7590,WEEDS AND VEGETATION
7591,VACANT BUILDING
7592,BUILDING
7593,BUILDING
7594,VACANT BUILDING
7595,BUILDING
7596,BUILDING
7597,WEEDS AND VEGETATION
7598,CONSTRUCTION NOISE
7599,BUILDING
7600,VACANT BUILDING
7601,VACANT BUILDING
7602,VACANT BUILDING
7603,WEEDS AND VEGETATION
7604,ZONING
7605,WEEDS AND VEGETATION
7606,ZONING
7607,ZONING
7608,ZONING
7609,ZONING
7610,ZONING
7611,ZONING
7612,ZONING
7613,
7614,ZONING
7615,ZONING
7616,ZONING
7617,VACANT BUILDING
7618,VACANT BUILDING
7619,BUILDING
7620,ZONING
7621,VACANT BUILDING
7622,HOUSING
7623,VACANT BUILDING
7624,BUILDING
7625,
7626,BUILDING
7627,BUILDING
7628,ELECTRICAL
7629,ZONING
7630,ZONING
7631,ZONING
7632,BUILDING
7633,ZONING
7634,SITE
7635,ZONING
7636,HOUSING
7637,WEEDS AND VEGETATION
7638,HOUSING
7639,WEEDS AND VEGETATION
7640,ZONING
7641,ZONING
7642,JUST CAUSE EVICTION
7643,ZONING
7644,WEEDS AND VEGETATION
7645,WEEDS AND VEGETATION
7646,ZONING
7647,WEEDS AND VEGETATION
7648,ZONING
7649,ZONING
7650,ZONING
7651,BUILDING
7652,WEEDS AND VEGETATION
7653,VACANT BUILDING
7654,BUILDING
7655,JUST CAUSE EVICTION
7656,ZONING
7657,WEEDS AND VEGETATION
7658,WEEDS AND VEGETATION
7659,ZONING
7660,HOUSING
7661,BUILDING
7662,ZONING
7663,VACANT BUILDING
7664,ZONING
7665,VACANT BUILDING
7666,HOUSING
7667,WEEDS AND VEGETATION
7668,BUILDING
7669,ZONING
7670,ZONING
7671,WEEDS AND VEGETATION
7672,ZONING
7673,ZONING
7674,ZONING
7675,JUST CAUSE EVICTION
7676,CONSTRUCTION NOISE
7677,ZONING
7678,ZONING
7679,ZONING
7680,VACANT BUILDING
7681,BUILDING
7682,HOUSING
7683,ZONING
7684,HOUSING
7685,ZONING
7686,HOUSING
7687,ZONING
7688,SIGNS
7689,
7690,JUST CAUSE EVICTION
7691,VACANT BUILDING
7692,SIGNS
7693,BUILDING
7694,VACANT BUILDING
7695,ZONING
7696,WEEDS AND VEGETATION
7697,HOUSING
7698,BUILDING
7699,HOUSING
7700,ZONING
7701,ZONING
7702,ZONING
7703,ZONING
7704,WEEDS AND VEGETATION
7705,ZONING
7706,ELECTRICAL
7707,ZONING
7708,CONSTRUCTION NOISE
7709,HOUSING
7710,ZONING
7711,WEEDS AND VEGETATION
7712,WEEDS AND VEGETATION
7713,ZONING
7714,ZONING
7715,ZONING
7716,ZONING
7717,BUILDING
7718,BUILDING
7719,VACANT BUILDING
7720,BUILDING
7721,HOUSING
7722,WEEDS AND VEGETATION
7723,VACANT BUILDING
7724,VACANT BUILDING
7725,ZONING
7726,ZONING
7727,ZONING
7728,ZONING
7729,ZONING
7730,ZONING
7731,ZONING
7732,BUILDING
7733,HOUSING
7734,WEEDS AND VEGETATION
7735,BUILDING
7736,ZONING
7737,
7738,ZONING
7739,VACANT BUILDING
7740,HOUSING
7741,ZONING
7742,BUILDING
7743,ZONING
7744,ZONING
7745,
7746,BUILDING
7747,WEEDS AND VEGETATION
7748,HOUSING
7749,ZONING
7750,ZONING
7751,VACANT BUILDING
7752,
7753,ZONING
7754,ZONING
7755,
7756,ZONING
7757,ZONING
7758,ZONING
7759,ZONING
7760,ZONING
7761,SITE
7762,JUST CAUSE EVICTION
7763,
7764,BUILDING
7765,ZONING
7766,BUILDING
7767,HOUSING
7768,ZONING
7769,ZONING
7770,SITE
7771,ZONING
7772,HOUSING
7773,SITE
7774,SITE
7775,SITE
7776,ZONING
7777,HOUSING
7778,ZONING
7779,ZONING
7780,BUILDING
7781,ZONING
7782,HOUSING
7783,ZONING
7784,WEEDS AND VEGETATION
7785,HOUSING
7786,HOUSING
7787,BUILDING
7788,ZONING
7789,SITE
7790,MECHANICAL
7791,BUILDING
7792,BUILDING
7793,
7794,
7795,ZONING
7796,ZONING
7797,BUILDING
7798,BUILDING
7799,ZONING
7800,JUST CAUSE EVICTION
7801,ZONING
7802,CONSTRUCTION NOISE
7803,ZONING
7804,VACANT BUILDING
7805,VACANT BUILDING
7806,VACANT BUILDING
7807,VACANT BUILDING
7808,CONSTRUCTION NOISE
7809,HOUSING
7810,WEEDS AND VEGETATION
7811,ZONING
7812,ZONING
7813,WEEDS AND VEGETATION
7814,WEEDS AND VEGETATION
7815,BUILDING
7816,ZONING
7817,BUILDING
7818,BUILDING
7819,ZONING
7820,WEEDS AND VEGETATION
7821,ZONING
7822,WEEDS AND VEGETATION
7823,ZONING
7824,
7825,
7826,ZONING
7827,HOUSING
7828,ZONING
7829,BUILDING
7830,HOUSING
7831,ZONING
7832,ZONING
7833,ZONING
7834,ZONING
7835,HOUSING
7836,SIGNS
7837,ZONING
7838,ZONING
7839,ZONING
7840,ZONING
7841,WEEDS AND VEGETATION
7842,WEEDS AND VEGETATION
7843,ZONING
7844,ZONING
7845,WEEDS AND VEGETATION
7846,BUILDING
7847,HOUSING
7848,BUILDING
7849,BUILDING
7850,ZONING
7851,ZONING
7852,ZONING
7853,ZONING
7854,ZONING
7855,BUILDING
7856,HOUSING
7857,HOUSING
7858,ZONING
7859,ZONING
7860,HOUSING
7861,ZONING
7862,HOUSING
7863,WEEDS AND VEGETATION
7864,SIGNS
7865,HOUSING
7866,ZONING
7867,BUILDING
7868,HOUSING
7869,BUILDING
7870,ZONING
7871,BUILDING
7872,
7873,ZONING
7874,
7875,HOUSING
7876,ELECTRICAL
7877,JUST CAUSE EVICTION
7878,BUILDING
7879,ZONING
7880,ZONING
7881,BUILDING
7882,ZONING
7883,WEEDS AND VEGETATION
7884,ZONING
7885,ZONING
7886,HOUSING
7887,JUST CAUSE EVICTION
7888,ZONING
7889,ZONING
7890,ZONING
7891,BUILDING
7892,ZONING
7893,BUILDING
7894,ZONING
7895,JUST CAUSE EVICTION
7896,SITE
7897,WEEDS AND VEGETATION
7898,HOUSING
7899,WEEDS AND VEGETATION
7900,WEEDS AND VEGETATION
7901,SITE
7902,WEEDS AND VEGETATION
7903,HOUSING
7904,ZONING
7905,WEEDS AND VEGETATION
7906,ZONING
7907,ZONING
7908,SITE
7909,WEEDS AND VEGETATION
7910,ZONING
7911,ZONING
7912,WEEDS AND VEGETATION
7913,
7914,
7915,ZONING
7916,ZONING
7917,ZONING
7918,VACANT BUILDING
7919,ZONING
7920,SITE
7921,BUILDING
7922,VACANT BUILDING
7923,ZONING
7924,ZONING
7925,ZONING
7926,BUILDING
7927,ZONING
7928,CONSTRUCTION NOISE
7929,ELECTRICAL
7930,SITE
7931,ZONING
7932,HOUSING
7933,BUILDING
7934,SITE
7935,SITE
7936,HOUSING
7937,ZONING
7938,ZONING
7939,ZONING
7940,HOUSING
7941,SITE
7942,ZONING
7943,SIGNS
7944,SITE
7945,HOUSING
7946,ZONING
7947,WEEDS AND VEGETATION
7948,ZONING
7949,SIGNS
7950,HOUSING
7951,ZONING
7952,SITE
7953,SITE
7954,SITE
7955,WEEDS AND VEGETATION
7956,HOUSING
7957,HOUSING
7958,BUILDING
7959,BUILDING
7960,MECHANICAL
7961,VACANT BUILDING
7962,VACANT BUILDING
7963,ZONING
7964,BUILDING
7965,WEEDS AND VEGETATION
7966,SITE
7967,HOUSING
7968,HOUSING
7969,ZONING
7970,VACANT BUILDING
7971,BUILDING
7972,
7973,HOUSING
7974,
7975,ZONING
7976,BUILDING
7977,ZONING
7978,ZONING
7979,ZONING
7980,WEEDS AND VEGETATION
7981,ZONING
7982,HOUSING
7983,
7984,ZONING
7985,BUILDING
7986,BUILDING
7987,ZONING
7988,BUILDING
7989,HOUSING
7990,ZONING
7991,VACANT BUILDING
7992,JUST CAUSE EVICTION
7993,VACANT BUILDING
7994,WEEDS AND VEGETATION
7995,JUST CAUSE EVICTION
7996,HOUSING
7997,BUILDING
7998,BUILDING
7999,BUILDING
8000,BUILDING
8001,ZONING
8002,ZONING
8003,WEEDS AND VEGETATION
8004,ZONING
8005,ZONING
8006,
8007,
8008,HOUSING
8009,VACANT BUILDING
8010,ZONING
8011,SITE
8012,BUILDING
8013,HOUSING
8014,ZONING
8015,ZONING
8016,ZONING
8017,ZONING
8018,JUST CAUSE EVICTION
8019,
8020,WEEDS AND VEGETATION
8021,ZONING
8022,HOUSING
8023,ZONING
8024,
8025,SITE
8026,ZONING
8027,SITE
8028,BUILDING
8029,ZONING
8030,HOUSING
8031,ZONING
8032,HOUSING
8033,HOUSING
8034,HOUSING
8035,ZONING
8036,BUILDING AND PREMISES
8037,ZONING
8038,HOUSING
8039,ZONING
8040,VACANT BUILDING
8041,ZONING
8042,HOUSING
8043,HOUSING
8044,ZONING
8045,ZONING
8046,HOUSING
8047,ZONING
8048,ZONING
8049,HOUSING
8050,BUILDING
8051,BUILDING
8052,SITE
8053,ZONING
8054,SITE
8055,ZONING
8056,BUILDING
8057,ZONING
8058,ZONING
8059,ZONING
8060,ZONING
8061,ZONING
8062,ZONING
8063,HOUSING
8064,ZONING
8065,ZONING
8066,MECHANICAL
8067,HOUSING
8068,HOUSING
8069,HOUSING
8070,ZONING
8071,ZONING
8072,ZONING
8073,ZONING
8074,ZONING
8075,ZONING
8076,ZONING
8077,ZONING
8078,ZONING
8079,JUST CAUSE EVICTION
8080,BUILDING
8081,BUILDING
8082,VACANT BUILDING
8083,HOUSING
8084,ZONING
8085,ZONING
8086,BUILDING
8087,ZONING
8088,VACANT BUILDING
8089,NONCONSTRUCTION NOISE
8090,ZONING
8091,VACANT BUILDING
8092,VACANT BUILDING
8093,VACANT BUILDING
8094,
8095,
8096,ZONING
8097,SIGNS
8098,HOUSING
8099,HOUSING
8100,ZONING
8101,VACANT BUILDING
8102,VACANT BUILDING
8103,
8104,VACANT BUILDING
8105,HOUSING
8106,ZONING
8107,ZONING
8108,HOUSING
8109,HOUSING
8110,SIGNS
8111,HOUSING
8112,VACANT BUILDING
8113,VACANT BUILDING
8114,ZONING
8115,ZONING
8116,VACANT BUILDING
8117,VACANT BUILDING
8118,HOUSING
8119,ZONING
8120,HOUSING
8121,ZONING
8122,SITE
8123,ZONING
8124,BUILDING
8125,VACANT BUILDING
8126,WEEDS AND VEGETATION
8127,ZONING
8128,ZONING
8129,BUILDING
8130,ELECTRICAL
8131,ZONING
8132,ZONING
8133,ZONING
8134,ZONING
8135,ZONING
8136,ZONING
8137,SIGNS
8138,ZONING
8139,ZONING
8140,ZONING
8141,ZONING
8142,ZONING
8143,ZONING
8144,
8145,VACANT BUILDING
8146,VACANT BUILDING
8147,JUST CAUSE EVICTION
8148,HOUSING
8149,ZONING
8150,ZONING
8151,ZONING
8152,BUILDING
8153,SITE
8154,HOUSING
8155,SITE
8156,ZONING
8157,VACANT BUILDING
8158,VACANT BUILDING
8159,ZONING
8160,ZONING
8161,HOUSING
8162,ZONING
8163,HOUSING
8164,ZONING
8165,ZONING
8166,ZONING
8167,ZONING
8168,VACANT BUILDING
8169,ZONING
8170,ZONING
8171,BUILDING
8172,ZONING
8173,ZONING
8174,ZONING
8175,VACANT BUILDING
8176,VACANT BUILDING
8177,ZONING
8178,VACANT BUILDING
8179,ZONING
8180,ZONING
8181,ZONING
8182,ZONING
8183,VACANT BUILDING
