id,Application/Permit Number,Address,Permit_Type_ID,Category_ID,Contractor_ID
32855,6407908,1001 4TH AVE,,,
32856,6407907,5990 1ST AVE S,,,
32857,6407903,500 17TH AVE,,,
32858,6407898,6853 19TH AVE NE,,,
32859,6407897,2803 E PIKE ST,,,
32860,6407895,1926 41ST AVE SW,,,
32861,6407894,3204 NE 86TH ST,,,
32862,6407844,1620 12TH AVE,,,
32863,6407843,1620 12TH AVE,,,
32864,6407846,619 WESTERN AVE,,,
32865,6407845,619 WESTERN AVE,,,
32866,6407848,2915 RAINIER AVE S,,,
32867,6407864,2016 NW 73RD ST,,,
32868,6407875,5801 EAST MARGINAL WAY S,,,
32869,6407836,8622 13TH AVE SW,,,
32870,6407616,505 W MERCER PL,,,
32871,6407825,2820 ALKI AVE SW,,,
32872,6407835,4052 SW DONOVAN ST,,,
32873,6407833,2821 11TH AVE W,,,
32874,6407832,4837 20TH AVE S,,,
32875,6407831,4218 50TH AVE NE,,,
32876,6407830,7 NEWELL ST,,,
32877,6407612,13306 20TH AVE NE,,,
32878,6407529,1531 17TH AVE E,,,
32879,6407527,817 NE 56TH ST,,,
32880,6407758,9439 21ST AVE SW,,,
32881,6407745,5919B 24TH AVE S,,,
32882,6407747,841 NW 58TH ST,,,
32883,6407734,8221 CORLISS AVE N,,,
32884,6407733,2230 NE 46TH ST,,,
32885,6407720,3515 WOODLAWN AVE N,,,
32886,6405887,1601 5TH AVE,,,
32887,6407731,9752 DENSMORE AVE N,,,
32888,6407715,3731 E PROSPECT ST,,,
32889,6407726,473 MCGRAW ST,,,
32890,6407724,5718 64TH AVE NE,,,
32891,6407712,328 NW 46TH ST,,,
32892,6407705,1714 13TH AVE,,,
32893,6407686,1600 E JOHN ST,,,
32894,6407683,4315 5TH AVE NW,,,
32895,6407678,2107 N 63RD ST,,,
32896,6407684,4315 5TH AVE NW,,,
32897,6407665,8019 SUNNYSIDE AVE N,,,
32898,6407677,908 NW CULBERTSON DR,,,
32899,6407669,201 S KING ST,,,
32900,6407671,201 S KING ST,,,
32901,6407670,201 S KING ST,,,
32902,6407675,201 S KING ST,,,
32903,6405272,8307 49TH AVE S,,,
32904,6407664,201 S KING ST,,,
32905,6407668,201 S KING ST,,,
32906,6407651,13722 35TH AVE NE,,,
32907,6407641,1224 1ST AVE,,,
32908,6407635,5625 SW HANFORD ST,,,
32909,6405663,522 QUEEN ANNE AVE N,,,
32910,6407628,7319 KEEN WAY N,,,
32911,6407626,2115 3RD AVE N,,,
32912,6404877,1200 12TH AVE S,,,
32913,6407613,2505 2ND AVE,,,
32914,6407620,4749 37TH AVE SW,,,
32915,6407603,3005 S COLLEGE ST,,,
32916,6407601,8035 20TH AVE NW,,,
32917,6407290,2104 38TH AVE E,,,
32918,6407599,11045 ALTON AVE NE,,,
32919,6403531,1423 34TH AVE,,,
32920,6407552,5457 FAUNTLEROY WAY SW,,,
32921,6407551,5457 FAUNTLEROY WAY SW,,,
32922,6407550,5457 FAUNTLEROY WAY SW,,,
32923,6407549,5457 FAUNTLEROY WAY SW,,,
32924,6407547,5457 FAUNTLEROY WAY SW,,,
32925,6407525,11756 PHINNEY AVE N,,,
32926,6407524,6323 34TH AVE SW,,,
32927,6407522,11533 4TH AVE NE,,,
32928,6407526,6232 26TH AVE NE,,,
32929,6407514,11751 CORLISS AVE N,,,
32930,6407517,7757 35TH AVE NE,,,
32931,6407518,5736 31ST AVE NE,,,
32932,6407408,9231 12TH AVE SW,,,
32933,6407405,1201 S HENDERSON ST,,,
32934,6407509,900 NE 65TH ST,,,
32935,6407507,240 2ND AVE S,,,
32936,6407498,6426 CARLETON AVE S,,,
32937,6407487,2729 NE 89TH ST,,,
32938,6407488,511 BOREN AVE N,,,
32939,6407485,4041 CASCADIA AVE S,,,
32940,6407483,2357 N 60TH ST,,,
32941,6407470,7210 28TH AVE NE,,,
32942,6407455,3208 NW 59TH ST,,,
32943,6407428,936 N 34TH ST,,,
32944,6405314,756 JOHN ST,,,
32945,6407261,1620 12TH AVE,,,
32946,6407426,116 FAIRVIEW AVE N,,,
32947,6407436,600 WELLINGTON AVE,,,
32948,6407435,5809 5TH AVE NW,,,
32949,6407427,3259 42ND AVE SW,,,
32950,6407434,601 N 59TH ST,,,
32951,6407421,2427 9TH AVE W,,,
32952,6407418,8237 16TH AVE NE,,,
32953,6407414,721 PINE ST,,,
32954,6407413,721 PINE ST,,,
32955,6407412,721 PINE ST,,,
32956,6407411,721 PINE ST,,,
32957,6407410,721 PINE ST,,,
32958,6407409,721 PINE ST,,,
32959,6407280,11545 16TH AVE NE,,,
32960,6406984,1727 31ST AVE S,,,
32961,6406968,1727 31ST AVE S,,,
32962,6406988,924 31ST AVE,,,
32963,6407226,1503 NW 90TH ST,,,
32964,6407233,8909 ROOSEVELT WAY NE,,,
32965,6407222,9231 12TH AVE SW,,,
32966,6407211,1201 S HENDERSON ST,,,
32967,6407393,600 UNIVERSITY ST,,,
32968,6407391,6511 NE 61ST ST,,,
32969,6407390,5732 17TH AVE NE,,,
32970,6407388,4030 DAYTON AVE N,,,
32971,6407344,3933 43RD AVE S,,,
32972,6407345,910 N 82ND ST,,,
32973,6407341,4608 51ST AVE S,,,
32974,6407336,416 NE 43RD ST,,,
32975,6407317,7104 WOODLAWN AVE NE,,,
32976,6407321,7104 WOODLAWN AVE NE,,,
32977,6407313,701 5TH AVE,,,
32978,6407318,332 NW 89TH ST,,,
32979,6407311,2321 S VERN CT,,,
32980,6407316,701 5TH AVE,,,
32981,6407299,5043 21ST AVE NE,,,
32982,6407300,1420 S TRENTON ST,,,
32983,6407289,6533 34TH AVE SW,,,
32984,6407283,6533 34TH AVE SW,,,
32985,6407291,1721 NW 65TH ST,,,
32986,6407295,1723 NW 65TH ST,,,
32987,6407298,2707 NE BLAKELEY ST,,,
32988,6407297,6710 FAUNTLEROY WAY SW,,,
32989,6407293,1105 E FIR ST,,,
32990,6407275,828 NE NORTHGATE WAY,,,
32991,6407269,5512 22ND AVE NW,,,
32992,6407274,716 W GARFIELD ST,,,
32993,6407236,1900 QUEEN ANNE AVE N,,,
32994,6407259,115 BELMONT AVE E,,,
32995,6407253,3618 ASHWORTH AVE N,,,
32996,6407248,8725 HAMLET AVE S,,,
32997,6407250,1901 18TH AVE S,,,
32998,6407242,8725 HAMLET AVE S,,,
32999,6407240,3625 NW 64TH ST,,,
33000,6407163,13520 AURORA AVE N,,,
33001,6407176,101 TAYLOR AVE N,,,
33002,6407168,1000 8TH AVE,,,
33003,6407182,4545 8TH AVE NE,,,
33004,6407188,1012 NE 63RD ST,,,
33005,6407175,101 TAYLOR AVE N,,,
33006,6407179,101 TAYLOR AVE N,,,
33007,6407180,4545 8TH AVE NE,,,
33008,6407181,4545 8TH AVE NE,,,
33009,6407185,1012 NE 63RD ST,,,
33010,6407177,101 TAYLOR AVE N,,,
33011,6407178,101 TAYLOR AVE N,,,
33012,6407184,4545 8TH AVE NE,,,
33013,6407183,4545 8TH AVE NE,,,
33014,6407187,1012 NE 63RD ST,,,
33015,6407186,1012 NE 63RD ST,,,
33016,6407170,8825 RAINIER AVE S,,,
33017,6406427,8825 RAINIER AVE S,,,
33018,6406402,8825 RAINIER AVE S,,,
33019,6407166,100 W KINNEAR PL,,,
33020,6407164,100 W KINNEAR PL,,,
33021,6407225,4819 NE 103RD ST,,,
33022,6407228,315 MAYNARD AVE S,,,
33023,6407223,315 MAYNARD AVE S,,,
33024,6407231,315 MAYNARD AVE S,,,
33025,6407230,315 MAYNARD AVE S,,,
33026,6407173,3225 31ST AVE W,,,
33027,6407215,4915 25TH AVE NE,,,
33028,6407214,1807 N 35TH ST,,,
33029,6407212,1516 2ND AVE,,,
33030,6406097,1001 4TH AVE,,,
33031,6407203,926 12TH AVE,,,
33032,6407202,6916 15TH AVE NE,,,
33033,6407200,12320 LAKE CITY WAY NE,,,
33034,6407199,7040 25TH AVE NW,,,
33035,6407196,7321 31ST AVE SW,,,
33036,6407023,5512 NE WINDERMERE RD,,,
33037,6407033,131 NW 132ND ST,,,
33038,6407009,1216 NE 130TH ST,,,
33039,6407174,3422 HUNTER BLVD S,,,
33040,6407110,1216 NE 130TH ST,,,
33041,6407115,7731 27TH AVE NW,,,
33042,6407122,7731 27TH AVE NW,,,
33043,6406955,9042 LOYAL AVE NW,,,
33044,6406944,517 N 104TH ST,,,
33045,6406361,2001 8TH AVE,,,
33046,6406848,705 5TH AVE S,,,
33047,6406346,409 YALE AVE N,,,
33048,6406943,2301 5TH AVE,,,
33049,6406945,1301 5TH AVE,,,
33050,6406949,1100 2ND AVE,,,
33051,6406746,720 OLIVE WAY,,,
33052,6405987,2601 ELLIOTT AVE,,,
33053,6405988,2601 ELLIOTT AVE,,,
33054,6402929,6100 4TH AVE S,,,
33055,6406877,701 5TH AVE,,,
33056,6404904,1521 2ND AVE,,,
33057,6407071,3400 STONE WAY N,,,
33058,6407103,7514 19TH AVE NW,,,
33059,6407102,836 W FULTON ST,,,
33060,6407099,1532 35TH AVE S,,,
33061,6407092,4516 THACKERAY PL NE,,,
33062,6407091,5237 55TH AVE NE,,,
33063,6407086,1700 7TH AVE,,,
33064,6407090,100 NE NORTHLAKE WAY,,,
33065,6407084,9525 7TH AVE NW,,,
33066,6407083,1230 16TH AVE E,,,
33067,6407080,8233 40TH AVE NE,,,
33068,6406755,425 PIKE ST,,,
33069,6407072,1713 NW 97TH ST,,,
33070,6406775,1213 S PLUM ST,,,
33071,6406788,1216 NE 130TH ST,,,
33072,6407035,1515 14TH AVE,,,
33073,6407029,1483 ALASKAN WAY,,,
33074,6407028,3813 AURORA AVE N,,,
33075,6407003,115 BELMONT AVE E,,,
33076,6406990,115 BELMONT AVE E,,,
33077,6406958,1105 23RD AVE,,,
33078,6406372,701 5TH AVE,,,
33079,6406993,2716 33RD AVE S,,,
33080,6406987,5615 SW TEIG PL,,,
33081,6403821,306 QUEEN ANNE AVE N,,,
33082,6406985,509 OLIVE WAY,,,
33083,6406983,1208 E HAMLIN ST,,,
33084,6406980,820 18TH AVE,,,
33085,6406978,2021 S WELLER ST,,,
33086,6406976,4052 CASCADIA AVE S,,,
33087,6406975,10231 59TH AVE S,,,
33088,6406965,13200 AURORA AVE N,,,
33089,6404875,2211 QUEEN ANNE AVE N,,,
33090,6406857,1516 2ND AVE,,,
33091,6406859,1516 2ND AVE,,,
33092,6406950,1111 3RD AVE,,,
33093,6406826,2334 ELLIOTT AVE,,,
33094,6406829,2334 ELLIOTT AVE,,,
33095,6406830,2334 ELLIOTT AVE,,,
33096,6406947,1332 6TH AVE,,,
33097,6406868,10246 CALIFORNIA AVE SW,,,
33098,6406940,4604 43RD AVE S,,,
33099,6401488,6420 24TH AVE NW,,,
33100,6400694,3636 STONE WAY N,,,
33101,6402583,2724 1ST AVE S,,,
33102,6406860,10711 23RD AVE NE,,,
33103,6406884,6711 ALONZO AVE NW,,,
33104,6406879,409 MAYNARD AVE S,,,
33105,6406737,1923 31ST AVE W,,,
33106,6406736,4446 38TH AVE SW,,,
33107,6406734,7737 16TH AVE NW,,,
33108,6406455,2821 FAIRVIEW AVE E,,,
33109,6406863,528 17TH AVE,,,
33110,6406731,206 BROADWAY E,,,
33111,6406729,11719 36TH AVE NE,,,
33112,6406771,11044 36TH AVE SW,,,
33113,6406766,11044 36TH AVE SW,,,
33114,6406855,330 35TH AVE E,,,
33115,6406853,8039 14TH AVE NE,,,
33116,6406854,7748 17TH AVE NW,,,
33117,6406839,705 5TH AVE S,,,
33118,6406843,5069 HAROLD PL NE,,,
33119,6406847,1029 37TH AVE E,,,
33120,6406835,4718 41ST AVE SW,,,
33121,6406837,103 12TH AVE,,,
33122,6406838,1920 4TH AVE,,,
33123,6406825,4600 BAGLEY AVE N,,,
33124,6406823,2838 NW 58TH ST,,,
33125,6406807,8921 25TH PL NE,,,
33126,6406758,326 DEWEY PL E,,,
33127,6406781,1325 4TH AVE,,,
33128,6406791,2620 CALIFORNIA AVE SW,,,
33129,6406783,224 PONTIUS AVE N,,,
33130,6406787,1505 WESTLAKE AVE N,,,
33131,6406728,4220 48TH AVE NE,,,
33132,6406784,5714 35TH AVE NE,,,
33133,6406726,4220 48TH AVE NE,,,
33134,6406780,7019 22ND AVE NW,,,
33135,6406772,4915 25TH AVE NE,,,
33136,6406774,5607 SW SNOQUALMIE ST,,,
33137,6406769,2205 N 42ND ST,,,
33138,6406765,7900 EAST GREEN LAKE DR N,,,
33139,6406764,3445 10TH AVE W,,,
33140,6406444,10203 47TH AVE SW,,,
33141,6406724,1618 30TH AVE W,,,
33142,6406717,1011 S WELLER ST,,,
33143,6406714,1020 NE 63RD ST,,,
33144,6406713,1530 11TH AVE,,,
33145,6406718,2601 ELLIOTT AVE,,,
33146,6403711,4817 SW FINDLAY ST,,,
33147,6406299,1201 3RD AVE,,,
33148,6406297,100 23RD AVE S,,,
33149,6406676,1529 8TH AVE W,,,
33150,6406672,1922 4TH AVE,,,
33151,6405951,2011 NE RAVENNA BLVD,,,
33152,6405932,211 EUCLID AVE,,,
33153,6405896,3809 41ST AVE S,,,
33154,6405880,8040 12TH AVE NW,,,
33155,6405906,2449 NW BLUE RIDGE DR,,,
33156,6406662,7726 32ND AVE SW,,,
33157,6406658,4505 39TH AVE S,,,
33158,6406657,2448 30TH AVE W,,,
33159,6406656,4634 43RD AVE S,,,
33160,6406654,1219 E MARION ST,,,
33161,6406653,4263 NE 73RD ST,,,
33162,6406652,451 LAKE WASHINGTON BLVD E,,,
33163,6406650,8636 FAUNTLEROY PL SW,,,
33164,6406648,3540 NE 93RD ST,,,
33165,6406508,4352 SW FRONTENAC ST,,,
33166,6406637,1913 E BLAINE ST,,,
33167,6406633,2448 30TH AVE W,,,
33168,6406632,2129 NE RAVENNA BLVD,,,
33169,6406625,7503 JONES AVE NW,,,
33170,6406620,1009 WESTERN AVE,,,
33171,6406613,2110 W DRAVUS ST,,,
33172,6405893,4555 UNIVERSITY WAY NE,,,
33173,6406605,701 N 36TH ST,,,
33174,6406603,416 RAINIER AVE S,,,
33175,6406601,6515 ROOSEVELT WAY NE,,,
33176,6406600,2403 WARREN AVE N,,,
33177,6406585,7309 19TH AVE NW,,,
33178,6406579,2208 N 40TH ST,,,
33179,6406578,5444 39TH AVE W,,,
33180,6401161,1515 14TH AVE,,,
33181,6406559,3668 ALBION PL N,,,
33182,6404714,14379 15TH AVE NE,,,
33183,6405198,2620 CALIFORNIA AVE SW,,,
33184,6406524,10522 VICTORY LN NE,,,
33185,6404090,747 N 135TH ST,,,
33186,6406369,1431 MINOR AVE,,,
33187,6406349,3901 2ND AVE NE,,,
33188,6406138,6723 42ND AVE SW,,,
33189,6406501,2704 34TH AVE S,,,
33190,6406500,2726 E CHERRY ST,,,
33191,6406499,2574 4TH AVE N,,,
33192,6406498,5152 S BRIGHTON ST,,,
33193,6406497,6014 46TH AVE SW,,,
33194,6403678,650 S ORCAS ST,,,
33195,6406350,1223 E CHERRY ST,,,
33196,6406379,425 PIKE ST,,,
33197,6406376,425 PIKE ST,,,
33198,6406373,425 PIKE ST,,,
33199,6406446,8426 55TH AVE S,,,
33200,6406449,1420 5TH AVE,,,
33201,6406440,12583 17TH AVE NE,,,
33202,6406442,12577 17TH AVE NE,,,
33203,6406438,7247 36TH AVE SW,,,
33204,6406435,2023 13TH AVE W,,,
33205,6406431,303 NICKERSON ST,,,
33206,6406310,1116 NW 75TH ST,,,
33207,6406315,7020 8TH AVE NW,,,
33208,6406319,6249 1ST AVE NW,,,
33209,6406307,817 NE 56TH ST,,,
33210,6406359,3207 S BYRON ST,,,
33211,6406401,7748 4TH AVE NE,,,
33212,6406387,4816 S ROXBURY ST,,,
33213,6403801,100 REPUBLICAN ST,,,
33214,6406385,422 26TH AVE S,,,
33215,6406300,12558 25TH AVE NE,,,
33216,6406255,12558 25TH AVE NE,,,
33217,6406357,4517 44TH AVE SW,,,
33218,6406340,1254 NW BLAKELY CT,,,
33219,6406343,4539 53RD AVE SW,,,
33220,6406337,10320 SAND POINT WAY NE,,,
33221,6406332,705 5TH AVE S,,,
33222,6406330,900 NE 65TH ST,,,
33223,6405351,135 NE 63RD ST,,,
33224,6406251,3801 56TH AVE SW,,,
33225,6406047,2329 42ND AVE E,,,
33226,6406045,2329 42ND AVE E,,,
33227,6406241,1116 NW 75TH ST,,,
33228,6406228,5910 21ST AVE SW,,,
33229,6406222,564 N 137TH ST,,,
33230,6406114,415 25TH AVE E,,,
33231,6406298,8427 RENTON AVE S,,,
33232,6406293,9526 4TH AVE NW,,,
33233,6406246,1523 NW 58TH ST,,,
33234,6406242,6227 52ND AVE NE,,,
33235,6406236,3310 59TH AVE SW,,,
33236,6406123,500 9TH AVE N,,,
33237,6406122,500 9TH AVE N,,,
33238,6406121,500 9TH AVE N,,,
33239,6406120,500 9TH AVE N,,,
33240,6406119,500 9TH AVE N,,,
33241,6406118,500 9TH AVE N,,,
33242,6403767,1126 34TH AVE,,,
33243,6406141,10665 DURLAND AVE NE,,,
33244,6406213,2332 50TH AVE SW,,,
33245,6405527,620 STEWART ST,,,
33246,6406206,1730 MINOR AVE,,,
33247,6406193,13530 LINDEN AVE N,,,
33248,6406196,8320 49TH AVE S,,,
33249,6406192,1406 4TH AVE,,,
33250,6406129,1215 4TH AVE,,,
33251,6406126,1215 4TH AVE,,,
33252,6406019,3932 42ND AVE S,,,
33253,6406026,3932 42ND AVE S,,,
33254,6406168,4604 43RD AVE S,,,
33255,6406159,1550 NW 60TH ST,,,
33256,6406167,5439 KIRKWOOD PL N,,,
33257,6406166,3220 E MERCER ST,,,
33258,6406157,7944 20TH AVE SW,,,
33259,6406155,7944 20TH AVE SW,,,
33260,6406160,3446 40TH AVE W,,,
33261,6406143,918 14TH AVE,,,
33262,6406136,1959 NE PACIFIC ST,,,
33263,6406135,9231 11TH AVE NW,,,
33264,6406134,5017 38TH AVE NE,,,
33265,6406133,3228 34TH AVE S,,,
33266,6406125,10665 DURLAND AVE NE,,,
33267,6406027,3014 15TH AVE S,,,
33268,6406007,1000 NW ELFORD DR,,,
33269,6406017,4531 LATONA AVE NE,,,
33270,6406000,2428 NW MARKET ST,,,
33271,6406006,2428 NW MARKET ST,,,
33272,6405999,4545 15TH AVE NE,,,
33273,6404523,615 19TH AVE E,,,
33274,6403863,1600 7TH AVE,,,
33275,6406004,7714 EARL AVE NW,,,
33276,6402433,1730 MINOR AVE,,,
33277,6402803,410 OCCIDENTAL AVE S,,,
33278,6406016,909 NE 63RD ST,,,
33279,6405916,1516 11TH AVE,,,
33280,6406028,4823 40TH AVE SW,,,
33281,6406001,620 BELLEVUE AVE E,,,
33282,6406020,2551 38TH AVE W,,,
33283,6405830,620 BELLEVUE AVE E,,,
33284,6405900,12505 GREENWOOD AVE N,,,
33285,6405899,12505 GREENWOOD AVE N,,,
33286,6405898,12505 GREENWOOD AVE N,,,
33287,6405897,12505 GREENWOOD AVE N,,,
33288,6405895,12505 GREENWOOD AVE N,,,
33289,6405891,1601 5TH AVE,,,
33290,6405890,1601 5TH AVE,,,
33291,6405995,3609 YORK RD S,,,
33292,6405889,1601 5TH AVE,,,
33293,6405992,9505 18TH PL NW,,,
33294,6405455,4606 4TH AVE S,,,
33295,6405989,2506 5TH AVE W,,,
33296,6405978,5404 22ND AVE NW,,,
33297,6405977,2601 ELLIOTT AVE,,,
33298,6405815,4726 2ND AVE NE,,,
33299,6405966,1200 5TH AVE S,,,
33300,6405974,6523 52ND AVE NE,,,
33301,6405968,4003 13TH AVE S,,,
33302,6405955,305 HARRISON ST,,,
33303,6405944,2400 6TH AVE W,,,
33304,6405946,3901 7TH AVE S,,,
33305,6405838,2116 N 50TH ST,,,
33306,6405801,7550 CALIFORNIA AVE SW,,,
33307,6405821,2831B SW DAKOTA ST,,,
33308,6405822,2831B SW DAKOTA ST,,,
33309,6405848,722 W HALLADAY ST,,,
33310,6405793,321 BROADWAY E,,,
33311,6405935,6414 47TH AVE SW,,,
33312,6405930,6000 AIRPORT WAY S,,,
33313,6405931,1601 5TH AVE,,,
33314,6405926,1233 6TH AVE S,,,
33315,6405921,752 N 84TH ST,,,
33316,6404546,888 WESTERN AVE,,,
33317,6405843,5745 26TH AVE NE,,,
33318,6405839,9826 60TH AVE S,,,
33319,6405904,931 13TH AVE,,,
33320,6403499,240 2ND AVE S,,,
33321,6404200,6000 AIRPORT WAY S,,,
33322,6404197,6000 AIRPORT WAY S,,,
33323,6405055,801 E THOMAS ST,,,
33324,6405026,707 S TRENTON ST,,,
33325,6405842,2604 W LYNN ST,,,
33326,6405819,1218 3RD AVE N,,,
33327,6405835,4921 26TH AVE S,,,
33328,6405834,4921 26TH AVE S,,,
33329,6405787,2702 31ST AVE S,,,
33330,6405798,8409 GREENWOOD AVE N,,,
33331,6405679,2636 NW 86TH ST,,,
33332,6405875,3112 E CHERRY ST,,,
33333,6405844,3207 S BYRON ST,,,
33334,6405840,888 WESTERN AVE,,,
33335,6405600,519 6TH AVE S,,,
33336,6405817,3209 NE 105TH ST,,,
33337,6405809,4401 4TH AVE S,,,
33338,6405778,400 2ND AVE W,,,
33339,6405786,6049 FAUNTLEROY WAY SW,,,
33340,6405773,314 2ND AVE S,,,
33341,6405769,8841 38TH AVE SW,,,
33342,6405668,3609 13TH AVE S,,,
33343,6405121,6722 11TH AVE NW,,,
33344,6405765,3025 37TH AVE SW,,,
33345,6405763,106 NW 112TH ST,,,
33346,6405756,3050 NE 127TH ST,,,
33347,6405751,8509 ROOSEVELT WAY NE,,,
33348,6405688,3244 NW 64TH ST,,,
33349,6405744,2468 S HOLLY ST,,,
33350,6405737,516 BROAD ST,,,
33351,6405736,10201 66TH AVE S,,,
33352,6405724,4741 11TH AVE NE,,,
33353,6405733,205 30TH AVE E,,,
33354,6405730,3644 S FINDLAY ST,,,
33355,6405727,5530 NE PENRITH RD,,,
33356,6405722,2623 NE UNIVERSITY VILLAGE ST,,,
33357,6405719,133 14TH AVE E,,,
33358,6405716,1076 25TH AVE E,,,
33359,6405713,4003 13TH AVE S,,,
33360,6405715,419 12TH AVE E,,,
33361,6405362,1601 5TH AVE,,,
33362,6405367,1601 5TH AVE,,,
33363,6405372,621 HARVARD AVE E,,,
33364,6405232,500 9TH AVE N,,,
33365,6405700,500 17TH AVE,,,
33366,6405231,500 9TH AVE N,,,
33367,6405401,500 9TH AVE N,,,
33368,6405403,500 9TH AVE N,,,
33369,6405402,500 9TH AVE N,,,
33370,6405693,1620 12TH AVE,,,
33371,6405689,1919 QUEEN ANNE AVE N,,,
33372,6405684,5101 25TH AVE NE,,,
33373,6405690,11 W CROCKETT ST,,,
33374,6405681,1532 NW BLUE RIDGE DR,,,
33375,6405134,1101 BOREN AVE,,,
33376,6405132,4225 ROOSEVELT WAY NE,,,
33377,6405659,3521 E SPRUCE ST,,,
33378,6405658,120 NW 131ST ST,,,
33379,6405542,2020 PARKSIDE DR E,,,
33380,6405220,1515 14TH AVE,,,
33381,6405219,1515 14TH AVE,,,
33382,6405054,8458 TILLICUM RD SW,,,
33383,6405356,3611 NE 82ND ST,,,
33384,6405349,2303 FRANKLIN AVE E,,,
33385,6405348,1911 9TH AVE W,,,
33386,6405353,202 W MCGRAW ST,,,
33387,6405458,12520 5TH AVE NE,,,
33388,6405406,1101 MADISON ST,,,
33389,6405610,1712 3RD AVE N,,,
33390,6405394,525 25TH AVE S,,,
33391,6405344,1885 NW BLUE RIDGE DR,,,
33392,6405594,2518 E HELEN ST,,,
33393,6405593,2516 E HELEN ST,,,
33394,6405483,1344 NE 62ND ST,,,
33395,6405585,1222 E PINE ST,,,
33396,6405591,225 27TH AVE E,,,
33397,6405583,1210 NE 117TH ST,,,
33398,6405587,1618 S SPOKANE ST,,,
33399,6405576,9500 ROOSEVELT WAY NE,,,
33400,6405574,402 UNIVERSITY ST,,,
33401,6405564,805 14TH AVE E,,,
33402,6405562,8301 AURORA AVE N,,,
33403,6405561,1400 NW 56TH ST,,,
33404,6405559,10330 MERIDIAN AVE N,,,
33405,6405548,715 W PROSPECT ST,,,
33406,6405550,2844 13TH AVE W,,,
33407,6405519,7526 JONES AVE NW,,,
33408,6405465,1710 11TH AVE,,,
33409,6405510,1108 13TH AVE,,,
33410,6405508,1527 4TH AVE,,,
33411,6405507,4300 BROOKLYN AVE NE,,,
33412,6405506,6501 12TH AVE NE,,,
33413,6405504,2510 5TH AVE W,,,
33414,6405505,1963 11TH AVE W,,,
33415,6405503,2148 5TH AVE W,,,
33416,6405502,400 E UNION ST,,,
33417,6405501,3010 S MOUNT BAKER BLVD,,,
33418,6405454,1191 2ND AVE,,,
33419,6404902,1501 4TH AVE,,,
33420,6405499,7920 SEWARD PARK AVE S,,,
33421,6405456,904 7TH AVE,,,
33422,6405500,7342 11TH AVE NW,,,
33423,6405491,3010 NW 70TH ST,,,
33424,6405489,3012 NW 70TH ST,,,
33425,6405495,2038 NW 62ND ST,,,
33426,6405482,353 N 76TH ST,,,
33427,6405480,2118 SW HENDERSON ST,,,
33428,6404797,14041 15TH AVE NE,,,
33429,6404798,14041 15TH AVE NE,,,
33430,6405360,800 OCCIDENTAL AVE S,,,
33431,6405311,8603 8TH AVE NE,,,
33432,6405442,530 FAIRVIEW AVE N,,,
33433,6402984,1222 E PINE ST,,,
33434,6405441,2220 E MILLER ST,,,
33435,6405440,2353 42ND AVE E,,,
33436,6405439,1300 E OLIVE ST,,,
33437,6405438,2811 33RD AVE S,,,
33438,6405393,3227 37TH AVE S,,,
33439,6405392,8009 43RD AVE NE,,,
33440,6405388,8009 43RD AVE NE,,,
33441,6405399,6536 44TH AVE SW,,,
33442,6405386,8744 17TH AVE NW,,,
33443,6405378,1905 5TH AVE W,,,
33444,6405063,560 N 137TH ST,,,
33445,6405307,8737 2ND AVE NW,,,
33446,6405376,1425 BROADMOOR DR E,,,
33447,6405371,655 S ORCAS ST,,,
33448,6405355,6553 44TH AVE NE,,,
33449,6405347,5233 36TH AVE NE,,,
33450,6405346,7515 8TH AVE NW,,,
33451,6405345,7018 2ND AVE NW,,,
33452,6405343,6525 26TH AVE NE,,,
33453,6405340,4718 41ST AVE SW,,,
33454,6405316,6220 36TH AVE NW,,,
33455,6405262,7323 26TH AVE NW,,,
33456,6405327,2020 NW 83RD ST,,,
33457,6405323,320 33RD AVE E,,,
33458,6405318,2426 E INTERLAKEN BLVD,,,
33459,6405223,3926 AURORA AVE N,,,
33460,6405224,3926 AURORA AVE N,,,
33461,6405207,2720 4TH AVE,,,
33462,6405214,2720 4TH AVE,,,
33463,6405302,617 EASTLAKE AVE E,,,
33464,6405308,2125 3RD AVE,,,
33465,6405309,617 EASTLAKE AVE E,,,
33466,6405093,615 19TH AVE E,,,
33467,6405090,2351 N 61ST ST,,,
33468,6405269,6516 EARL AVE NW,,,
33469,6405298,1600 7TH AVE,,,
33470,6405285,7061 12TH AVE NW,,,
33471,6405289,2928 E THOMAS ST,,,
33472,6405290,2930 E THOMAS ST,,,
33473,6405213,3635 WOODLAND PARK AVE N,,,
33474,6405212,3635 WOODLAND PARK AVE N,,,
33475,6405278,1643 FEDERAL AVE E,,,
33476,6405295,9231 14TH AVE SW,,,
33477,6405287,308 OCCIDENTAL AVE S,,,
33478,6405282,1706 MAGNOLIA WAY W,,,
33479,6405280,2701 44TH AVE SW,,,
33480,6405283,2103 N 62ND ST,,,
33481,6405277,2425 NW BLUE RIDGE DR,,,
33482,6405274,3636 STONE WAY N,,,
33483,6405266,5436 41ST AVE SW,,,
33484,6405263,5436 41ST AVE SW,,,
33485,6405270,3614 50TH AVE SW,,,
33486,6405267,3614 50TH AVE SW,,,
33487,6405258,7323 26TH AVE NW,,,
33488,6405209,1527 4TH AVE,,,
33489,6405067,10427 65TH AVE S,,,
33490,6405259,2326 CALIFORNIA AVE SW,,,
