id,Application Permit,Address,Location_id,Project_Information_id,Application_Information_id
38585,6196970,4351 15TH AVE S,38585,38585,38585
38613,6196987,6525 24TH AVE SW,38613,38613,38613
31559,6196996,3700 SW ADMIRAL WAY,31559,31559,31559
42693,6197058,1067 25TH AVE E,42693,42693,42693
37781,6197077,4468 STONE WAY N,37781,37781,37781
38577,6197101,3112 EAST LAURELHURST DR NE,38577,38577,38577
48716,6197211,2700 W COMMODORE WAY,48716,48716,48716
38580,6197280,6535 BEACH DR SW,38580,38580,38580
41181,6197282,4445 26TH AVE W,41181,41181,41181
38560,6197341,8001 27TH AVE NW,38560,38560,38560
47051,6197342,601 DEXTER AVE N,47051,47051,47051
48505,6197384,2576 AURORA AVE N,48505,48505,48505
38610,6197408,8852 13TH AVE SW,38610,38610,38610
48729,6197434,835 HILLSIDE DR E,48729,48729,48729
43036,6197456,827 W BARRETT ST,43036,43036,43036
38608,6197459,1217 N 43RD ST,38608,38608,38608
37898,6197474,4301 STONE WAY N,37898,37898,37898
50126,6197481,2101 4TH AVE,50126,50126,50126
41117,6197485,103 NW 40TH ST,41117,41117,41117
38575,6197567,2304 N 38TH ST,38575,38575,38575
38186,6197641,11029 36TH AVE NE,38186,38186,38186
41988,6197747,1400 E SPRUCE ST,41988,41988,41988
48861,6197761,2746 NE 45TH ST,48861,48861,48861
38605,6197776,3233 PERKINS LN W,38605,38605,38605
42184,6197808,120 LAKE WASHINGTON BLVD E,42184,42184,42184
38581,6197812,8223 LAKEMONT DR NE,38581,38581,38581
36402,6197861,12533 PHINNEY AVE N,36402,36402,36402
42111,6197880,5354 SW MANNING ST,42111,42111,42111
41200,6197966,3808 42ND AVE NE,41200,41200,41200
38544,6198007,3616 NW 61ST ST,38544,38544,38544
38481,6198011,6113 36TH AVE NW,38481,38481,38481
38509,6198013,6117 36TH AVE NW,38509,38509,38509
49026,6198028,119 N 41ST ST,49026,49026,49026
38524,6198073,3220 S EDMUNDS ST,38524,38524,38524
41168,6198089,4046 12TH AVE NE,41168,41168,41168
22340,6198137,4411 WALLINGFORD AVE N,22340,22340,22340
38552,6198191,2201 12TH AVE S,38552,38552,38552
38518,6198217,7016 CALIFORNIA AVE SW,38518,38518,38518
38516,6198220,4250 SW MYRTLE ST,38516,38516,38516
41658,6198244,4219 S OTHELLO ST,41658,41658,41658
48596,6198327,911 PINE ST,48596,48596,48596
45916,6198329,3924 39TH AVE SW,45916,45916,45916
41951,6198342,708 S ROSE ST,41951,41951,41951
38290,6198349,3328 E TERRACE ST,38290,38290,38290
38573,6198351,5052 38TH AVE SW,38573,38573,38573
38599,6198354,9125 VIEW AVE NW,38599,38599,38599
38600,6198358,2056 NE 98TH ST,38600,38600,38600
37740,6198378,3904 S EDMUNDS ST,37740,37740,37740
38408,6198534,1401 E MADISON ST,38408,38408,38408
38377,6198556,8903 10TH AVE S,38377,38377,38377
38565,6198576,2051 E MADISON ST,38565,38565,38565
50181,6198755,701 5TH AVE,50181,50181,50181
45716,6198828,3235 16TH AVE SW,45716,45716,45716
38327,6198847,3930 WALLA WALLA RD NE,38327,38327,38327
38563,6198849,1653 EDGEWOOD AVE SW,38563,38563,38563
17751,6198893,14320 RIVIERA PL NE,17751,17751,17751
46448,6198929,1000 VIRGINIA ST,46448,46448,46448
47855,6198992,9132 M L KING JR WAY S,47855,47855,47855
38550,6198994,312 N 45TH ST,38550,38550,38550
45976,6199073,2502 WALNUT AVE SW,45976,45976,45976
38592,6199095,4761 35TH AVE S,38592,38592,38592
38593,6199097,4741 35TH AVE S,38593,38593,38593
38587,6199098,4731 35TH AVE S,38587,38587,38587
38589,6199099,4751 35TH AVE S,38589,38589,38589
49073,6199102,1735 W THURMAN ST,49073,49073,49073
48857,6199138,4351 15TH AVE S,48857,48857,48857
43639,6199142,2406 32ND AVE W,43639,43639,43639
43316,6199203,11200 GREENWOOD AVE N,43316,43316,43316
42110,6199216,3237 MAGNOLIA BLVD W,42110,42110,42110
38584,6199230,2304 NW 100TH ST,38584,38584,38584
41928,6199260,5350 TALLMAN AVE NW,41928,41928,41928
41927,6199261,5350 TALLMAN AVE NW,41927,41927,41927
38339,6199289,8500P CORLISS AVE N,38339,38339,38339
38582,6199321,8223 LAKEMONT DR NE,38582,38582,38582
38583,6199323,8529 29TH AVE NW,38583,38583,38583
38545,6199419,2232 QUEEN ANNE AVE N,38545,38545,38545
43821,6199506,3650 60TH AVE SW,43821,43821,43821
38579,6199518,2220 FAIRVIEW AVE E,38579,38579,38579
50305,6199577,700 5TH AVE,50305,50305,50305
38576,6199612,4750 15TH AVE NE,38576,38576,38576
45948,6199658,2745 MOUNT ST HELENS PL S,45948,45948,45948
49658,6199663,717 DEXTER AVE N,49658,49658,49658
41154,6199667,13744 MERIDIAN AVE N,41154,41154,41154
49497,6199785,900 S JACKSON ST,49497,49497,49497
44877,6199796,3616 34TH AVE S,44877,44877,44877
38536,6199821,914 E MILLER ST,38536,38536,38536
46093,6199825,401 NE NORTHLAKE WAY,46093,46093,46093
37746,6199890,2202 E MCGRAW ST,37746,37746,37746
49266,6199917,2431 EAST MARGINAL WAY S,49266,49266,49266
31644,6199920,1261 ALASKAN WAY,31644,31644,31644
38512,6200024,1722 BIGELOW AVE N,38512,38512,38512
50342,6200129,,50342,50342,50342
41812,6200237,138 NE 60TH ST,41812,41812,41812
42095,6200257,6543 17TH AVE NW,42095,42095,42095
44209,6200263,1211 S TRENTON ST,44209,44209,44209
44805,6200274,1215 S TRENTON ST,44805,44805,44805
44210,6200275,1219 S TRENTON ST,44210,44210,44210
41874,6200292,1001 3RD AVE W,41874,41874,41874
33521,6200354,1701 NE GRANT LN,33521,33521,33521
38568,6200436,516 W DRAVUS ST,38568,38568,38568
38467,6200439,1939 E CRESCENT DR,38467,38467,38467
4839,6200524,11328 SAND POINT WAY NE,4839,4839,4839
38562,6200541,1653 EDGEWOOD AVE SW,38562,38562,38562
38005,6200695,1827 BROADWAY,38005,38005,38005
38006,6200717,935 E DENNY WAY,38006,38006,38006
38007,6200725,100 BROADWAY E,38007,38007,38007
41103,6200767,4454 27TH AVE W,41103,41103,41103
44980,6200946,9014 30TH AVE NW,44980,44980,44980
30139,6200987,8415 44TH AVE S,30139,30139,30139
44131,6201002,418 BELLEVUE AVE E,44131,44131,44131
41039,6201005,8001 27TH AVE NW,41039,41039,41039
38418,6201028,5775 S EDDY ST,38418,38418,38418
47767,6201098,1401 E JEFFERSON ST,47767,47767,47767
46271,6201292,4026 17TH AVE SW,46271,46271,46271
45510,6201321,3236 10TH AVE W,45510,45510,45510
48343,6201349,3100 AIRPORT WAY S,48343,48343,48343
41930,6201355,5350 TALLMAN AVE NW,41930,41930,41930
50475,6201377,2203 AIRPORT WAY S,50475,50475,50475
38554,6201405,2904 S JACKSON ST,38554,38554,38554
38557,6201406,2906 S JACKSON ST,38557,38557,38557
38556,6201407,2904 S JACKSON ST,38556,38556,38556
38555,6201408,2904 S JACKSON ST,38555,38555,38555
38559,6201433,1501 4TH AVE,38559,38559,38559
45339,6201438,3052 46TH AVE SW,45339,45339,45339
49564,6201449,2001 WESTERN AVE,49564,49564,49564
42487,6201506,5922 RAINIER AVE S,42487,42487,42487
45532,6201512,3101 E MADISON ST,45532,45532,45532
45894,6201647,609 S WELLER ST,45894,45894,45894
38548,6201675,3031 W COMMODORE WAY,38548,38548,38548
46218,6201786,528 24TH AVE S,46218,46218,46218
44901,6201819,13035 LINDEN AVE N,44901,44901,44901
49177,6201821,301 21ST AVE E,49177,49177,49177
37921,6201822,5801 S PILGRIM ST,37921,37921,37921
50432,6201825,10750 30TH AVE NE,50432,50432,50432
33098,6201826,2801 SW THISTLE ST,33098,33098,33098
46512,6201827,13052 GREENWOOD AVE N,46512,46512,46512
49350,6201828,2101 NW 77TH ST,49350,49350,49350
38406,6201853,1966 THORNDYKE AVE W,38406,38406,38406
44200,6201908,3603 13TH AVE W,44200,44200,44200
38442,6201912,3418 FREMONT AVE N,38442,38442,38442
46442,6202073,3435 15TH AVE W,46442,46442,46442
43310,6202138,3036 16TH AVE W,43310,43310,43310
38491,6202145,5531 S LEO ST,38491,38491,38491
38530,6202175,5026 22ND AVE NE,38530,38530,38530
48220,6202200,7956 46TH AVE S,48220,48220,48220
49613,6202207,5355 28TH AVE NW,49613,49613,49613
50463,6202211,1705 NE PACIFIC ST,50463,50463,50463
42890,6202231,302 LAKESIDE AVE S,42890,42890,42890
42601,6202250,5034 UNIVERSITY WAY NE,42601,42601,42601
38533,6202268,6010 ATLAS PL SW,38533,38533,38533
42564,6202285,3800 MONTLAKE BLVD NE,42564,42564,42564
43616,6202312,4915 25TH AVE NE,43616,43616,43616
41983,6202371,1601 HARBOR AVE SW,41983,41983,41983
38529,6202445,9726 ASHWORTH AVE N,38529,38529,38529
38528,6202463,2533 WESTLAKE AVE N,38528,38528,38528
38459,6202535,323 25TH AVE E,38459,38459,38459
47616,6202579,4212 NE 110TH ST,47616,47616,47616
34301,6202595,1433 34TH AVE,34301,34301,34301
38505,6202597,1435 34TH AVE,38505,38505,38505
43162,6202607,1744 NE 102ND ST,43162,43162,43162
38230,6202623,5648 39TH AVE W,38230,38230,38230
38540,6202648,6609 SW ADMIRAL WAY,38540,38540,38540
43246,6202721,5951 44TH AVE S,43246,43246,43246
50211,6202887,4500 25TH AVE NE,50211,50211,50211
50212,6202897,4500 25TH AVE NE,50212,50212,50212
43307,6202910,1918 4TH AVE,43307,43307,43307
47711,6202921,1625 N 52ND ST,47711,47711,47711
42976,6202928,2498B LAKE WASHINGTON BLVD E,42976,42976,42976
44387,6203074,3829A S EDMUNDS ST,44387,44387,44387
38498,6203265,1447 NW BALLARD WAY,38498,38498,38498
46769,6203331,401 E PIKE ST,46769,46769,46769
49571,6203374,660 W EWING ST,49571,49571,49571
42901,6203385,5706 RAINIER AVE S,42901,42901,42901
37987,6203484,9456 OLSON PL SW,37987,37987,37987
45857,6203574,1512 5TH AVE,45857,45857,45857
38538,6203633,2637 38TH AVE W,38538,38538,38538
38537,6203679,2401 10TH AVE E,38537,38537,38537
38535,6203680,2401 10TH AVE E,38535,38535,38535
46718,6203738,311 GALER ST,46718,46718,46718
42485,6203753,3155 WEST LAURELHURST DR NE,42485,42485,42485
45303,6203804,7340 35TH AVE NE,45303,45303,45303
38511,6203860,4200 AIKINS AVE SW,38511,38511,38511
38503,6203903,9211 ROOSEVELT WAY NE,38503,38503,38503
41939,6203929,10523 3RD AVE NW,41939,41939,41939
38515,6203971,1251 NW ELFORD DR,38515,38515,38515
38487,6203992,2505 3RD AVE,38487,38487,38487
48462,6204061,1807 E HAMLIN ST,48462,48462,48462
46347,6204177,4304 2ND AVE NE,46347,46347,46347
38527,6204196,1918 4TH AVE,38527,38527,38527
38526,6204219,3222 S EDMUNDS ST,38526,38526,38526
38525,6204220,3218 S EDMUNDS ST,38525,38525,38525
38523,6204226,3220 S EDMUNDS ST,38523,38523,38523
43991,6204244,3440 22ND AVE W,43991,43991,43991
48160,6204263,4105 1ST AVE S,48160,48160,48160
49282,6204307,1301 2ND AVE,49282,49282,49282
38520,6204339,7046 CALIFORNIA AVE SW,38520,38520,38520
38521,6204347,4256 SW MYRTLE ST,38521,38521,38521
38522,6204348,7046 CALIFORNIA AVE SW,38522,38522,38522
45277,6204378,2020 NE 89TH ST,45277,45277,45277
38517,6204390,7016 CALIFORNIA AVE SW,38517,38517,38517
38519,6204393,7022 CALIFORNIA AVE SW,38519,38519,38519
43274,6204461,620 33RD AVE E,43274,43274,43274
48704,6204488,4508 19TH AVE NE,48704,48704,48704
46149,6204536,10390 RAINIER AVE S,46149,46149,46149
45770,6204539,4000 39TH AVE S,45770,45770,45770
48907,6204593,4220 E MADISON ST,48907,48907,48907
38510,6204598,1356 E OLIVE WAY,38510,38510,38510
38348,6204646,10507 AURORA AVE N,38348,38348,38348
47741,6204703,1700 WESTLAKE AVE N,47741,47741,47741
38499,6204741,2746 NE 45TH ST,38499,38499,38499
48715,6204776,2700 W COMMODORE WAY,48715,48715,48715
44609,6204788,3047 34TH AVE W,44609,44609,44609
36555,6204837,53 S DAWSON ST,36555,36555,36555
50107,6204842,600 PINE ST,50107,50107,50107
44981,6204879,1722 BIGELOW AVE N,44981,44981,44981
45120,6204917,3419 NW 54TH ST,45120,45120,45120
23538,6204954,1016 WASHINGTON PL E,23538,23538,23538
46820,6205039,1660 HARBOR AVE SW,46820,46820,46820
38507,6205046,1501 4TH AVE,38507,38507,38507
46161,6205167,4725 WEST MARGINAL WAY SW,46161,46161,46161
38493,6205220,1538 17TH AVE E,38493,38493,38493
42990,6205251,7307 BEACON AVE S,42990,42990,42990
43958,6205414,3424 13TH AVE W,43958,43958,43958
38415,6205493,6017 SEAVIEW AVE NW,38415,38415,38415
45179,6205536,4105 NE SURBER DR,45179,45179,45179
30825,6205595,737 S ELMGROVE ST,30825,30825,30825
38426,6205652,611 W DRAVUS ST,38426,38426,38426
49976,6205729,5701 6TH AVE S,49976,49976,49976
50001,6205757,1420 S TRENTON ST,50001,50001,50001
41587,6205781,4623 36TH AVE SW,41587,41587,41587
41102,6205784,606 NW 41ST ST,41102,41102,41102
38495,6205814,318 2ND AVE S,38495,38495,38495
45062,6205874,4805 23RD AVE SW,45062,45062,45062
38500,6205880,5005 S FLETCHER ST,38500,38500,38500
38501,6205881,9308 RENTON AVE S,38501,38501,38501
46246,6205997,9412 1ST AVE NE,46246,46246,46246
38326,6206065,2505 NOB HILL PL N,38326,38326,38326
49920,6206166,8300 MILITARY RD S,49920,49920,49920
49042,6206169,11050 8TH AVE NE,49042,49042,49042
45539,6206190,6110 28TH AVE NW,45539,45539,45539
45206,6206193,2511 NW 80TH ST,45206,45206,45206
49995,6206195,9201 15TH AVE NW,49995,49995,49995
19275,6206304,219 NW 41ST ST,19275,19275,19275
41907,6206314,14328 RIVIERA PL NE,41907,41907,41907
43171,6206339,3218 NW 59TH ST,43171,43171,43171
41242,6206381,8640 FAUNTLEROY PL SW,41242,41242,41242
32542,6206614,3207 S EDMUNDS ST,32542,32542,32542
38497,6206667,6511 49TH AVE SW,38497,38497,38497
38233,6206725,2020 NE 65TH ST,38233,38233,38233
31521,6206785,5523 WALLINGFORD AVE N,31521,31521,31521
46537,6206811,2101 1ST AVE,46537,46537,46537
44820,6206845,1732 LAKESIDE AVE S,44820,44820,44820
42647,6206983,2598B AURORA AVE N,42647,42647,42647
45328,6207008,1927 N 90TH ST,45328,45328,45328
47924,6207034,1302 29TH AVE S,47924,47924,47924
38469,6207150,1019 CALIFORNIA LN SW,38469,38469,38469
38234,6207205,2028 NE 65TH ST,38234,38234,38234
47131,6207252,560 GALER ST,47131,47131,47131
38479,6207257,9000 OLSON PL SW,38479,38479,38479
38462,6207259,4548 DELRIDGE WAY SW,38462,38462,38462
22992,6207319,2822 BOYER AVE E,22992,22992,22992
46015,6207332,1301 N NORTHLAKE WAY,46015,46015,46015
45219,6207361,9756 8TH AVE NW,45219,45219,45219
4103,6207384,3217 POINT PL SW,4103,4103,4103
38393,6207494,5766 S OAKLAWN PL,38393,38393,38393
49547,6207497,1520 SUMMIT AVE,49547,49547,49547
38456,6207524,7036 25TH AVE NW,38456,38456,38456
41769,6207534,2429 S WALKER ST,41769,41769,41769
42902,6207555,3617 SW LANDER ST,42902,42902,42902
41276,6207638,4554 ROOSEVELT WAY NE,41276,41276,41276
48428,6207705,1621 12TH AVE,48428,48428,48428
48578,6207727,9455 27TH AVE SW,48578,48578,48578
38478,6207808,3156 EAST LAURELHURST DR NE,38478,38478,38478
29686,6207853,103 NE 59TH ST,29686,29686,29686
38475,6207854,2115 11TH AVE W,38475,38475,38475
38483,6207883,912 22ND AVE S,38483,38483,38483
38411,6207979,5421 M L KING JR WAY S,38411,38411,38411
49892,6208062,2001 W GARFIELD ST,49892,49892,49892
38476,6208076,13401 MERIDIAN AVE N,38476,38476,38476
37821,6208152,901 DEXTER AVE N,37821,37821,37821
38488,6208271,1507 17TH AVE S,38488,38488,38488
38489,6208272,1505 17TH AVE S,38489,38489,38489
46405,6208382,2917 10TH PL W,46405,46405,46405
17337,6208408,3958 6TH AVE NW,17337,17337,17337
50341,6208425,,50341,50341,50341
49402,6208441,1465 ELLIOTT AVE W,49402,49402,49402
44446,6208456,8009 41ST AVE NE,44446,44446,44446
38490,6208468,6906 32ND AVE NW,38490,38490,38490
47538,6208479,600 W CROCKETT ST,47538,47538,47538
30507,6208501,8231 LATONA AVE NE,30507,30507,30507
45189,6208548,5337 BALLARD AVE NW,45189,45189,45189
49235,6208595,1501 QUEEN ANNE AVE N,49235,49235,49235
38484,6208621,2137 HARBOR AVE SW,38484,38484,38484
48561,6208632,700 CROCKETT ST,48561,48561,48561
47454,6208701,4701 UNIVERSITY WAY NE,47454,47454,47454
42649,6208706,407 7TH AVE S,42649,42649,42649
45714,6208854,3235 16TH AVE SW,45714,45714,45714
44944,6208878,5068 BEACH DR SW,44944,44944,44944
42136,6208955,5212 40TH AVE SW,42136,42136,42136
44868,6208985,928 N 68TH ST,44868,44868,44868
37477,6208989,8047 ASHWORTH AVE N,37477,37477,37477
42530,6209018,3915 42ND AVE SW,42530,42530,42530
45474,6209020,651 NW 81ST ST,45474,45474,45474
45715,6209030,3235 16TH AVE SW,45715,45715,45715
42490,6209099,1100 REPUBLICAN ST,42490,42490,42490
49270,6209256,4273 WOODLAND PARK AVE N,49270,49270,49270
49844,6209265,1752 NW MARKET ST,49844,49844,49844
46721,6209463,4103 E GALER ST,46721,46721,46721
24288,6209534,220 M L KING JR WAY E,24288,24288,24288
38450,6209641,6000 16TH AVE SW,38450,38450,38450
38477,6209667,9511 31ST AVE NW,38477,38477,38477
38454,6209680,1553 18TH AVE S,38454,38454,38454
38423,6209695,9340 55TH AVE S,38423,38423,38423
38473,6209711,200 NE 100TH ST,38473,38473,38473
44449,6209715,1318 WESTERN AVE,44449,44449,44449
46267,6209756,4455 SHILSHOLE AVE NW,46267,46267,46267
41880,6209772,505 HARRISON ST,41880,41880,41880
38463,6209914,4546 DELRIDGE WAY SW,38463,38463,38463
38460,6209915,4548 DELRIDGE WAY SW,38460,38460,38460
38381,6209947,504 FEDERAL AVE E,38381,38381,38381
38380,6209949,510 FEDERAL AVE E,38380,38380,38380
42870,6209953,161 HIGHLAND DR,42870,42870,42870
49756,6210007,5025 NE LAURELCREST LN,49756,49756,49756
38453,6210025,12505 GREENWOOD AVE N,38453,38453,38453
47656,6210043,805 S CHARLES ST,47656,47656,47656
45332,6210079,5301 8TH AVE NE,45332,45332,45332
41235,6210107,3006 WEBSTER POINT RD NE,41235,41235,41235
47878,6210145,11546 15TH AVE NE,47878,47878,47878
42084,6210178,303 24TH AVE S,42084,42084,42084
45612,6210179,611 25TH AVE E,45612,45612,45612
48243,6210264,3017 HARBOR AVE SW,48243,48243,48243
44846,6210303,7518 1ST AVE NE,44846,44846,44846
49741,6210310,516 3RD AVE,49741,49741,49741
38441,6210355,13743 40TH AVE NE,38441,38441,38441
48188,6210414,2369 FAIRVIEW AVE E,48188,48188,48188
17126,6210418,613 E HIGHLAND DR,17126,17126,17126
38449,6210424,315 25TH AVE E,38449,38449,38449
46132,6210479,13560 RIVIERA PL NE,46132,46132,46132
45297,6210487,10405 47TH AVE SW,45297,45297,45297
48843,6210505,55 S ATLANTIC ST,48843,48843,48843
48777,6210522,3130 E MADISON ST,48777,48777,48777
38383,6210526,112 NW 46TH ST,38383,38383,38383
41172,6210528,1501R ALASKAN WAY W,41172,41172,41172
41876,6210576,103 NE 59TH ST,41876,41876,41876
49819,6210610,1630 43RD AVE E,49819,49819,49819
49483,6210611,2300 NE 65TH ST,49483,49483,49483
46517,6210653,10801 ARROYO BEACH PL SW,46517,46517,46517
29762,6210676,11202 1ST AVE NW,29762,29762,29762
41126,6210679,6622 57TH AVE S,41126,41126,41126
48681,6210834,910 SW SPOKANE ST,48681,48681,48681
46427,6210858,5511 2ND AVE NW,46427,46427,46427
45244,6210864,3419 NW 54TH ST,45244,45244,45244
29566,6210874,6031 AIRPORT WAY S,29566,29566,29566
44761,6210938,1414 31ST AVE S,44761,44761,44761
41183,6210995,318 NE MAPLE LEAF PL,41183,41183,41183
38470,6211046,1017 CALIFORNIA LN SW,38470,38470,38470
38437,6211051,1019 CALIFORNIA LN SW,38437,38437,38437
50368,6211105,1501 4TH AVE,50368,50368,50368
48504,6211139,2576 AURORA AVE N,48504,48504,48504
38011,6211176,505 BELMONT AVE E,38011,38011,38011
47574,6211219,2008 E UNION ST,47574,47574,47574
49622,6211284,900 S JACKSON ST,49622,49622,49622
40735,6211295,802 NE 69TH ST,40735,40735,40735
38468,6211330,7250 RAINIER AVE S,38468,38468,38468
48019,6211348,4824 42ND AVE S,48019,48019,48019
49750,6211358,400 N 34TH ST,49750,49750,49750
38466,6211376,317 25TH AVE E,38466,38466,38466
38465,6211393,319 25TH AVE E,38465,38465,38465
38464,6211402,321 25TH AVE E,38464,38464,38464
41185,6211421,8312 24TH AVE NW,41185,41185,41185
38271,6211435,708 23RD AVE,38271,38271,38271
41742,6211463,339 NW 54TH ST,41742,41742,41742
49599,6211505,1150 EASTLAKE AVE E,49599,49599,49599
38455,6211515,329 25TH AVE E,38455,38455,38455
38457,6211518,7036 25TH AVE NW,38457,38457,38457
47691,6211566,2301 FAIRVIEW AVE E,47691,47691,47691
38436,6211573,1408 12TH AVE,38436,38436,38436
44521,6211577,2909 NE BLAKELEY ST,44521,44521,44521
50343,6211630,,50343,50343,50343
37949,6211643,1222 E PINE ST,37949,37949,37949
44952,6211679,3221 CALIFORNIA AVE SW,44952,44952,44952
38323,6211704,8015 41ST AVE NE,38323,38323,38323
38444,6211750,4303 MERIDIAN AVE N,38444,38444,38444
38452,6211751,955 ALASKAN WAY W,38452,38452,38452
38451,6211772,315 25TH AVE E,38451,38451,38451
43584,6211847,2288 W COMMODORE WAY,43584,43584,43584
42427,6211856,715 E PIKE ST,42427,42427,42427
49264,6211923,87 LENORA ST,49264,49264,49264
38440,6211931,10344 15TH AVE NW,38440,38440,38440
38448,6211975,14036 38TH AVE NE,38448,38448,38448
38430,6212034,1027 BELLEVUE CT E,38430,38430,38430
41794,6212075,4203 4TH AVE NW,41794,41794,41794
38447,6212089,6823 35TH AVE NW,38447,38447,38447
49138,6212091,7737 15TH AVE SW,49138,49138,49138
43865,6212100,1498B RAINIER AVE S,43865,43865,43865
50433,6212156,10750 30TH AVE NE,50433,50433,50433
20879,6212160,7319 18TH AVE NW,20879,20879,20879
4310,6212169,4140 SW IDA ST,4310,4310,4310
37772,6212173,2515 30TH AVE W,37772,37772,37772
43278,6212177,2653 SW YANCY ST,43278,43278,43278
45769,6212219,4812 45TH AVE S,45769,45769,45769
