id,Category 
33548,SINGLE FAMILY / DUPLEX
33549,SINGLE FAMILY / DUPLEX
33550,SINGLE FAMILY / DUPLEX
33551,COMMERCIAL
33552,SINGLE FAMILY / DUPLEX
33553,COMMERCIAL
33554,SINGLE FAMILY / DUPLEX
33555,SINGLE FAMILY / DUPLEX
33556,COMMERCIAL
33557,SINGLE FAMILY / DUPLEX
33558,SINGLE FAMILY / DUPLEX
33559,SINGLE FAMILY / DUPLEX
33560,COMMERCIAL
33561,COMMERCIAL
33562,COMMERCIAL
33563,COMMERCIAL
33564,SINGLE FAMILY / DUPLEX
33565,SINGLE FAMILY / DUPLEX
33566,COMMERCIAL
33567,MULTIFAMILY
33568,SINGLE FAMILY / DUPLEX
33569,SINGLE FAMILY / DUPLEX
33570,COMMERCIAL
33571,COMMERCIAL
33572,SINGLE FAMILY / DUPLEX
33573,SINGLE FAMILY / DUPLEX
33574,COMMERCIAL
33575,SINGLE FAMILY / DUPLEX
33576,MULTIFAMILY
33577,MULTIFAMILY
33578,COMMERCIAL
33579,SINGLE FAMILY / DUPLEX
33580,SINGLE FAMILY / DUPLEX
33581,SINGLE FAMILY / DUPLEX
33582,COMMERCIAL
33583,COMMERCIAL
33584,SINGLE FAMILY / DUPLEX
33585,SINGLE FAMILY / DUPLEX
33586,SINGLE FAMILY / DUPLEX
33587,INSTITUTIONAL
33588,SINGLE FAMILY / DUPLEX
33589,SINGLE FAMILY / DUPLEX
33590,COMMERCIAL
33591,MULTIFAMILY
33592,COMMERCIAL
33593,MULTIFAMILY
33594,SINGLE FAMILY / DUPLEX
33595,COMMERCIAL
33596,SINGLE FAMILY / DUPLEX
33597,COMMERCIAL
33598,SINGLE FAMILY / DUPLEX
33599,COMMERCIAL
33600,SINGLE FAMILY / DUPLEX
33601,SINGLE FAMILY / DUPLEX
33602,COMMERCIAL
33603,COMMERCIAL
33604,COMMERCIAL
33605,SINGLE FAMILY / DUPLEX
33606,SINGLE FAMILY / DUPLEX
33607,SINGLE FAMILY / DUPLEX
33608,SINGLE FAMILY / DUPLEX
33609,MULTIFAMILY
33610,SINGLE FAMILY / DUPLEX
33611,SINGLE FAMILY / DUPLEX
33612,SINGLE FAMILY / DUPLEX
33613,SINGLE FAMILY / DUPLEX
33614,COMMERCIAL
33615,COMMERCIAL
33616,SINGLE FAMILY / DUPLEX
33617,SINGLE FAMILY / DUPLEX
33618,COMMERCIAL
33619,COMMERCIAL
33620,COMMERCIAL
33621,SINGLE FAMILY / DUPLEX
33622,SINGLE FAMILY / DUPLEX
33623,SINGLE FAMILY / DUPLEX
33624,SINGLE FAMILY / DUPLEX
33625,SINGLE FAMILY / DUPLEX
33626,SINGLE FAMILY / DUPLEX
33627,COMMERCIAL
33628,COMMERCIAL
33629,COMMERCIAL
33630,SINGLE FAMILY / DUPLEX
33631,MULTIFAMILY
33632,MULTIFAMILY
33633,COMMERCIAL
33634,SINGLE FAMILY / DUPLEX
33635,COMMERCIAL
33636,SINGLE FAMILY / DUPLEX
33637,SINGLE FAMILY / DUPLEX
33638,SINGLE FAMILY / DUPLEX
33639,COMMERCIAL
33640,COMMERCIAL
33641,COMMERCIAL
33642,COMMERCIAL
33643,SINGLE FAMILY / DUPLEX
33644,COMMERCIAL
33645,COMMERCIAL
33646,SINGLE FAMILY / DUPLEX
33647,COMMERCIAL
33648,SINGLE FAMILY / DUPLEX
33649,SINGLE FAMILY / DUPLEX
33650,SINGLE FAMILY / DUPLEX
33651,COMMERCIAL
33652,SINGLE FAMILY / DUPLEX
33653,SINGLE FAMILY / DUPLEX
33654,SINGLE FAMILY / DUPLEX
33655,COMMERCIAL
33656,INSTITUTIONAL
33657,COMMERCIAL
33658,COMMERCIAL
33659,COMMERCIAL
33660,COMMERCIAL
33661,SINGLE FAMILY / DUPLEX
33662,SINGLE FAMILY / DUPLEX
33663,SINGLE FAMILY / DUPLEX
33664,COMMERCIAL
33665,COMMERCIAL
33666,SINGLE FAMILY / DUPLEX
33667,COMMERCIAL
33668,SINGLE FAMILY / DUPLEX
33669,SINGLE FAMILY / DUPLEX
33670,SINGLE FAMILY / DUPLEX
33671,COMMERCIAL
33672,SINGLE FAMILY / DUPLEX
33673,SINGLE FAMILY / DUPLEX
33674,INSTITUTIONAL
33675,SINGLE FAMILY / DUPLEX
33676,SINGLE FAMILY / DUPLEX
33677,MULTIFAMILY
33678,MULTIFAMILY
33679,SINGLE FAMILY / DUPLEX
33680,SINGLE FAMILY / DUPLEX
33681,SINGLE FAMILY / DUPLEX
33682,SINGLE FAMILY / DUPLEX
33683,SINGLE FAMILY / DUPLEX
33684,COMMERCIAL
33685,SINGLE FAMILY / DUPLEX
33686,MULTIFAMILY
33687,SINGLE FAMILY / DUPLEX
33688,SINGLE FAMILY / DUPLEX
33689,SINGLE FAMILY / DUPLEX
33690,COMMERCIAL
33691,INSTITUTIONAL
33692,COMMERCIAL
33693,SINGLE FAMILY / DUPLEX
33694,SINGLE FAMILY / DUPLEX
33695,SINGLE FAMILY / DUPLEX
33696,SINGLE FAMILY / DUPLEX
33697,COMMERCIAL
33698,COMMERCIAL
33699,COMMERCIAL
33700,MULTIFAMILY
33701,MULTIFAMILY
33702,SINGLE FAMILY / DUPLEX
33703,COMMERCIAL
33704,COMMERCIAL
33705,SINGLE FAMILY / DUPLEX
33706,SINGLE FAMILY / DUPLEX
33707,SINGLE FAMILY / DUPLEX
33708,SINGLE FAMILY / DUPLEX
33709,COMMERCIAL
33710,SINGLE FAMILY / DUPLEX
33711,COMMERCIAL
33712,COMMERCIAL
33713,SINGLE FAMILY / DUPLEX
33714,SINGLE FAMILY / DUPLEX
33715,COMMERCIAL
33716,COMMERCIAL
33717,COMMERCIAL
33718,SINGLE FAMILY / DUPLEX
33719,COMMERCIAL
33720,COMMERCIAL
33721,SINGLE FAMILY / DUPLEX
33722,SINGLE FAMILY / DUPLEX
33723,SINGLE FAMILY / DUPLEX
33724,INSTITUTIONAL
33725,SINGLE FAMILY / DUPLEX
33726,SINGLE FAMILY / DUPLEX
33727,COMMERCIAL
33728,MULTIFAMILY
33729,SINGLE FAMILY / DUPLEX
33730,SINGLE FAMILY / DUPLEX
33731,INSTITUTIONAL
33732,COMMERCIAL
33733,SINGLE FAMILY / DUPLEX
33734,SINGLE FAMILY / DUPLEX
33735,SINGLE FAMILY / DUPLEX
33736,SINGLE FAMILY / DUPLEX
33737,SINGLE FAMILY / DUPLEX
33738,SINGLE FAMILY / DUPLEX
33739,SINGLE FAMILY / DUPLEX
33740,SINGLE FAMILY / DUPLEX
33741,COMMERCIAL
33742,COMMERCIAL
33743,COMMERCIAL
33744,COMMERCIAL
33745,COMMERCIAL
33746,COMMERCIAL
33747,COMMERCIAL
33748,COMMERCIAL
33749,SINGLE FAMILY / DUPLEX
33750,SINGLE FAMILY / DUPLEX
33751,SINGLE FAMILY / DUPLEX
33752,COMMERCIAL
33753,SINGLE FAMILY / DUPLEX
33754,COMMERCIAL
33755,SINGLE FAMILY / DUPLEX
33756,COMMERCIAL
33757,COMMERCIAL
33758,COMMERCIAL
33759,SINGLE FAMILY / DUPLEX
33760,SINGLE FAMILY / DUPLEX
33761,MULTIFAMILY
33762,SINGLE FAMILY / DUPLEX
33763,COMMERCIAL
33764,SINGLE FAMILY / DUPLEX
33765,SINGLE FAMILY / DUPLEX
33766,SINGLE FAMILY / DUPLEX
33767,COMMERCIAL
33768,COMMERCIAL
33769,SINGLE FAMILY / DUPLEX
33770,SINGLE FAMILY / DUPLEX
33771,COMMERCIAL
33772,SINGLE FAMILY / DUPLEX
33773,COMMERCIAL
33774,COMMERCIAL
33775,SINGLE FAMILY / DUPLEX
33776,SINGLE FAMILY / DUPLEX
33777,COMMERCIAL
33778,COMMERCIAL
33779,SINGLE FAMILY / DUPLEX
33780,COMMERCIAL
33781,SINGLE FAMILY / DUPLEX
33782,MULTIFAMILY
33783,COMMERCIAL
33784,MULTIFAMILY
33785,SINGLE FAMILY / DUPLEX
33786,COMMERCIAL
33787,INSTITUTIONAL
33788,COMMERCIAL
33789,SINGLE FAMILY / DUPLEX
33790,SINGLE FAMILY / DUPLEX
33791,MULTIFAMILY
33792,SINGLE FAMILY / DUPLEX
33793,COMMERCIAL
33794,COMMERCIAL
33795,SINGLE FAMILY / DUPLEX
33796,SINGLE FAMILY / DUPLEX
33797,COMMERCIAL
33798,COMMERCIAL
33799,COMMERCIAL
33800,COMMERCIAL
33801,COMMERCIAL
33802,SINGLE FAMILY / DUPLEX
33803,COMMERCIAL
33804,SINGLE FAMILY / DUPLEX
33805,SINGLE FAMILY / DUPLEX
33806,SINGLE FAMILY / DUPLEX
33807,SINGLE FAMILY / DUPLEX
33808,COMMERCIAL
33809,MULTIFAMILY
33810,SINGLE FAMILY / DUPLEX
33811,COMMERCIAL
33812,SINGLE FAMILY / DUPLEX
33813,SINGLE FAMILY / DUPLEX
33814,SINGLE FAMILY / DUPLEX
33815,COMMERCIAL
33816,SINGLE FAMILY / DUPLEX
33817,SINGLE FAMILY / DUPLEX
33818,COMMERCIAL
33819,INSTITUTIONAL
33820,SINGLE FAMILY / DUPLEX
33821,SINGLE FAMILY / DUPLEX
33822,SINGLE FAMILY / DUPLEX
33823,SINGLE FAMILY / DUPLEX
33824,SINGLE FAMILY / DUPLEX
33825,INSTITUTIONAL
33826,SINGLE FAMILY / DUPLEX
33827,COMMERCIAL
33828,COMMERCIAL
33829,SINGLE FAMILY / DUPLEX
33830,COMMERCIAL
33831,COMMERCIAL
33832,COMMERCIAL
33833,COMMERCIAL
33834,SINGLE FAMILY / DUPLEX
33835,COMMERCIAL
33836,SINGLE FAMILY / DUPLEX
33837,SINGLE FAMILY / DUPLEX
33838,SINGLE FAMILY / DUPLEX
33839,SINGLE FAMILY / DUPLEX
33840,SINGLE FAMILY / DUPLEX
33841,SINGLE FAMILY / DUPLEX
33842,SINGLE FAMILY / DUPLEX
33843,SINGLE FAMILY / DUPLEX
33844,COMMERCIAL
33845,COMMERCIAL
33846,SINGLE FAMILY / DUPLEX
33847,SINGLE FAMILY / DUPLEX
33848,COMMERCIAL
33849,SINGLE FAMILY / DUPLEX
33850,COMMERCIAL
33851,COMMERCIAL
33852,COMMERCIAL
33853,COMMERCIAL
33854,SINGLE FAMILY / DUPLEX
33855,COMMERCIAL
33856,COMMERCIAL
33857,SINGLE FAMILY / DUPLEX
33858,SINGLE FAMILY / DUPLEX
33859,COMMERCIAL
33860,COMMERCIAL
33861,INSTITUTIONAL
33862,INSTITUTIONAL
33863,COMMERCIAL
33864,SINGLE FAMILY / DUPLEX
33865,COMMERCIAL
33866,SINGLE FAMILY / DUPLEX
33867,MULTIFAMILY
33868,MULTIFAMILY
33869,SINGLE FAMILY / DUPLEX
33870,SINGLE FAMILY / DUPLEX
33871,SINGLE FAMILY / DUPLEX
33872,COMMERCIAL
33873,SINGLE FAMILY / DUPLEX
33874,COMMERCIAL
33875,MULTIFAMILY
33876,SINGLE FAMILY / DUPLEX
33877,SINGLE FAMILY / DUPLEX
33878,SINGLE FAMILY / DUPLEX
33879,SINGLE FAMILY / DUPLEX
33880,COMMERCIAL
33881,SINGLE FAMILY / DUPLEX
33882,COMMERCIAL
33883,COMMERCIAL
33884,MULTIFAMILY
33885,SINGLE FAMILY / DUPLEX
33886,SINGLE FAMILY / DUPLEX
33887,SINGLE FAMILY / DUPLEX
33888,SINGLE FAMILY / DUPLEX
33889,COMMERCIAL
33890,SINGLE FAMILY / DUPLEX
33891,SINGLE FAMILY / DUPLEX
33892,MULTIFAMILY
33893,MULTIFAMILY
33894,COMMERCIAL
33895,MULTIFAMILY
33896,COMMERCIAL
33897,MULTIFAMILY
33898,SINGLE FAMILY / DUPLEX
33899,COMMERCIAL
33900,COMMERCIAL
33901,COMMERCIAL
33902,COMMERCIAL
33903,INSTITUTIONAL
33904,SINGLE FAMILY / DUPLEX
33905,COMMERCIAL
33906,MULTIFAMILY
33907,SINGLE FAMILY / DUPLEX
33908,SINGLE FAMILY / DUPLEX
33909,SINGLE FAMILY / DUPLEX
33910,SINGLE FAMILY / DUPLEX
33911,COMMERCIAL
33912,SINGLE FAMILY / DUPLEX
33913,SINGLE FAMILY / DUPLEX
33914,SINGLE FAMILY / DUPLEX
33915,COMMERCIAL
33916,COMMERCIAL
33917,MULTIFAMILY
33918,SINGLE FAMILY / DUPLEX
33919,COMMERCIAL
33920,SINGLE FAMILY / DUPLEX
33921,SINGLE FAMILY / DUPLEX
33922,SINGLE FAMILY / DUPLEX
33923,COMMERCIAL
33924,SINGLE FAMILY / DUPLEX
33925,SINGLE FAMILY / DUPLEX
33926,SINGLE FAMILY / DUPLEX
33927,SINGLE FAMILY / DUPLEX
33928,COMMERCIAL
33929,COMMERCIAL
33930,COMMERCIAL
33931,INSTITUTIONAL
33932,SINGLE FAMILY / DUPLEX
33933,SINGLE FAMILY / DUPLEX
33934,SINGLE FAMILY / DUPLEX
33935,COMMERCIAL
33936,MULTIFAMILY
33937,MULTIFAMILY
33938,SINGLE FAMILY / DUPLEX
33939,SINGLE FAMILY / DUPLEX
33940,COMMERCIAL
33941,SINGLE FAMILY / DUPLEX
33942,SINGLE FAMILY / DUPLEX
33943,SINGLE FAMILY / DUPLEX
33944,COMMERCIAL
33945,COMMERCIAL
33946,INSTITUTIONAL
33947,SINGLE FAMILY / DUPLEX
33948,COMMERCIAL
33949,COMMERCIAL
33950,SINGLE FAMILY / DUPLEX
33951,COMMERCIAL
33952,COMMERCIAL
33953,SINGLE FAMILY / DUPLEX
33954,SINGLE FAMILY / DUPLEX
33955,SINGLE FAMILY / DUPLEX
33956,COMMERCIAL
33957,SINGLE FAMILY / DUPLEX
33958,SINGLE FAMILY / DUPLEX
33959,COMMERCIAL
33960,SINGLE FAMILY / DUPLEX
33961,MULTIFAMILY
33962,SINGLE FAMILY / DUPLEX
33963,SINGLE FAMILY / DUPLEX
33964,COMMERCIAL
33965,COMMERCIAL
33966,SINGLE FAMILY / DUPLEX
33967,COMMERCIAL
33968,SINGLE FAMILY / DUPLEX
33969,MULTIFAMILY
33970,MULTIFAMILY
33971,COMMERCIAL
33972,MULTIFAMILY
33973,SINGLE FAMILY / DUPLEX
33974,MULTIFAMILY
33975,COMMERCIAL
33976,SINGLE FAMILY / DUPLEX
33977,SINGLE FAMILY / DUPLEX
33978,COMMERCIAL
33979,SINGLE FAMILY / DUPLEX
33980,SINGLE FAMILY / DUPLEX
33981,COMMERCIAL
33982,COMMERCIAL
33983,SINGLE FAMILY / DUPLEX
33984,MULTIFAMILY
33985,SINGLE FAMILY / DUPLEX
33986,SINGLE FAMILY / DUPLEX
33987,SINGLE FAMILY / DUPLEX
33988,SINGLE FAMILY / DUPLEX
33989,SINGLE FAMILY / DUPLEX
33990,SINGLE FAMILY / DUPLEX
33991,SINGLE FAMILY / DUPLEX
33992,COMMERCIAL
33993,SINGLE FAMILY / DUPLEX
33994,COMMERCIAL
33995,SINGLE FAMILY / DUPLEX
33996,SINGLE FAMILY / DUPLEX
33997,SINGLE FAMILY / DUPLEX
33998,SINGLE FAMILY / DUPLEX
33999,SINGLE FAMILY / DUPLEX
34000,COMMERCIAL
34001,MULTIFAMILY
34002,SINGLE FAMILY / DUPLEX
34003,MULTIFAMILY
34004,COMMERCIAL
34005,SINGLE FAMILY / DUPLEX
34006,COMMERCIAL
34007,COMMERCIAL
34008,SINGLE FAMILY / DUPLEX
34009,SINGLE FAMILY / DUPLEX
34010,MULTIFAMILY
34011,COMMERCIAL
34012,SINGLE FAMILY / DUPLEX
34013,
34014,COMMERCIAL
34015,COMMERCIAL
34016,SINGLE FAMILY / DUPLEX
34017,SINGLE FAMILY / DUPLEX
34018,COMMERCIAL
34019,COMMERCIAL
34020,SINGLE FAMILY / DUPLEX
34021,SINGLE FAMILY / DUPLEX
34022,COMMERCIAL
34023,COMMERCIAL
34024,SINGLE FAMILY / DUPLEX
34025,COMMERCIAL
34026,COMMERCIAL
34027,COMMERCIAL
34028,SINGLE FAMILY / DUPLEX
34029,SINGLE FAMILY / DUPLEX
34030,SINGLE FAMILY / DUPLEX
34031,COMMERCIAL
34032,SINGLE FAMILY / DUPLEX
34033,COMMERCIAL
34034,SINGLE FAMILY / DUPLEX
34035,COMMERCIAL
34036,COMMERCIAL
34037,COMMERCIAL
34038,SINGLE FAMILY / DUPLEX
34039,SINGLE FAMILY / DUPLEX
34040,SINGLE FAMILY / DUPLEX
34041,SINGLE FAMILY / DUPLEX
34042,MULTIFAMILY
34043,SINGLE FAMILY / DUPLEX
34044,SINGLE FAMILY / DUPLEX
34045,SINGLE FAMILY / DUPLEX
34046,SINGLE FAMILY / DUPLEX
34047,SINGLE FAMILY / DUPLEX
34048,SINGLE FAMILY / DUPLEX
34049,COMMERCIAL
34050,COMMERCIAL
34051,SINGLE FAMILY / DUPLEX
34052,COMMERCIAL
34053,SINGLE FAMILY / DUPLEX
34054,MULTIFAMILY
34055,COMMERCIAL
34056,SINGLE FAMILY / DUPLEX
34057,SINGLE FAMILY / DUPLEX
34058,COMMERCIAL
34059,COMMERCIAL
34060,SINGLE FAMILY / DUPLEX
34061,SINGLE FAMILY / DUPLEX
34062,SINGLE FAMILY / DUPLEX
34063,COMMERCIAL
34064,COMMERCIAL
34065,COMMERCIAL
34066,SINGLE FAMILY / DUPLEX
34067,COMMERCIAL
34068,COMMERCIAL
34069,COMMERCIAL
34070,SINGLE FAMILY / DUPLEX
34071,COMMERCIAL
34072,SINGLE FAMILY / DUPLEX
34073,SINGLE FAMILY / DUPLEX
34074,COMMERCIAL
34075,SINGLE FAMILY / DUPLEX
34076,COMMERCIAL
34077,COMMERCIAL
34078,SINGLE FAMILY / DUPLEX
34079,SINGLE FAMILY / DUPLEX
34080,SINGLE FAMILY / DUPLEX
34081,COMMERCIAL
34082,SINGLE FAMILY / DUPLEX
34083,SINGLE FAMILY / DUPLEX
34084,COMMERCIAL
34085,COMMERCIAL
34086,COMMERCIAL
34087,COMMERCIAL
34088,SINGLE FAMILY / DUPLEX
34089,SINGLE FAMILY / DUPLEX
34090,SINGLE FAMILY / DUPLEX
34091,COMMERCIAL
34092,SINGLE FAMILY / DUPLEX
34093,SINGLE FAMILY / DUPLEX
34094,SINGLE FAMILY / DUPLEX
34095,COMMERCIAL
34096,SINGLE FAMILY / DUPLEX
34097,MULTIFAMILY
34098,SINGLE FAMILY / DUPLEX
34099,MULTIFAMILY
34100,COMMERCIAL
34101,SINGLE FAMILY / DUPLEX
34102,COMMERCIAL
34103,SINGLE FAMILY / DUPLEX
34104,SINGLE FAMILY / DUPLEX
34105,SINGLE FAMILY / DUPLEX
34106,COMMERCIAL
34107,SINGLE FAMILY / DUPLEX
34108,SINGLE FAMILY / DUPLEX
34109,SINGLE FAMILY / DUPLEX
34110,COMMERCIAL
34111,COMMERCIAL
34112,COMMERCIAL
34113,COMMERCIAL
34114,COMMERCIAL
34115,SINGLE FAMILY / DUPLEX
34116,SINGLE FAMILY / DUPLEX
34117,MULTIFAMILY
34118,COMMERCIAL
34119,COMMERCIAL
34120,SINGLE FAMILY / DUPLEX
34121,SINGLE FAMILY / DUPLEX
34122,SINGLE FAMILY / DUPLEX
34123,SINGLE FAMILY / DUPLEX
34124,COMMERCIAL
34125,COMMERCIAL
34126,COMMERCIAL
34127,COMMERCIAL
34128,SINGLE FAMILY / DUPLEX
34129,COMMERCIAL
34130,SINGLE FAMILY / DUPLEX
34131,COMMERCIAL
34132,SINGLE FAMILY / DUPLEX
34133,SINGLE FAMILY / DUPLEX
34134,SINGLE FAMILY / DUPLEX
34135,
34136,COMMERCIAL
34137,SINGLE FAMILY / DUPLEX
34138,SINGLE FAMILY / DUPLEX
34139,MULTIFAMILY
34140,COMMERCIAL
34141,COMMERCIAL
34142,COMMERCIAL
34143,COMMERCIAL
34144,COMMERCIAL
34145,SINGLE FAMILY / DUPLEX
34146,SINGLE FAMILY / DUPLEX
34147,COMMERCIAL
34148,COMMERCIAL
34149,INSTITUTIONAL
34150,SINGLE FAMILY / DUPLEX
34151,
34152,COMMERCIAL
34153,SINGLE FAMILY / DUPLEX
34154,COMMERCIAL
34155,SINGLE FAMILY / DUPLEX
34156,SINGLE FAMILY / DUPLEX
34157,SINGLE FAMILY / DUPLEX
34158,SINGLE FAMILY / DUPLEX
34159,COMMERCIAL
34160,SINGLE FAMILY / DUPLEX
34161,COMMERCIAL
34162,COMMERCIAL
34163,SINGLE FAMILY / DUPLEX
34164,COMMERCIAL
34165,SINGLE FAMILY / DUPLEX
34166,COMMERCIAL
34167,SINGLE FAMILY / DUPLEX
34168,SINGLE FAMILY / DUPLEX
34169,SINGLE FAMILY / DUPLEX
34170,COMMERCIAL
34171,SINGLE FAMILY / DUPLEX
34172,SINGLE FAMILY / DUPLEX
34173,COMMERCIAL
34174,SINGLE FAMILY / DUPLEX
34175,COMMERCIAL
34176,COMMERCIAL
34177,SINGLE FAMILY / DUPLEX
34178,SINGLE FAMILY / DUPLEX
34179,SINGLE FAMILY / DUPLEX
34180,COMMERCIAL
34181,SINGLE FAMILY / DUPLEX
34182,SINGLE FAMILY / DUPLEX
34183,MULTIFAMILY
34184,MULTIFAMILY
34185,SINGLE FAMILY / DUPLEX
34186,SINGLE FAMILY / DUPLEX
34187,COMMERCIAL
34188,SINGLE FAMILY / DUPLEX
34189,SINGLE FAMILY / DUPLEX
34190,SINGLE FAMILY / DUPLEX
34191,SINGLE FAMILY / DUPLEX
34192,COMMERCIAL
34193,SINGLE FAMILY / DUPLEX
34194,SINGLE FAMILY / DUPLEX
34195,COMMERCIAL
34196,SINGLE FAMILY / DUPLEX
34197,SINGLE FAMILY / DUPLEX
34198,SINGLE FAMILY / DUPLEX
34199,SINGLE FAMILY / DUPLEX
34200,SINGLE FAMILY / DUPLEX
34201,MULTIFAMILY
34202,SINGLE FAMILY / DUPLEX
34203,SINGLE FAMILY / DUPLEX
34204,INSTITUTIONAL
34205,SINGLE FAMILY / DUPLEX
34206,COMMERCIAL
34207,MULTIFAMILY
34208,SINGLE FAMILY / DUPLEX
34209,COMMERCIAL
34210,COMMERCIAL
34211,COMMERCIAL
34212,SINGLE FAMILY / DUPLEX
34213,COMMERCIAL
34214,COMMERCIAL
34215,COMMERCIAL
34216,SINGLE FAMILY / DUPLEX
34217,COMMERCIAL
34218,SINGLE FAMILY / DUPLEX
34219,SINGLE FAMILY / DUPLEX
34220,SINGLE FAMILY / DUPLEX
34221,SINGLE FAMILY / DUPLEX
34222,SINGLE FAMILY / DUPLEX
34223,MULTIFAMILY
34224,SINGLE FAMILY / DUPLEX
34225,COMMERCIAL
34226,SINGLE FAMILY / DUPLEX
34227,COMMERCIAL
34228,COMMERCIAL
34229,MULTIFAMILY
34230,SINGLE FAMILY / DUPLEX
34231,COMMERCIAL
34232,SINGLE FAMILY / DUPLEX
34233,COMMERCIAL
34234,SINGLE FAMILY / DUPLEX
34235,COMMERCIAL
34236,SINGLE FAMILY / DUPLEX
34237,COMMERCIAL
34238,SINGLE FAMILY / DUPLEX
34239,SINGLE FAMILY / DUPLEX
34240,SINGLE FAMILY / DUPLEX
34241,SINGLE FAMILY / DUPLEX
34242,COMMERCIAL
34243,SINGLE FAMILY / DUPLEX
34244,SINGLE FAMILY / DUPLEX
34245,SINGLE FAMILY / DUPLEX
34246,SINGLE FAMILY / DUPLEX
34247,SINGLE FAMILY / DUPLEX
34248,COMMERCIAL
34249,COMMERCIAL
34250,MULTIFAMILY
34251,INSTITUTIONAL
34252,INDUSTRIAL
34253,INDUSTRIAL
34254,COMMERCIAL
34255,COMMERCIAL
34256,SINGLE FAMILY / DUPLEX
34257,SINGLE FAMILY / DUPLEX
34258,MULTIFAMILY
34259,SINGLE FAMILY / DUPLEX
34260,SINGLE FAMILY / DUPLEX
34261,SINGLE FAMILY / DUPLEX
34262,SINGLE FAMILY / DUPLEX
34263,COMMERCIAL
34264,SINGLE FAMILY / DUPLEX
34265,SINGLE FAMILY / DUPLEX
34266,COMMERCIAL
34267,SINGLE FAMILY / DUPLEX
34268,SINGLE FAMILY / DUPLEX
34269,SINGLE FAMILY / DUPLEX
34270,SINGLE FAMILY / DUPLEX
34271,COMMERCIAL
34272,COMMERCIAL
34273,SINGLE FAMILY / DUPLEX
34274,SINGLE FAMILY / DUPLEX
34275,COMMERCIAL
34276,SINGLE FAMILY / DUPLEX
34277,SINGLE FAMILY / DUPLEX
34278,SINGLE FAMILY / DUPLEX
34279,COMMERCIAL
34280,COMMERCIAL
34281,MULTIFAMILY
34282,COMMERCIAL
34283,COMMERCIAL
34284,COMMERCIAL
34285,COMMERCIAL
34286,
34287,SINGLE FAMILY / DUPLEX
34288,SINGLE FAMILY / DUPLEX
34289,SINGLE FAMILY / DUPLEX
34290,SINGLE FAMILY / DUPLEX
34291,SINGLE FAMILY / DUPLEX
34292,SINGLE FAMILY / DUPLEX
34293,COMMERCIAL
34294,COMMERCIAL
34295,COMMERCIAL
34296,SINGLE FAMILY / DUPLEX
34297,SINGLE FAMILY / DUPLEX
34298,SINGLE FAMILY / DUPLEX
34299,COMMERCIAL
34300,COMMERCIAL
34301,SINGLE FAMILY / DUPLEX
34302,SINGLE FAMILY / DUPLEX
34303,SINGLE FAMILY / DUPLEX
34304,SINGLE FAMILY / DUPLEX
34305,COMMERCIAL
34306,SINGLE FAMILY / DUPLEX
34307,SINGLE FAMILY / DUPLEX
34308,COMMERCIAL
34309,SINGLE FAMILY / DUPLEX
34310,SINGLE FAMILY / DUPLEX
34311,SINGLE FAMILY / DUPLEX
34312,INSTITUTIONAL
34313,SINGLE FAMILY / DUPLEX
34314,SINGLE FAMILY / DUPLEX
34315,MULTIFAMILY
34316,
34317,COMMERCIAL
34318,COMMERCIAL
34319,SINGLE FAMILY / DUPLEX
34320,MULTIFAMILY
34321,COMMERCIAL
34322,SINGLE FAMILY / DUPLEX
34323,INSTITUTIONAL
34324,COMMERCIAL
34325,SINGLE FAMILY / DUPLEX
34326,SINGLE FAMILY / DUPLEX
34327,SINGLE FAMILY / DUPLEX
34328,SINGLE FAMILY / DUPLEX
34329,SINGLE FAMILY / DUPLEX
34330,SINGLE FAMILY / DUPLEX
34331,SINGLE FAMILY / DUPLEX
34332,SINGLE FAMILY / DUPLEX
34333,SINGLE FAMILY / DUPLEX
34334,SINGLE FAMILY / DUPLEX
34335,INSTITUTIONAL
34336,SINGLE FAMILY / DUPLEX
34337,SINGLE FAMILY / DUPLEX
34338,COMMERCIAL
34339,MULTIFAMILY
34340,SINGLE FAMILY / DUPLEX
34341,COMMERCIAL
34342,COMMERCIAL
34343,SINGLE FAMILY / DUPLEX
34344,SINGLE FAMILY / DUPLEX
34345,SINGLE FAMILY / DUPLEX
34346,COMMERCIAL
34347,COMMERCIAL
34348,COMMERCIAL
34349,COMMERCIAL
34350,COMMERCIAL
34351,SINGLE FAMILY / DUPLEX
34352,SINGLE FAMILY / DUPLEX
34353,SINGLE FAMILY / DUPLEX
34354,SINGLE FAMILY / DUPLEX
34355,SINGLE FAMILY / DUPLEX
34356,SINGLE FAMILY / DUPLEX
34357,SINGLE FAMILY / DUPLEX
34358,SINGLE FAMILY / DUPLEX
34359,COMMERCIAL
34360,COMMERCIAL
34361,SINGLE FAMILY / DUPLEX
34362,SINGLE FAMILY / DUPLEX
34363,COMMERCIAL
34364,SINGLE FAMILY / DUPLEX
34365,SINGLE FAMILY / DUPLEX
34366,SINGLE FAMILY / DUPLEX
34367,INSTITUTIONAL
34368,SINGLE FAMILY / DUPLEX
34369,COMMERCIAL
34370,COMMERCIAL
34371,MULTIFAMILY
34372,COMMERCIAL
34373,COMMERCIAL
34374,SINGLE FAMILY / DUPLEX
34375,COMMERCIAL
34376,SINGLE FAMILY / DUPLEX
34377,
34378,SINGLE FAMILY / DUPLEX
34379,MULTIFAMILY
