id,last_inspection_result,current_status
5908,PASSED,VOLUNTARY COMPLIANCE
5909,PASSED,ENFORCED COMPLIANCE
5910,PASSED,VOLUNTARY COMPLIANCE
5911,PASSED,ENFORCED COMPLIANCE
5912,PASSED,ENFORCED COMPLIANCE
5913,PASSED,ADMINISTRATIVE CLOSURE
5914,PASSED,ENFORCED COMPLIANCE
5915,PASSED,OPEN
5916,FAILED,ADMINISTRATIVE CLOSURE
5917,PASSED,VOLUNTARY COMPLIANCE
5918,FAILED,VOLUNTARY COMPLIANCE
5919,PASSED,VOLUNTARY COMPLIANCE
5920,PASSED,VOLUNTARY COMPLIANCE
5921,PASSED,ENFORCED COMPLIANCE
5922,PASSED,VOLUNTARY COMPLIANCE
5923,PASSED,VOLUNTARY COMPLIANCE
5924,PASSED,VOLUNTARY COMPLIANCE
5925,PASSED,ENFORCED COMPLIANCE
5926,PASSED,ENFORCED COMPLIANCE
5927,PASSED,VOLUNTARY COMPLIANCE
5928,PASSED,VOLUNTARY COMPLIANCE
5929,PASSED,VOLUNTARY COMPLIANCE
5930,PASSED,VOLUNTARY COMPLIANCE
5931,PASSED,VOLUNTARY COMPLIANCE
5932,FAILED,ADMINISTRATIVE CLOSURE
5933,PASSED,ENFORCED COMPLIANCE
5934,PASSED,VOLUNTARY COMPLIANCE
5935,PASSED,ENFORCED COMPLIANCE
5936,PASSED,ENFORCED COMPLIANCE
5937,PASSED,ENFORCED COMPLIANCE
5938,PASSED,VOLUNTARY COMPLIANCE
5939,PASSED,VOLUNTARY COMPLIANCE
5940,PASSED,ENFORCED COMPLIANCE
5941,PASSED,VOLUNTARY COMPLIANCE
5942,,VOLUNTARY COMPLIANCE
5943,PASSED,ENFORCED COMPLIANCE
5944,PASSED,VOLUNTARY COMPLIANCE
5945,PASSED,VOLUNTARY COMPLIANCE
5946,PASSED,VOLUNTARY COMPLIANCE
5947,PASSED,VOLUNTARY COMPLIANCE
5948,PASSED,VOLUNTARY COMPLIANCE
5949,FAILED,VOLUNTARY COMPLIANCE
5950,PASSED,ENFORCED COMPLIANCE
5951,,VOLUNTARY COMPLIANCE
5952,FAILED,ADMINISTRATIVE CLOSURE
5953,PASSED,ENFORCED COMPLIANCE
5954,PASSED,ENFORCED COMPLIANCE
5955,PASSED,ENFORCED COMPLIANCE
5956,FAILED,ADMINISTRATIVE CLOSURE
5957,PASSED,VOLUNTARY COMPLIANCE
5958,FAILED,ENFORCED COMPLIANCE
5959,PASSED,VOLUNTARY COMPLIANCE
5960,PASSED,VOLUNTARY COMPLIANCE
5961,PASSED,ENFORCED COMPLIANCE
5962,PASSED,ENFORCED COMPLIANCE
5963,PASSED,ENFORCED COMPLIANCE
5964,PASSED,ENFORCED COMPLIANCE
5965,,VOLUNTARY COMPLIANCE
5966,,OPEN
5967,PASSED,VOLUNTARY COMPLIANCE
5968,,VOLUNTARY COMPLIANCE
5969,PASSED,VOLUNTARY COMPLIANCE
5970,PASSED,VOLUNTARY COMPLIANCE
5971,FAILED,OPEN
5972,PASSED,VOLUNTARY COMPLIANCE
5973,,VOLUNTARY COMPLIANCE
5974,PASSED,VOLUNTARY COMPLIANCE
5975,PASSED,VOLUNTARY COMPLIANCE
5976,PASSED,ENFORCED COMPLIANCE
5977,PASSED,ENFORCED COMPLIANCE
5978,PASSED,VOLUNTARY COMPLIANCE
5979,PASSED,ENFORCED COMPLIANCE
5980,FAILED,ENFORCED COMPLIANCE
5981,PASSED,VOLUNTARY COMPLIANCE
5982,PASSED,ADMINISTRATIVE CLOSURE
5983,PASSED,ADMINISTRATIVE CLOSURE
5984,PASSED,OPEN
5985,PASSED,ENFORCED COMPLIANCE
5986,PASSED,VOLUNTARY COMPLIANCE
5987,PASSED,ENFORCED COMPLIANCE
5988,PASSED,VOLUNTARY COMPLIANCE
5989,PASSED,VOLUNTARY COMPLIANCE
5990,PASSED,ENFORCED COMPLIANCE
5991,PASSED,VOLUNTARY COMPLIANCE
5992,,VOLUNTARY COMPLIANCE
5993,PASSED,VOLUNTARY COMPLIANCE
5994,PASSED,VOLUNTARY COMPLIANCE
5995,PASSED,VOLUNTARY COMPLIANCE
5996,PASSED,ENFORCED COMPLIANCE
5997,FAILED,OPEN
5998,PASSED,OPEN
5999,FAILED,OPEN
6000,,VOLUNTARY COMPLIANCE
6001,FAILED,ENFORCED COMPLIANCE
6002,PASSED,VOLUNTARY COMPLIANCE
6003,PASSED,OPEN
6004,PASSED,ADMINISTRATIVE CLOSURE
6005,PASSED,VOLUNTARY COMPLIANCE
6006,PASSED,VOLUNTARY COMPLIANCE
6007,PASSED,ENFORCED COMPLIANCE
6008,PASSED,VOLUNTARY COMPLIANCE
6009,PASSED,VOLUNTARY COMPLIANCE
6010,FAILED,OPEN
6011,PASSED,ENFORCED COMPLIANCE
6012,PASSED,ENFORCED COMPLIANCE
6013,PASSED,VOLUNTARY COMPLIANCE
6014,PASSED,ENFORCED COMPLIANCE
6015,PASSED,ENFORCED COMPLIANCE
6016,FAILED,OPEN
6017,,VOLUNTARY COMPLIANCE
6018,PASSED,VOLUNTARY COMPLIANCE
6019,FAILED,ADMINISTRATIVE CLOSURE
6020,PASSED,VOLUNTARY COMPLIANCE
6021,PASSED,VOLUNTARY COMPLIANCE
6022,PASSED,VOLUNTARY COMPLIANCE
6023,PASSED,VOLUNTARY COMPLIANCE
6024,PASSED,ENFORCED COMPLIANCE
6025,PASSED,VOLUNTARY COMPLIANCE
6026,PASSED,ADMINISTRATIVE CLOSURE
6027,PASSED,ENFORCED COMPLIANCE
6028,PASSED,VOLUNTARY COMPLIANCE
6029,PASSED,VOLUNTARY COMPLIANCE
6030,PASSED,ENFORCED COMPLIANCE
6031,PASSED,ENFORCED COMPLIANCE
6032,PASSED,ENFORCED COMPLIANCE
6033,PASSED,VOLUNTARY COMPLIANCE
6034,PASSED,VOLUNTARY COMPLIANCE
6035,PASSED,VOLUNTARY COMPLIANCE
6036,PASSED,ENFORCED COMPLIANCE
6037,PASSED,ADMINISTRATIVE CLOSURE
6038,PASSED,ENFORCED COMPLIANCE
6039,PASSED,ENFORCED COMPLIANCE
6040,FAILED,ENFORCED COMPLIANCE
6041,FAILED,OPEN
6042,PASSED,VOLUNTARY COMPLIANCE
6043,PASSED,ADMINISTRATIVE CLOSURE
6044,PASSED,VOLUNTARY COMPLIANCE
6045,PASSED,ENFORCED COMPLIANCE
6046,PASSED,VOLUNTARY COMPLIANCE
6047,PASSED,ENFORCED COMPLIANCE
6048,PASSED,VOLUNTARY COMPLIANCE
6049,PASSED,VOLUNTARY COMPLIANCE
6050,PASSED,VOLUNTARY COMPLIANCE
6051,PASSED,VOLUNTARY COMPLIANCE
6052,PASSED,VOLUNTARY COMPLIANCE
6053,PASSED,VOLUNTARY COMPLIANCE
6054,PASSED,VOLUNTARY COMPLIANCE
6055,PASSED,VOLUNTARY COMPLIANCE
6056,PASSED,ENFORCED COMPLIANCE
6057,PASSED,ENFORCED COMPLIANCE
6058,PASSED,VOLUNTARY COMPLIANCE
6059,PASSED,VOLUNTARY COMPLIANCE
6060,PASSED,VOLUNTARY COMPLIANCE
6061,PASSED,ADMINISTRATIVE CLOSURE
6062,PASSED,ENFORCED COMPLIANCE
6063,PASSED,VOLUNTARY COMPLIANCE
6064,PASSED,ENFORCED COMPLIANCE
6065,PASSED,VOLUNTARY COMPLIANCE
6066,PASSED,VOLUNTARY COMPLIANCE
6067,PASSED,VOLUNTARY COMPLIANCE
6068,PASSED,VOLUNTARY COMPLIANCE
6069,PASSED,VOLUNTARY COMPLIANCE
6070,,VOLUNTARY COMPLIANCE
6071,FAILED,ADMINISTRATIVE CLOSURE
6072,PASSED,VOLUNTARY COMPLIANCE
6073,PASSED,ADMINISTRATIVE CLOSURE
6074,PASSED,VOLUNTARY COMPLIANCE
6075,FAILED,OPEN
6076,PASSED,ADMINISTRATIVE CLOSURE
6077,PASSED,VOLUNTARY COMPLIANCE
6078,PASSED,ENFORCED COMPLIANCE
6079,PASSED,ENFORCED COMPLIANCE
6080,PASSED,ENFORCED COMPLIANCE
6081,PASSED,ADMINISTRATIVE CLOSURE
6082,PASSED,VOLUNTARY COMPLIANCE
6083,PASSED,VOLUNTARY COMPLIANCE
6084,PASSED,VOLUNTARY COMPLIANCE
6085,PASSED,VOLUNTARY COMPLIANCE
6086,PASSED,ADMINISTRATIVE CLOSURE
6087,PASSED,VOLUNTARY COMPLIANCE
6088,PASSED,ENFORCED COMPLIANCE
6089,PASSED,ENFORCED COMPLIANCE
6090,PASSED,ENFORCED COMPLIANCE
6091,PASSED,ENFORCED COMPLIANCE
6092,PASSED,ENFORCED COMPLIANCE
6093,PASSED,VOLUNTARY COMPLIANCE
6094,FAILED,OPEN
6095,PASSED,VOLUNTARY COMPLIANCE
6096,FAILED,OPEN
6097,PASSED,ENFORCED COMPLIANCE
6098,PASSED,VOLUNTARY COMPLIANCE
6099,PASSED,VOLUNTARY COMPLIANCE
6100,PASSED,VOLUNTARY COMPLIANCE
6101,PASSED,VOLUNTARY COMPLIANCE
6102,PASSED,ENFORCED COMPLIANCE
6103,PASSED,ENFORCED COMPLIANCE
6104,PASSED,ENFORCED COMPLIANCE
6105,FAILED,OPEN
6106,FAILED,ADMINISTRATIVE CLOSURE
6107,PASSED,ENFORCED COMPLIANCE
6108,PASSED,ENFORCED COMPLIANCE
6109,PASSED,VOLUNTARY COMPLIANCE
6110,PASSED,VOLUNTARY COMPLIANCE
6111,,VOLUNTARY COMPLIANCE
6112,PASSED,ENFORCED COMPLIANCE
6113,PASSED,VOLUNTARY COMPLIANCE
6114,PASSED,VOLUNTARY COMPLIANCE
6115,PASSED,VOLUNTARY COMPLIANCE
6116,PASSED,VOLUNTARY COMPLIANCE
6117,PASSED,VOLUNTARY COMPLIANCE
6118,PASSED,ENFORCED COMPLIANCE
6119,PASSED,VOLUNTARY COMPLIANCE
6120,PASSED,VOLUNTARY COMPLIANCE
6121,PASSED,VOLUNTARY COMPLIANCE
6122,PASSED,ENFORCED COMPLIANCE
6123,PASSED,VOLUNTARY COMPLIANCE
6124,FAILED,OPEN
6125,PASSED,ADMINISTRATIVE CLOSURE
6126,PASSED,VOLUNTARY COMPLIANCE
6127,PASSED,ENFORCED COMPLIANCE
6128,,ADMINISTRATIVE CLOSURE
6129,PASSED,VOLUNTARY COMPLIANCE
6130,PASSED,VOLUNTARY COMPLIANCE
6131,PASSED,VOLUNTARY COMPLIANCE
6132,PASSED,ENFORCED COMPLIANCE
6133,PASSED,ENFORCED COMPLIANCE
6134,PASSED,COMPLAINT/APPLICATN WITHDRAWN
6135,PASSED,VOLUNTARY COMPLIANCE
6136,PASSED,VOLUNTARY COMPLIANCE
6137,PASSED,ENFORCED COMPLIANCE
6138,PASSED,VOLUNTARY COMPLIANCE
6139,PASSED,ENFORCED COMPLIANCE
6140,PASSED,VOLUNTARY COMPLIANCE
6141,PASSED,VOLUNTARY COMPLIANCE
6142,PASSED,VOLUNTARY COMPLIANCE
6143,PASSED,ADMINISTRATIVE CLOSURE
6144,PASSED,ENFORCED COMPLIANCE
6145,,VOLUNTARY COMPLIANCE
6146,PASSED,VOLUNTARY COMPLIANCE
6147,,VOLUNTARY COMPLIANCE
6148,PASSED,ENFORCED COMPLIANCE
6149,PASSED,VOLUNTARY COMPLIANCE
6150,PASSED,ENFORCED COMPLIANCE
6151,PASSED,VOLUNTARY COMPLIANCE
6152,FAILED,OPEN
6153,PASSED,VOLUNTARY COMPLIANCE
6154,PASSED,OPEN
6155,,ADMINISTRATIVE CLOSURE
6156,,OPEN
6157,PASSED,ENFORCED COMPLIANCE
6158,PASSED,VOLUNTARY COMPLIANCE
6159,FAILED,ADMINISTRATIVE CLOSURE
6160,PASSED,VOLUNTARY COMPLIANCE
6161,PASSED,VOLUNTARY COMPLIANCE
6162,PASSED,ENFORCED COMPLIANCE
6163,PASSED,ENFORCED COMPLIANCE
6164,PASSED,VOLUNTARY COMPLIANCE
6165,FAILED,OPEN
6166,PASSED,ENFORCED COMPLIANCE
6167,FAILED,ADMINISTRATIVE CLOSURE
6168,PASSED,ENFORCED COMPLIANCE
6169,PASSED,ENFORCED COMPLIANCE
6170,PASSED,ENFORCED COMPLIANCE
6171,PASSED,ADMINISTRATIVE CLOSURE
6172,PASSED,ENFORCED COMPLIANCE
6173,PASSED,ENFORCED COMPLIANCE
6174,PASSED,VOLUNTARY COMPLIANCE
6175,PASSED,VOLUNTARY COMPLIANCE
6176,PASSED,VOLUNTARY COMPLIANCE
6177,PASSED,VOLUNTARY COMPLIANCE
6178,FAILED,OPEN
6179,PASSED,VOLUNTARY COMPLIANCE
6180,PASSED,VOLUNTARY COMPLIANCE
6181,PASSED,VOLUNTARY COMPLIANCE
6182,PASSED,VOLUNTARY COMPLIANCE
6183,PASSED,ENFORCED COMPLIANCE
6184,PASSED,ENFORCED COMPLIANCE
6185,PASSED,VOLUNTARY COMPLIANCE
6186,FAILED,OPEN
6187,PASSED,VOLUNTARY COMPLIANCE
6188,PASSED,VOLUNTARY COMPLIANCE
6189,PASSED,ENFORCED COMPLIANCE
6190,PASSED,ADMINISTRATIVE CLOSURE
6191,PASSED,ENFORCED COMPLIANCE
6192,FAILED,OPEN
6193,PASSED,ENFORCED COMPLIANCE
6194,PASSED,VOLUNTARY COMPLIANCE
6195,PASSED,ENFORCED COMPLIANCE
6196,PASSED,ENFORCED COMPLIANCE
6197,PASSED,VOLUNTARY COMPLIANCE
6198,PASSED,VOLUNTARY COMPLIANCE
6199,PASSED,VOLUNTARY COMPLIANCE
6200,PASSED,ENFORCED COMPLIANCE
6201,PASSED,VOLUNTARY COMPLIANCE
6202,PASSED,VOLUNTARY COMPLIANCE
6203,FAILED,VOLUNTARY COMPLIANCE
6204,,ADMINISTRATIVE CLOSURE
6205,PASSED,ENFORCED COMPLIANCE
6206,PASSED,ENFORCED COMPLIANCE
6207,PASSED,VOLUNTARY COMPLIANCE
6208,,ADMINISTRATIVE CLOSURE
6209,,VOLUNTARY COMPLIANCE
6210,,VOLUNTARY COMPLIANCE
6211,PASSED,VOLUNTARY COMPLIANCE
6212,FAILED,OPEN
6213,PASSED,VOLUNTARY COMPLIANCE
6214,FAILED,OPEN
6215,PASSED,VOLUNTARY COMPLIANCE
6216,PASSED,ADMINISTRATIVE CLOSURE
6217,PASSED,ENFORCED COMPLIANCE
6218,FAILED,OPEN
6219,PASSED,VOLUNTARY COMPLIANCE
6220,PASSED,OPEN
6221,PASSED,ADMINISTRATIVE CLOSURE
6222,PASSED,ADMINISTRATIVE CLOSURE
6223,PASSED,ENFORCED COMPLIANCE
6224,PASSED,ENFORCED COMPLIANCE
6225,PASSED,VOLUNTARY COMPLIANCE
6226,PASSED,ENFORCED COMPLIANCE
6227,PASSED,VOLUNTARY COMPLIANCE
6228,PASSED,VOLUNTARY COMPLIANCE
6229,PASSED,VOLUNTARY COMPLIANCE
6230,PASSED,VOLUNTARY COMPLIANCE
6231,PASSED,ENFORCED COMPLIANCE
6232,PASSED,ENFORCED COMPLIANCE
6233,PASSED,VOLUNTARY COMPLIANCE
6234,PASSED,VOLUNTARY COMPLIANCE
6235,PASSED,ENFORCED COMPLIANCE
6236,PASSED,ENFORCED COMPLIANCE
6237,PASSED,ENFORCED COMPLIANCE
6238,PASSED,VOLUNTARY COMPLIANCE
6239,PASSED,ENFORCED COMPLIANCE
6240,PASSED,VOLUNTARY COMPLIANCE
6241,,VOLUNTARY COMPLIANCE
6242,PASSED,ENFORCED COMPLIANCE
6243,FAILED,ADMINISTRATIVE CLOSURE
6244,,VOLUNTARY COMPLIANCE
6245,FAILED,ADMINISTRATIVE CLOSURE
6246,PASSED,ENFORCED COMPLIANCE
6247,PASSED,ENFORCED COMPLIANCE
6248,PASSED,ENFORCED COMPLIANCE
6249,PASSED,ENFORCED COMPLIANCE
6250,PASSED,ENFORCED COMPLIANCE
6251,PASSED,VOLUNTARY COMPLIANCE
6252,PASSED,ENFORCED COMPLIANCE
6253,PASSED,ENFORCED COMPLIANCE
6254,,VOLUNTARY COMPLIANCE
6255,PASSED,ENFORCED COMPLIANCE
6256,PASSED,VOLUNTARY COMPLIANCE
6257,,VOLUNTARY COMPLIANCE
6258,PASSED,ENFORCED COMPLIANCE
6259,FAILED,OPEN
6260,PASSED,VOLUNTARY COMPLIANCE
6261,FAILED,OPEN
6262,,VOLUNTARY COMPLIANCE
6263,PASSED,VOLUNTARY COMPLIANCE
6264,PASSED,ENFORCED COMPLIANCE
6265,PASSED,ENFORCED COMPLIANCE
6266,FAILED,OPEN
6267,PASSED,ENFORCED COMPLIANCE
6268,,VOLUNTARY COMPLIANCE
6269,FAILED,ENFORCED COMPLIANCE
6270,PASSED,ADMINISTRATIVE CLOSURE
6271,PASSED,ENFORCED COMPLIANCE
6272,PASSED,VOLUNTARY COMPLIANCE
6273,PASSED,ADMINISTRATIVE CLOSURE
6274,PASSED,ENFORCED COMPLIANCE
6275,PASSED,ENFORCED COMPLIANCE
6276,PASSED,ENFORCED COMPLIANCE
6277,PASSED,ENFORCED COMPLIANCE
6278,FAILED,OPEN
6279,PASSED,VOLUNTARY COMPLIANCE
6280,PASSED,ENFORCED COMPLIANCE
6281,PASSED,VOLUNTARY COMPLIANCE
6282,PASSED,ENFORCED COMPLIANCE
6283,PASSED,VOLUNTARY COMPLIANCE
6284,PASSED,VOLUNTARY COMPLIANCE
6285,PASSED,VOLUNTARY COMPLIANCE
6286,PASSED,VOLUNTARY COMPLIANCE
6287,PASSED,VOLUNTARY COMPLIANCE
6288,PASSED,VOLUNTARY COMPLIANCE
6289,FAILED,ENFORCED COMPLIANCE
6290,PASSED,ENFORCED COMPLIANCE
6291,PASSED,VOLUNTARY COMPLIANCE
6292,PASSED,ENFORCED COMPLIANCE
6293,FAILED,ADMINISTRATIVE CLOSURE
6294,PASSED,VOLUNTARY COMPLIANCE
6295,PASSED,ENFORCED COMPLIANCE
6296,PASSED,ENFORCED COMPLIANCE
6297,FAILED,ADMINISTRATIVE CLOSURE
6298,PASSED,VOLUNTARY COMPLIANCE
6299,PASSED,VOLUNTARY COMPLIANCE
6300,PASSED,VOLUNTARY COMPLIANCE
6301,PASSED,VOLUNTARY COMPLIANCE
6302,PASSED,VOLUNTARY COMPLIANCE
6303,PASSED,VOLUNTARY COMPLIANCE
6304,PASSED,ENFORCED COMPLIANCE
6305,PASSED,ENFORCED COMPLIANCE
6306,,VOLUNTARY COMPLIANCE
6307,PASSED,VOLUNTARY COMPLIANCE
6308,PASSED,VOLUNTARY COMPLIANCE
6309,FAILED,OPEN
6310,FAILED,OPEN
6311,PASSED,VOLUNTARY COMPLIANCE
6312,FAILED,OPEN
6313,PASSED,VOLUNTARY COMPLIANCE
6314,PASSED,VOLUNTARY COMPLIANCE
6315,PASSED,ENFORCED COMPLIANCE
6316,PASSED,ENFORCED COMPLIANCE
6317,FAILED,OPEN
6318,PASSED,ENFORCED COMPLIANCE
6319,PASSED,VOLUNTARY COMPLIANCE
6320,PASSED,ENFORCED COMPLIANCE
6321,PASSED,ENFORCED COMPLIANCE
6322,PASSED,VOLUNTARY COMPLIANCE
6323,PASSED,ENFORCED COMPLIANCE
6324,PASSED,VOLUNTARY COMPLIANCE
6325,PASSED,VOLUNTARY COMPLIANCE
6326,PASSED,ENFORCED COMPLIANCE
6327,PASSED,ENFORCED COMPLIANCE
6328,PASSED,ENFORCED COMPLIANCE
6329,PASSED,ENFORCED COMPLIANCE
6330,PASSED,ENFORCED COMPLIANCE
6331,PASSED,VOLUNTARY COMPLIANCE
6332,PASSED,ENFORCED COMPLIANCE
6333,PASSED,ENFORCED COMPLIANCE
6334,PASSED,ENFORCED COMPLIANCE
6335,PASSED,ENFORCED COMPLIANCE
6336,PASSED,ENFORCED COMPLIANCE
6337,FAILED,OPEN
6338,FAILED,ADMINISTRATIVE CLOSURE
6339,PASSED,VOLUNTARY COMPLIANCE
6340,PASSED,ENFORCED COMPLIANCE
6341,PASSED,VOLUNTARY COMPLIANCE
6342,PASSED,ENFORCED COMPLIANCE
6343,PASSED,VOLUNTARY COMPLIANCE
6344,FAILED,VOLUNTARY COMPLIANCE
6345,PASSED,VOLUNTARY COMPLIANCE
6346,PASSED,VOLUNTARY COMPLIANCE
6347,PASSED,VOLUNTARY COMPLIANCE
6348,PASSED,VOLUNTARY COMPLIANCE
6349,PASSED,VOLUNTARY COMPLIANCE
6350,PASSED,ENFORCED COMPLIANCE
6351,PASSED,VOLUNTARY COMPLIANCE
6352,PASSED,VOLUNTARY COMPLIANCE
6353,PASSED,VOLUNTARY COMPLIANCE
6354,PASSED,VOLUNTARY COMPLIANCE
6355,PASSED,VOLUNTARY COMPLIANCE
6356,PASSED,VOLUNTARY COMPLIANCE
6357,FAILED,ENFORCED COMPLIANCE
6358,PASSED,VOLUNTARY COMPLIANCE
6359,PASSED,ENFORCED COMPLIANCE
6360,FAILED,ADMINISTRATIVE CLOSURE
6361,PASSED,VOLUNTARY COMPLIANCE
6362,PASSED,ENFORCED COMPLIANCE
6363,PASSED,ENFORCED COMPLIANCE
6364,,ADMINISTRATIVE CLOSURE
6365,PASSED,ENFORCED COMPLIANCE
6366,PASSED,ENFORCED COMPLIANCE
6367,PASSED,VOLUNTARY COMPLIANCE
6368,FAILED,OPEN
6369,,VOLUNTARY COMPLIANCE
6370,PASSED,VOLUNTARY COMPLIANCE
6371,,OPEN
6372,PASSED,VOLUNTARY COMPLIANCE
6373,PASSED,VOLUNTARY COMPLIANCE
6374,PASSED,ENFORCED COMPLIANCE
6375,PASSED,ENFORCED COMPLIANCE
6376,PASSED,VOLUNTARY COMPLIANCE
6377,PASSED,VOLUNTARY COMPLIANCE
6378,PASSED,VOLUNTARY COMPLIANCE
6379,PASSED,ADMINISTRATIVE CLOSURE
6380,PASSED,ADMINISTRATIVE CLOSURE
6381,PASSED,ENFORCED COMPLIANCE
6382,PASSED,VOLUNTARY COMPLIANCE
6383,PASSED,ADMINISTRATIVE CLOSURE
6384,PASSED,ADMINISTRATIVE CLOSURE
6385,PASSED,ENFORCED COMPLIANCE
6386,PASSED,VOLUNTARY COMPLIANCE
6387,FAILED,OPEN
6388,PASSED,ADMINISTRATIVE CLOSURE
6389,PASSED,ENFORCED COMPLIANCE
6390,PASSED,ENFORCED COMPLIANCE
6391,PASSED,ENFORCED COMPLIANCE
6392,PASSED,ENFORCED COMPLIANCE
6393,PASSED,VOLUNTARY COMPLIANCE
6394,PASSED,ENFORCED COMPLIANCE
6395,FAILED,OPEN
6396,PASSED,ENFORCED COMPLIANCE
6397,FAILED,OPEN
6398,PASSED,ENFORCED COMPLIANCE
6399,PASSED,ENFORCED COMPLIANCE
6400,PASSED,VOLUNTARY COMPLIANCE
6401,PASSED,ENFORCED COMPLIANCE
6402,PASSED,VOLUNTARY COMPLIANCE
6403,PASSED,VOLUNTARY COMPLIANCE
6404,FAILED,OPEN
6405,PASSED,ENFORCED COMPLIANCE
6406,PASSED,VOLUNTARY COMPLIANCE
6407,PASSED,ENFORCED COMPLIANCE
6408,FAILED,OPEN
6409,PASSED,ENFORCED COMPLIANCE
6410,PASSED,VOLUNTARY COMPLIANCE
6411,PASSED,VOLUNTARY COMPLIANCE
6412,PASSED,ENFORCED COMPLIANCE
6413,PASSED,ENFORCED COMPLIANCE
6414,PASSED,ENFORCED COMPLIANCE
6415,PASSED,VOLUNTARY COMPLIANCE
6416,PASSED,ENFORCED COMPLIANCE
6417,PASSED,ENFORCED COMPLIANCE
6418,PASSED,VOLUNTARY COMPLIANCE
6419,PASSED,VOLUNTARY COMPLIANCE
6420,PASSED,VOLUNTARY COMPLIANCE
6421,FAILED,OPEN
6422,FAILED,OPEN
6423,PASSED,VOLUNTARY COMPLIANCE
6424,FAILED,ADMINISTRATIVE CLOSURE
6425,PASSED,ENFORCED COMPLIANCE
6426,PASSED,VOLUNTARY COMPLIANCE
6427,PASSED,VOLUNTARY COMPLIANCE
6428,PASSED,ENFORCED COMPLIANCE
6429,PASSED,ENFORCED COMPLIANCE
6430,PASSED,VOLUNTARY COMPLIANCE
6431,PASSED,ENFORCED COMPLIANCE
6432,PASSED,VOLUNTARY COMPLIANCE
6433,PASSED,VOLUNTARY COMPLIANCE
6434,PASSED,VOLUNTARY COMPLIANCE
6435,PASSED,ENFORCED COMPLIANCE
6436,PASSED,ENFORCED COMPLIANCE
6437,PASSED,ENFORCED COMPLIANCE
6438,PASSED,VOLUNTARY COMPLIANCE
6439,PASSED,ENFORCED COMPLIANCE
6440,PASSED,VOLUNTARY COMPLIANCE
6441,PASSED,ENFORCED COMPLIANCE
6442,,VOLUNTARY COMPLIANCE
6443,FAILED,ADMINISTRATIVE CLOSURE
6444,FAILED,TRANSFERRED TO EXTERNAL AGENCY
6445,PASSED,ENFORCED COMPLIANCE
6446,PASSED,VOLUNTARY COMPLIANCE
6447,PASSED,ENFORCED COMPLIANCE
6448,PASSED,VOLUNTARY COMPLIANCE
6449,PASSED,VOLUNTARY COMPLIANCE
6450,,VOLUNTARY COMPLIANCE
6451,PASSED,VOLUNTARY COMPLIANCE
6452,PASSED,VOLUNTARY COMPLIANCE
6453,PASSED,VOLUNTARY COMPLIANCE
6454,PASSED,VOLUNTARY COMPLIANCE
6455,FAILED,OPEN
6456,,ADMINISTRATIVE CLOSURE
6457,PASSED,VOLUNTARY COMPLIANCE
6458,PASSED,VOLUNTARY COMPLIANCE
6459,PASSED,VOLUNTARY COMPLIANCE
6460,PASSED,VOLUNTARY COMPLIANCE
6461,PASSED,VOLUNTARY COMPLIANCE
6462,FAILED,ADMINISTRATIVE CLOSURE
6463,PASSED,ENFORCED COMPLIANCE
6464,PASSED,ENFORCED COMPLIANCE
6465,PASSED,VOLUNTARY COMPLIANCE
6466,PASSED,VOLUNTARY COMPLIANCE
6467,PASSED,ENFORCED COMPLIANCE
6468,FAILED,ADMINISTRATIVE CLOSURE
6469,PASSED,VOLUNTARY COMPLIANCE
6470,PASSED,VOLUNTARY COMPLIANCE
6471,PASSED,ENFORCED COMPLIANCE
6472,PASSED,VOLUNTARY COMPLIANCE
6473,PASSED,ENFORCED COMPLIANCE
6474,PASSED,ENFORCED COMPLIANCE
6475,PASSED,VOLUNTARY COMPLIANCE
6476,PASSED,VOLUNTARY COMPLIANCE
6477,,OPEN
6478,PASSED,VOLUNTARY COMPLIANCE
6479,PASSED,VOLUNTARY COMPLIANCE
6480,PASSED,VOLUNTARY COMPLIANCE
6481,,VOLUNTARY COMPLIANCE
6482,PASSED,VOLUNTARY COMPLIANCE
6483,PASSED,ENFORCED COMPLIANCE
6484,PASSED,VOLUNTARY COMPLIANCE
6485,FAILED,OPEN
6486,PASSED,ENFORCED COMPLIANCE
6487,PASSED,VOLUNTARY COMPLIANCE
6488,FAILED,ADMINISTRATIVE CLOSURE
6489,FAILED,OPEN
6490,PASSED,OPEN
6491,HOLD,OPEN
6492,PASSED,VOLUNTARY COMPLIANCE
6493,PASSED,ENFORCED COMPLIANCE
6494,PASSED,ENFORCED COMPLIANCE
6495,PASSED,VOLUNTARY COMPLIANCE
6496,PASSED,VOLUNTARY COMPLIANCE
6497,FAILED,OPEN
6498,PASSED,VOLUNTARY COMPLIANCE
6499,PASSED,ENFORCED COMPLIANCE
6500,FAILED,ADMINISTRATIVE CLOSURE
6501,PASSED,ENFORCED COMPLIANCE
6502,PASSED,ENFORCED COMPLIANCE
6503,PASSED,VOLUNTARY COMPLIANCE
6504,PASSED,ENFORCED COMPLIANCE
6505,PASSED,VOLUNTARY COMPLIANCE
6506,PASSED,VOLUNTARY COMPLIANCE
6507,PASSED,VOLUNTARY COMPLIANCE
6508,PASSED,ADMINISTRATIVE CLOSURE
6509,PASSED,ENFORCED COMPLIANCE
6510,PASSED,VOLUNTARY COMPLIANCE
