id,applicant_id,application_date,decision_date,issue_date
3006,,11/26/2012,03/07/2013,03/07/2013
3007,,11/26/2012,01/28/2013,01/28/2013
3008,,11/26/2012,09/20/2013,09/20/2013
3009,,11/21/2012,02/07/2013,02/07/2013
3010,,11/21/2012,12/17/2012,12/17/2012
3011,,11/21/2012,12/27/2012,12/27/2012
3012,,11/21/2012,03/25/2013,03/25/2013
3013,,11/20/2012,08/29/2013,08/29/2013
3014,,11/20/2012,07/25/2013,07/25/2013
3015,,11/19/2012,05/30/2013,05/30/2013
3016,,11/15/2012,03/07/2013,03/07/2013
3017,,11/15/2012,01/10/2013,01/10/2013
3018,,11/15/2012,01/24/2013,01/24/2013
3019,,11/14/2012,03/01/2013,03/01/2013
3020,,11/14/2012,01/03/2013,01/03/2013
3021,,11/14/2012,02/21/2013,02/21/2013
3022,,11/14/2012,,
3023,,,,
3024,,11/13/2012,12/11/2012,12/11/2012
3025,,11/13/2012,03/28/2013,03/28/2013
3026,,11/13/2012,03/18/2013,03/18/2013
3027,,11/13/2012,03/21/2013,03/21/2013
3028,,11/11/2012,08/15/2013,08/15/2013
3029,,11/09/2012,04/18/2013,04/18/2013
3030,,11/09/2012,04/11/2013,04/11/2013
3031,,11/08/2012,,
3032,,11/08/2012,12/20/2012,12/20/2012
3033,,11/07/2012,02/20/2013,02/20/2013
3034,,11/07/2012,12/20/2012,12/20/2012
3035,,10/10/2012,03/14/2013,03/14/2013
3036,,11/07/2012,05/28/2013,05/28/2013
3037,,11/07/2012,01/29/2015,01/29/2015
3038,,11/06/2012,02/04/2013,02/04/2013
3039,,11/06/2012,12/27/2012,12/27/2012
3040,,11/05/2012,02/14/2013,02/14/2013
3041,,11/02/2012,08/26/2013,08/26/2013
3042,,11/02/2012,09/03/2013,09/03/2013
3043,,11/01/2012,12/21/2012,12/21/2012
3044,,11/01/2012,02/28/2013,02/28/2013
3045,,10/30/2012,02/14/2013,02/14/2013
3046,,10/30/2012,12/06/2012,12/06/2012
3047,,10/30/2012,12/20/2012,12/20/2012
3048,,,,
3049,,10/30/2012,01/03/2013,01/03/2013
3050,,10/26/2012,07/11/2013,07/11/2013
3051,,10/24/2012,02/25/2013,02/25/2013
3052,,10/24/2012,12/20/2012,12/20/2012
3053,,10/24/2012,12/20/2012,12/20/2012
3054,,10/23/2012,02/05/2013,02/05/2013
3055,,10/23/2012,12/19/2013,12/19/2013
3056,,10/23/2012,12/10/2013,12/10/2013
3057,,10/22/2012,01/16/2013,01/16/2013
3058,,10/20/2012,11/29/2012,11/29/2012
3059,,10/18/2012,05/07/2013,05/07/2013
3060,,10/18/2012,01/31/2013,01/31/2013
3061,,,,
3062,,10/18/2012,01/14/2013,01/14/2013
3063,,10/17/2012,01/15/2013,01/15/2013
3064,,10/17/2012,03/14/2013,03/14/2013
3065,,10/17/2012,12/03/2012,12/03/2012
3066,,10/17/2012,,
3067,,10/16/2012,04/22/2013,04/22/2013
3068,,10/16/2012,11/20/2012,11/20/2012
3069,,10/16/2012,05/20/2013,05/20/2013
3070,,10/12/2012,04/04/2013,04/04/2013
3071,,10/10/2012,12/27/2012,12/27/2012
3072,,10/10/2012,04/01/2013,04/01/2013
3073,,10/10/2012,03/04/2013,03/04/2013
3074,,,,
3075,,10/09/2012,11/15/2012,11/15/2012
3076,,10/09/2012,12/27/2012,12/27/2012
3077,,10/09/2012,01/07/2013,01/07/2013
3078,,10/05/2012,12/24/2012,12/24/2012
3079,,10/05/2012,12/10/2012,12/10/2012
3080,,10/05/2012,05/30/2013,05/30/2013
3081,,10/04/2012,01/17/2013,01/17/2013
3082,,10/03/2012,12/27/2012,12/27/2012
3083,,10/03/2012,02/20/2013,02/20/2013
3084,,10/02/2012,01/14/2013,01/14/2013
3085,,10/02/2012,11/08/2012,11/08/2012
3086,,10/02/2012,06/14/2013,06/14/2013
3087,,10/01/2012,10/01/2012,10/01/2012
3088,,09/27/2012,12/21/2012,12/21/2012
3089,,09/27/2012,02/21/2013,02/21/2013
3090,,09/26/2012,01/03/2013,01/03/2013
3091,,09/26/2012,12/27/2012,12/27/2012
3092,,09/26/2012,11/05/2012,11/05/2012
3093,,09/26/2012,02/21/2013,02/21/2013
3094,,09/25/2012,12/13/2012,12/13/2012
3095,,09/21/2012,12/20/2012,12/20/2012
3096,,09/20/2012,02/21/2013,02/21/2013
3097,,09/20/2012,11/08/2012,11/08/2012
3098,,09/19/2012,11/30/2012,11/30/2012
3099,,09/19/2012,03/14/2013,03/14/2013
3100,,09/19/2012,,
3101,,09/19/2012,04/18/2013,04/18/2013
3102,,09/19/2012,05/16/2013,05/16/2013
3103,,09/18/2012,04/26/2013,04/26/2013
3104,,09/18/2012,12/06/2012,12/06/2012
3105,,09/18/2012,01/31/2013,01/31/2013
3106,,09/17/2012,04/11/2013,04/11/2013
3107,,09/13/2012,04/26/2013,04/26/2013
3108,,09/13/2012,12/03/2012,12/03/2012
3109,,09/13/2012,12/10/2012,12/10/2012
3110,,09/13/2012,03/04/2013,03/04/2013
3111,,09/12/2012,11/05/2012,11/05/2012
3112,,09/12/2012,11/01/2012,11/01/2012
3113,,,,
3114,,09/12/2012,01/17/2013,01/17/2013
3115,,09/12/2012,03/21/2013,03/21/2013
3116,,09/12/2012,09/16/2013,09/16/2013
3117,,09/12/2012,11/04/2013,11/04/2013
3118,,09/10/2012,11/27/2013,11/27/2013
3119,,09/10/2012,,
3120,,09/07/2012,03/04/2013,03/04/2013
3121,,09/07/2012,01/24/2013,01/24/2013
3122,,09/07/2012,03/21/2013,03/21/2013
3123,,09/06/2012,10/26/2012,10/26/2012
3124,,09/06/2012,11/26/2012,11/26/2012
3125,,09/06/2012,08/05/2013,08/05/2013
3126,,,,
3127,,09/05/2012,03/21/2013,03/21/2013
3128,,08/31/2012,11/29/2012,11/29/2012
3129,,08/30/2012,05/28/2013,05/28/2013
3130,,08/30/2012,08/08/2013,08/08/2013
3131,,08/28/2012,01/28/2013,01/28/2013
3132,,08/28/2012,04/11/2013,04/11/2013
3133,,08/23/2012,03/05/2013,03/05/2013
3134,,08/23/2012,11/26/2012,11/26/2012
3135,,08/23/2012,11/08/2012,11/08/2012
3136,,08/23/2012,12/17/2012,12/17/2012
3137,,08/22/2012,11/08/2012,11/08/2012
3138,,08/22/2012,01/28/2013,01/28/2013
3139,,08/22/2012,11/08/2012,11/08/2012
3140,,08/22/2012,09/05/2013,09/05/2013
3141,,08/21/2012,,
3142,,08/21/2012,12/27/2012,12/27/2012
3143,,08/21/2012,10/18/2012,10/18/2012
3144,,08/20/2012,04/04/2013,04/04/2013
3145,,08/17/2012,10/05/2012,10/05/2012
3146,,08/16/2012,10/11/2012,10/11/2012
3147,,08/15/2012,09/11/2012,09/11/2012
3148,,08/15/2012,11/15/2012,11/15/2012
3149,,08/13/2012,09/10/2012,09/10/2012
3150,,08/13/2012,09/27/2012,09/27/2012
3151,,08/10/2012,03/01/2013,03/01/2013
3152,,08/10/2012,01/28/2013,01/28/2013
3153,,08/10/2012,01/28/2013,01/28/2013
3154,,08/09/2012,11/27/2012,11/27/2012
3155,,08/09/2012,01/24/2013,01/24/2013
3156,,08/09/2012,,
3157,,08/09/2012,12/27/2012,12/27/2012
3158,,08/08/2012,10/26/2012,10/26/2012
3159,,08/08/2012,09/04/2012,09/04/2012
3160,,08/08/2012,12/06/2012,12/06/2012
3161,,08/08/2012,06/14/2013,06/14/2013
3162,,08/07/2012,09/20/2012,09/20/2012
3163,,08/07/2012,09/24/2012,09/24/2012
3164,,08/07/2012,09/24/2012,09/24/2012
3165,,08/07/2012,04/11/2013,04/11/2013
3166,,08/06/2012,12/13/2012,12/13/2012
3167,,08/06/2012,10/18/2012,10/18/2012
3168,,08/03/2012,12/13/2012,12/13/2012
3169,,08/03/2012,,
3170,,08/03/2012,05/23/2013,05/23/2013
3171,,08/03/2012,12/06/2012,12/06/2012
3172,,08/02/2012,12/20/2012,12/20/2012
3173,,08/01/2012,09/06/2012,09/06/2012
3174,,08/01/2012,11/26/2012,11/26/2012
3175,,07/31/2012,09/27/2012,09/27/2012
3176,,07/26/2012,06/06/2013,06/06/2013
3177,,07/24/2012,09/27/2012,09/27/2012
3178,,07/24/2012,08/23/2012,08/23/2012
3179,,07/24/2012,01/10/2013,01/10/2013
3180,,07/24/2012,01/28/2013,01/28/2013
3181,,07/23/2012,01/31/2013,01/31/2013
3182,,07/23/2012,12/13/2012,12/13/2012
3183,,07/23/2012,12/06/2012,12/06/2012
3184,,07/20/2012,12/27/2012,12/27/2012
3185,,07/19/2012,08/22/2012,08/22/2012
3186,,07/19/2012,11/08/2012,11/08/2012
3187,,07/18/2012,12/13/2012,12/13/2012
3188,,06/04/2012,,
3189,,07/18/2012,08/27/2012,08/27/2012
3190,,07/18/2012,01/09/2014,01/09/2014
3191,,07/18/2012,03/14/2013,03/14/2013
3192,,07/18/2012,03/04/2013,03/04/2013
3193,,07/17/2012,09/27/2012,09/27/2012
3194,,07/17/2012,10/01/2012,10/01/2012
3195,,07/17/2012,01/03/2013,01/03/2013
3196,,07/17/2012,09/20/2012,09/20/2012
3197,,07/16/2012,08/09/2012,08/09/2012
3198,,07/16/2012,08/23/2012,08/23/2012
3199,,07/13/2012,12/06/2012,12/06/2012
3200,,07/12/2012,09/12/2012,09/12/2012
3201,,07/12/2012,09/05/2012,09/05/2012
3202,,07/12/2012,01/31/2013,01/31/2013
3203,,07/11/2012,03/18/2013,03/18/2013
3204,,07/11/2012,01/14/2013,01/14/2013
3205,,07/10/2012,11/06/2012,11/06/2012
3206,,07/10/2012,10/08/2012,10/08/2012
3207,,07/10/2012,10/18/2012,10/18/2012
3208,,07/10/2012,01/07/2013,01/07/2013
3209,,07/09/2012,08/15/2013,08/15/2013
3210,,07/05/2012,02/07/2014,02/07/2014
3211,,07/05/2012,08/08/2012,08/08/2012
3212,,07/03/2012,09/06/2012,09/06/2012
3213,,07/03/2012,02/22/2013,02/22/2013
3214,,06/15/2012,11/01/2012,11/01/2012
3215,,07/03/2012,09/06/2012,09/06/2012
3216,,07/01/2012,01/24/2013,01/24/2013
3217,,06/29/2012,,
3218,,06/28/2012,11/15/2012,11/15/2012
3219,,06/28/2012,10/25/2012,10/25/2012
3220,,06/27/2012,02/14/2013,02/14/2013
3221,,06/27/2012,02/25/2013,02/25/2013
3222,,06/27/2012,07/08/2013,07/08/2013
3223,,06/26/2012,04/19/2013,04/19/2013
3224,,06/26/2012,04/19/2013,04/19/2013
3225,,06/25/2012,09/17/2012,09/17/2012
3226,,06/25/2012,10/11/2012,10/11/2012
3227,,06/22/2012,12/06/2012,12/06/2012
3228,,06/22/2012,12/06/2012,12/06/2012
3229,,06/22/2012,04/01/2013,04/01/2013
3230,,06/21/2012,07/25/2012,07/25/2012
3231,,06/21/2012,07/11/2012,07/11/2012
3232,,06/21/2012,02/04/2013,02/04/2013
3233,,06/19/2012,09/04/2012,09/04/2012
3234,,06/19/2012,10/25/2012,10/25/2012
3235,,06/19/2012,09/24/2012,09/24/2012
3236,,06/18/2012,10/25/2012,10/25/2012
3237,,06/18/2012,02/11/2013,02/11/2013
3238,,06/15/2012,07/31/2012,07/31/2012
3239,,06/15/2012,11/26/2012,11/26/2012
3240,,06/15/2012,03/31/2014,03/31/2014
3241,,06/13/2012,08/07/2012,08/07/2012
3242,,06/13/2012,10/29/2012,10/29/2012
3243,,06/13/2012,01/17/2013,01/17/2013
3244,,06/13/2012,02/21/2013,02/21/2013
3245,,06/12/2012,07/16/2012,07/16/2012
3246,,06/12/2012,09/17/2012,09/17/2012
3247,,06/11/2012,11/08/2012,11/08/2012
3248,,06/11/2012,08/27/2012,08/27/2012
3249,,06/11/2012,11/08/2012,11/08/2012
3250,,06/11/2012,03/28/2013,03/28/2013
3251,,06/08/2012,07/24/2012,07/24/2012
3252,,06/04/2012,09/07/2012,09/07/2012
3253,,06/07/2012,07/16/2012,07/16/2012
3254,,06/07/2012,10/22/2012,10/22/2012
3255,,06/07/2012,12/06/2012,12/06/2012
3256,,06/07/2012,02/07/2013,02/07/2013
3257,,06/06/2012,05/08/2015,05/08/2015
3258,,06/06/2012,11/01/2012,11/01/2012
3259,,06/06/2012,07/30/2012,07/30/2012
3260,,06/06/2012,04/15/2013,04/15/2013
3261,,06/06/2012,08/06/2012,08/06/2012
3262,,06/06/2012,,
3263,,06/06/2012,04/01/2013,04/01/2013
3264,,06/05/2012,07/24/2012,07/24/2012
3265,,,,
3266,,06/04/2012,11/29/2012,11/29/2012
3267,,06/04/2012,11/29/2012,11/29/2012
3268,,06/04/2012,11/29/2012,11/29/2012
3269,,06/04/2012,11/20/2012,11/20/2012
3270,,06/01/2012,10/11/2012,10/11/2012
3271,,06/01/2012,01/24/2013,01/24/2013
3272,,05/31/2012,08/27/2012,08/27/2012
3273,,05/30/2012,,
3274,,05/30/2012,11/28/2012,11/28/2012
3275,,05/30/2012,,
3276,,05/30/2012,08/20/2012,08/20/2012
3277,,05/30/2012,08/20/2012,08/20/2012
3278,,05/29/2012,08/02/2012,08/02/2012
3279,,05/29/2012,10/22/2012,10/22/2012
3280,,05/25/2012,08/22/2012,08/22/2012
3281,,05/25/2012,12/27/2012,12/27/2012
3282,,05/24/2012,08/13/2012,08/13/2012
3283,,05/24/2012,10/17/2013,10/17/2013
3284,,05/23/2012,09/13/2012,09/13/2012
3285,,05/22/2012,11/19/2012,11/19/2012
3286,,05/22/2012,11/08/2012,11/08/2012
3287,,05/21/2012,11/15/2012,11/15/2012
3288,,05/17/2012,06/30/2014,06/30/2014
3289,,05/16/2012,07/13/2012,07/13/2012
3290,,05/16/2012,07/11/2012,07/11/2012
3291,,05/16/2012,07/16/2012,07/16/2012
3292,,05/16/2012,08/02/2012,08/02/2012
3293,,05/16/2012,11/29/2012,11/29/2012
3294,,05/15/2012,11/01/2012,11/01/2012
3295,,05/11/2012,09/18/2012,09/18/2012
3296,,05/10/2012,08/22/2012,08/22/2012
3297,,05/10/2012,06/26/2012,06/26/2012
3298,,05/09/2012,06/20/2012,06/20/2012
3299,,05/09/2012,06/14/2012,06/14/2012
3300,,05/09/2012,07/17/2012,07/17/2012
3301,,05/09/2012,12/10/2012,12/10/2012
3302,,05/09/2012,11/26/2012,11/26/2012
3303,,05/03/2012,09/05/2012,09/05/2012
3304,,05/03/2012,06/29/2012,06/29/2012
3305,,,,
3306,,05/03/2012,,
3307,,05/02/2012,08/23/2012,08/23/2012
3308,,05/02/2012,06/14/2013,06/14/2013
3309,,05/02/2012,09/24/2012,09/24/2012
3310,,05/01/2012,08/30/2012,08/30/2012
3311,,04/30/2012,07/12/2012,07/12/2012
3312,,04/27/2012,07/05/2012,07/05/2012
3313,,04/27/2012,08/09/2012,08/09/2012
3314,,04/27/2012,03/28/2013,03/28/2013
3315,,04/27/2012,05/24/2012,05/24/2012
3316,,04/26/2012,10/15/2012,10/15/2012
3317,,04/26/2012,01/14/2013,01/14/2013
3318,,,,
3319,,04/26/2012,06/28/2012,06/28/2012
3320,,04/25/2012,06/25/2012,06/25/2012
3321,,04/25/2012,07/23/2012,07/23/2012
3322,,04/25/2012,07/26/2012,07/26/2012
3323,,04/24/2012,10/25/2012,10/25/2012
3324,,04/24/2012,11/08/2012,11/08/2012
3325,,04/24/2012,09/12/2013,09/12/2013
3326,,04/19/2012,06/18/2012,06/18/2012
3327,,04/19/2012,06/28/2012,06/28/2012
3328,,04/19/2012,11/08/2012,11/08/2012
3329,,04/19/2012,07/02/2012,07/02/2012
3330,,04/05/2012,06/04/2012,06/04/2012
3331,,04/19/2012,08/09/2012,08/09/2012
3332,,04/18/2012,06/17/2012,06/17/2012
3333,,04/18/2012,08/23/2012,08/23/2012
3334,,04/18/2012,07/12/2012,07/12/2012
3335,,04/18/2012,06/28/2012,06/28/2012
3336,,04/18/2012,09/06/2012,09/06/2012
3337,,04/17/2012,07/16/2012,07/16/2012
3338,,04/17/2012,07/31/2012,07/31/2012
3339,,04/17/2012,06/26/2012,06/26/2012
3340,,04/16/2012,05/18/2012,05/18/2012
3341,,04/13/2012,06/26/2012,06/26/2012
3342,,04/12/2012,06/01/2012,06/01/2012
3343,,04/12/2012,,
3344,,04/12/2012,02/28/2013,02/28/2013
3345,,04/12/2012,11/08/2012,11/08/2012
3346,,04/11/2012,09/13/2012,09/13/2012
3347,,04/11/2012,11/08/2012,11/08/2012
3348,,04/11/2012,,
3349,,04/11/2012,11/29/2012,11/29/2012
3350,,04/10/2012,05/04/2012,05/04/2012
3351,,04/10/2012,05/17/2012,05/17/2012
3352,,04/10/2012,02/25/2013,02/25/2013
3353,,04/09/2012,,
3354,,04/06/2012,07/12/2012,07/12/2012
3355,,04/06/2012,06/11/2012,06/11/2012
3356,,04/05/2012,11/19/2012,11/19/2012
3357,,04/05/2012,08/23/2012,08/23/2012
3358,,04/04/2012,07/12/2012,07/12/2012
3359,,04/04/2012,06/18/2012,06/18/2012
3360,,04/04/2012,08/16/2012,08/16/2012
3361,,04/04/2012,10/04/2012,10/04/2012
3362,,04/03/2012,09/20/2012,09/20/2012
3363,,04/03/2012,10/25/2012,10/25/2012
3364,,04/03/2012,11/29/2012,11/29/2012
3365,,04/03/2012,05/17/2012,05/17/2012
3366,,04/02/2012,05/21/2012,05/21/2012
3367,,03/07/2012,,
3368,,03/29/2012,06/14/2012,06/14/2012
3369,,03/28/2012,06/14/2012,06/14/2012
3370,,03/28/2012,05/24/2012,05/24/2012
3371,,03/28/2012,08/13/2012,08/13/2012
3372,,03/28/2012,08/16/2012,08/16/2012
3373,,03/27/2012,05/07/2012,05/07/2012
3374,,03/27/2012,07/26/2012,07/26/2012
3375,,03/26/2012,11/19/2012,11/19/2012
3376,,03/26/2012,06/07/2012,06/07/2012
3377,,03/22/2012,04/24/2012,04/24/2012
3378,,03/22/2012,06/14/2012,06/14/2012
3379,,03/21/2012,,
3380,,03/21/2012,05/11/2012,05/11/2012
3381,,03/19/2012,04/12/2012,04/12/2012
3382,,03/19/2012,02/11/2013,02/11/2013
3383,,03/19/2012,09/20/2012,09/20/2012
3384,,03/16/2012,04/30/2012,04/30/2012
3385,,03/15/2012,06/04/2012,06/04/2012
3386,,03/15/2012,07/23/2012,07/23/2012
3387,,03/15/2012,05/05/2014,05/05/2014
3388,,03/14/2012,11/15/2012,11/15/2012
3389,,03/13/2012,08/08/2012,08/08/2012
3390,,03/13/2012,10/11/2012,10/11/2012
3391,,03/12/2012,08/01/2013,08/01/2013
3392,,03/09/2012,05/14/2012,05/14/2012
3393,,03/08/2012,08/27/2012,08/27/2012
3394,,03/07/2012,06/26/2012,06/26/2012
3395,,03/07/2012,07/26/2012,07/26/2012
3396,,03/06/2012,04/19/2012,04/19/2012
3397,,03/06/2012,04/05/2012,04/05/2012
3398,,03/05/2012,07/09/2012,07/09/2012
3399,,03/02/2012,04/17/2012,04/17/2012
3400,,03/02/2012,06/12/2012,06/12/2012
3401,,03/02/2012,08/26/2013,08/26/2013
3402,,03/01/2012,07/12/2012,07/12/2012
3403,,03/01/2012,10/04/2012,10/04/2012
3404,,02/29/2012,04/23/2012,04/23/2012
3405,,02/28/2012,08/09/2012,08/09/2012
3406,,02/27/2012,05/17/2012,05/17/2012
3407,,02/27/2012,04/19/2012,04/19/2012
3408,,02/27/2012,05/21/2012,05/21/2012
3409,,02/23/2012,08/23/2013,08/23/2013
3410,,02/23/2012,06/01/2012,06/01/2012
3411,,02/22/2012,04/26/2012,04/26/2012
3412,,02/22/2012,09/12/2013,09/12/2013
3413,,02/22/2012,02/12/2013,02/12/2013
3414,,02/21/2012,,
3415,,02/21/2012,08/09/2012,08/09/2012
3416,,02/20/2012,05/24/2012,05/24/2012
3417,,02/17/2012,05/10/2012,05/10/2012
3418,,02/16/2012,05/17/2012,05/17/2012
3419,,02/16/2012,05/17/2012,05/17/2012
3420,,02/16/2012,04/23/2012,04/23/2012
3421,,02/16/2012,06/28/2012,06/28/2012
3422,,02/15/2012,04/09/2012,04/09/2012
3423,,02/15/2012,,
3424,,02/15/2012,03/15/2012,03/15/2012
3425,,02/13/2012,07/24/2012,07/24/2012
3426,,02/10/2012,05/14/2012,05/14/2012
3427,,02/10/2012,,
3428,,02/09/2012,04/04/2012,04/04/2012
3429,,02/09/2012,12/19/2013,12/19/2013
3430,,02/09/2012,06/14/2012,06/14/2012
3431,,02/08/2012,03/15/2012,03/15/2012
3432,,02/08/2012,06/18/2012,06/18/2012
3433,,02/08/2012,05/21/2012,05/21/2012
3434,,02/07/2012,05/17/2012,05/17/2012
3435,,02/06/2012,06/04/2012,06/04/2012
3436,,02/02/2012,03/20/2012,03/20/2012
3437,,02/02/2012,05/31/2012,05/31/2012
3438,,02/02/2012,04/02/2012,04/02/2012
3439,,02/01/2012,03/12/2012,03/12/2012
3440,,01/31/2012,04/09/2012,04/09/2012
3441,,01/30/2012,12/06/2012,12/06/2012
3442,,01/30/2012,05/21/2012,05/21/2012
3443,,01/27/2012,06/28/2012,06/28/2012
3444,,01/26/2012,07/23/2012,07/23/2012
3445,,01/26/2012,04/05/2012,04/05/2012
3446,,01/26/2012,06/25/2012,06/25/2012
3447,,01/26/2012,11/19/2012,11/19/2012
3448,,01/26/2012,,
3449,,01/25/2012,03/26/2012,03/26/2012
3450,,01/25/2012,09/13/2012,09/13/2012
3451,,01/24/2012,05/14/2012,05/14/2012
3452,,01/24/2012,05/10/2012,05/10/2012
3453,,01/24/2012,08/16/2012,08/16/2012
3454,,01/20/2012,02/27/2012,02/27/2012
3455,,01/20/2012,05/10/2012,05/10/2012
3456,,01/18/2012,04/24/2012,04/24/2012
3457,,01/18/2012,03/23/2012,03/23/2012
3458,,01/17/2012,06/14/2012,06/14/2012
3459,,01/17/2012,05/17/2012,05/17/2012
3460,,01/13/2012,05/31/2012,05/31/2012
3461,,01/12/2012,03/05/2012,03/05/2012
3462,,01/12/2012,03/05/2012,03/05/2012
3463,,01/12/2012,03/05/2012,03/05/2012
3464,,01/11/2012,02/15/2012,02/15/2012
3465,,01/11/2012,05/14/2012,05/14/2012
3466,,01/11/2012,08/30/2012,08/30/2012
3467,,01/10/2012,02/08/2012,02/08/2012
3468,,01/10/2012,01/26/2015,01/26/2015
3469,,01/10/2012,05/24/2012,05/24/2012
3470,,01/09/2012,07/12/2012,07/12/2012
3471,,01/09/2012,07/12/2012,07/12/2012
3472,,01/08/2012,05/14/2012,05/14/2012
3473,,01/06/2012,07/24/2012,07/24/2012
3474,,01/05/2012,03/01/2012,03/01/2012
3475,,01/05/2012,02/16/2012,02/16/2012
3476,,01/05/2012,05/31/2012,05/31/2012
3477,,01/05/2012,06/25/2012,06/25/2012
3478,,01/04/2012,02/29/2012,02/29/2012
3479,,01/04/2012,03/01/2012,03/01/2012
3480,,01/04/2012,11/05/2012,11/05/2012
3481,,01/04/2012,,
3482,,01/03/2012,02/23/2012,02/23/2012
3483,,01/03/2012,05/14/2012,05/14/2012
3484,,01/03/2012,09/20/2012,09/20/2012
3485,,12/30/2011,09/27/2012,09/27/2012
3486,,12/29/2011,,
3487,,12/28/2011,05/14/2012,05/14/2012
3488,,12/27/2011,06/04/2012,06/04/2012
3489,,12/27/2011,06/14/2012,06/14/2012
3490,,12/27/2011,02/02/2012,02/02/2012
3491,,12/27/2011,02/16/2012,02/16/2012
3492,,12/26/2011,03/29/2012,03/29/2012
3493,,12/23/2011,04/16/2012,04/16/2012
3494,,,,
3495,,12/22/2011,04/08/2013,04/08/2013
3496,,12/21/2011,01/20/2012,01/20/2012
3497,,12/21/2011,02/27/2012,02/27/2012
3498,,12/21/2011,05/24/2012,05/24/2012
3499,,12/21/2011,06/14/2012,06/14/2012
3500,,12/21/2011,06/07/2012,06/07/2012
3501,,12/20/2011,02/14/2012,02/14/2012
3502,,12/19/2011,04/02/2012,04/02/2012
3503,,12/15/2011,05/14/2012,05/14/2012
3504,,12/15/2011,07/02/2012,07/02/2012
3505,,12/14/2011,03/06/2012,03/06/2012
3506,,12/13/2011,02/06/2012,02/06/2012
3507,,12/09/2011,04/26/2012,04/26/2012
3508,,12/08/2011,03/13/2012,03/13/2012
3509,,12/07/2011,02/19/2013,02/19/2013
3510,,12/07/2011,03/12/2012,03/12/2012
3511,,12/07/2011,04/12/2012,04/12/2012
3512,,12/07/2011,02/09/2012,02/09/2012
3513,,12/06/2011,07/24/2012,07/24/2012
3514,,12/05/2011,04/02/2015,04/02/2015
3515,,12/01/2011,,
3516,,12/01/2011,04/01/2013,04/01/2013
3517,,12/01/2011,02/16/2012,02/16/2012
3518,,12/01/2011,,
3519,,12/01/2011,05/24/2012,05/24/2012
3520,,08/20/2008,11/10/2008,11/10/2008
3521,,11/30/2011,06/05/2012,06/05/2012
3522,,11/30/2011,05/31/2012,05/31/2012
3523,,11/30/2011,06/26/2012,06/26/2012
3524,,11/30/2011,02/02/2012,02/02/2012
3525,,11/29/2011,05/31/2012,05/31/2012
3526,,11/29/2011,07/05/2012,07/05/2012
3527,,11/29/2011,,
3528,,11/28/2011,03/01/2012,03/01/2012
3529,,11/27/2011,04/25/2013,04/25/2013
3530,,11/23/2011,06/15/2012,06/15/2012
3531,,11/23/2011,06/04/2012,06/04/2012
3532,,11/23/2011,03/12/2012,03/12/2012
3533,,10/05/2011,01/26/2012,01/26/2012
3534,,11/17/2011,11/01/2012,11/01/2012
3535,,11/16/2011,06/21/2012,06/21/2012
3536,,11/15/2011,02/22/2012,02/22/2012
3537,,11/15/2011,07/26/2012,07/26/2012
3538,,11/14/2011,05/03/2012,05/03/2012
3539,,11/14/2011,05/17/2012,05/17/2012
3540,,11/14/2011,08/02/2012,08/02/2012
3541,,11/14/2011,12/08/2011,12/08/2011
3542,,11/10/2011,04/03/2012,04/03/2012
3543,,11/08/2011,01/12/2012,01/12/2012
3544,,11/08/2011,04/13/2012,04/13/2012
3545,,11/08/2011,04/24/2012,04/24/2012
3546,,11/07/2011,05/24/2012,05/24/2012
3547,,11/04/2011,03/08/2012,03/08/2012
3548,,11/04/2011,06/19/2012,06/19/2012
3549,,11/03/2011,12/08/2011,12/08/2011
3550,,11/03/2011,07/30/2012,07/30/2012
3551,,11/03/2011,03/08/2012,03/08/2012
3552,,11/02/2011,12/13/2011,12/13/2011
3553,,11/02/2011,12/13/2011,12/13/2011
3554,,11/02/2011,,
3555,,11/02/2011,09/05/2012,09/05/2012
3556,,11/01/2011,04/05/2012,04/05/2012
3557,,10/31/2011,12/12/2011,12/12/2011
3558,,10/28/2011,,
3559,,10/28/2011,05/17/2012,05/17/2012
3560,,09/09/2011,08/19/2010,08/19/2010
3561,,10/27/2011,12/12/2011,12/12/2011
3562,,10/27/2011,05/20/2013,05/20/2013
3563,,10/26/2011,01/11/2012,01/11/2012
3564,,10/26/2011,02/09/2012,02/09/2012
3565,,10/26/2011,02/09/2012,02/09/2012
3566,,10/26/2011,,
3567,,10/26/2011,02/09/2012,02/09/2012
3568,,10/24/2011,03/29/2012,03/29/2012
3569,,10/20/2011,09/23/2013,09/23/2013
3570,,10/20/2011,02/14/2012,02/14/2012
3571,,10/20/2011,12/19/2011,12/19/2011
3572,,10/19/2011,11/19/2011,11/19/2011
3573,,10/19/2011,12/12/2011,12/12/2011
3574,,10/18/2011,,
3575,,10/18/2011,06/18/2012,06/18/2012
3576,,10/14/2011,12/01/2011,12/01/2011
3577,,10/11/2011,11/15/2011,11/15/2011
3578,,10/10/2011,02/23/2012,02/23/2012
3579,,10/07/2011,01/12/2012,01/12/2012
3580,,10/07/2011,05/10/2012,05/10/2012
3581,,10/06/2011,02/27/2012,02/27/2012
3582,,10/06/2011,01/03/2013,01/03/2013
3583,,10/06/2011,01/03/2013,01/03/2013
3584,,10/05/2011,03/29/2012,03/29/2012
3585,,10/03/2011,12/19/2011,12/19/2011
3586,,09/29/2011,,
3587,,09/27/2011,09/10/2012,09/10/2012
