id,street,longitude,latitude,applicant_id
8477,5954 36TH AVE S,-122.28764377,47.54825954,
8478,4506 DELRIDGE WAY SW,-122.36306961,47.56266413,
8479,5452 DELRIDGE WAY SW,-122.36266749,47.5521697,
8480,5448 DELRIDGE WAY SW,-122.36267068,47.55227848,
8481,3838 AURORA AVE N,-122.34702878,47.65401227,
8482,1483 ALASKAN WAY,-122.34295718,47.60762249,
8483,2040 WESTLAKE AVE N,-122.33989386,47.63734281,
8484,1451 NW 46TH ST,-122.37549231,47.66208073,
8485,8412 LINDEN AVE N,-122.34666791,47.69024124,
8486,4212 36TH AVE S,-122.28704422,47.56499724,
8487,2323 3RD AVE,-122.34581772,47.61501081,
8488,2333 3RD AVE,-122.34625199,47.61513336,
8489,8353 18TH AVE NW,-122.38047528,47.69033073,
8490,1100 NW 54TH ST,-122.37101073,47.66812524,
8491,1916 EASTLAKE AVE E,-122.32555237,47.63647527,
8492,1416 SW ROXBURY ST,-122.35361656,47.51756222,
8493,2027 S WASHINGTON ST,-122.30515026,47.60063701,
8494,1711 NE RAVENNA BLVD,-122.3089942,47.66983566,
8495,11441 MARINE VIEW DR SW,-122.37838156,47.49962045,
8496,934 N 104TH ST,-122.34579663,47.70448958,
8497,2425 NW 54TH ST,-122.38830441,47.66729907,
8498,926 N 104TH ST,-122.34604567,47.70449809,
8499,3832 EVANSTON AVE N,-122.35101705,47.65368987,
8500,12700 LAKE CITY WAY NE,-122.29364873,47.72113931,
8501,11925 BEACON AVE S,-122.26002282,47.49586029,
8502,,,,
8503,1017 W RUFFNER ST,-122.37094505,47.65210421,
8504,2101 22ND AVE S,-122.30514774,47.58427418,
8505,2031 FAIRVIEW AVE E,-122.33007373,47.63776911,
8506,3722 21ST AVE SW,-122.35992539,47.57026062,
8507,102 21ST AVE E,-122.30450986,47.61863053,
8508,1531 13TH AVE S,-122.31629612,47.58895244,
8509,1708 NW 63RD ST,-122.37936803,47.67476853,
8510,3436 E SUPERIOR ST,,,
8511,3785 JEFFERSON RD NE,-122.30500427,47.65300378,
8512,3785 JEFFERSON RD NE,-122.30500427,47.65300378,
8513,4757 22ND AVE SW,-122.36059909,47.55941561,
8514,2215 10TH AVE E,-122.32040075,47.63888558,
8515,5230 S JUNEAU ST,-122.26603777,47.54987918,
8516,3710 21ST AVE SW,-122.35977312,47.57059047,
8517,1514 NW 52ND ST,-122.37705587,47.66665391,
8518,6217 FLORA AVE S,-122.3193706,47.54702871,
8519,1511 STURGUS AVE S,-122.3121045,47.58961285,
8520,1810 24TH AVE,-122.30101044,47.61801969,
8521,12737 35TH AVE NE,-122.29118023,47.72233541,
8522,2815 ELLIOTT AVE,-122.35386602,47.61523851,
8523,6201 33RD AVE NE,-122.29246374,47.67416548,
8524,8415 42ND AVE S,-122.28136046,47.52736882,
8525,5021 DELRIDGE WAY SW,-122.36329553,47.55680606,
8526,911 HIAWATHA PL S,-122.30912358,47.59405091,
8527,622 RAINIER AVE S,-122.31213717,47.59702375,
8528,5940 36TH AVE S,-122.28760407,47.54869035,
8529,5222 UNIVERSITY WAY NE,-122.31274749,47.66725999,
8530,1920 S SPOKANE ST,-122.30579383,47.57219012,
8531,3070 SW AVALON WAY,-122.37227609,47.56579932,
8532,3062 SW AVALON WAY,-122.3721639,47.56594076,
8533,5900 WEST GREEN LAKE WAY N,-122.34324602,47.67205704,
8534,3616 S GENESEE ST,-122.28626236,47.56429229,
8535,1931 3RD AVE,-122.3409525,47.61210654,
8536,4437 39TH AVE S,-122.28409192,47.56305014,
8537,2115 NE 130TH ST,-122.30559245,47.72169119,
8538,7424 RAINIER AVE S,-122.26972947,47.5351643,
8539,3015 SW HARBOR LN,-122.37274832,47.57707315,
8540,6736 CORSON AVE S,-122.32313049,47.541531,
8541,8644 DELRIDGE WAY SW,-122.36019276,47.52517665,
8542,4011 30TH AVE S,-122.29442911,47.56758225,
8543,1701 N NORTHLAKE PL,-122.33758034,47.64570964,
8544,1118 ALKI AVE SW,-122.38603561,47.59494151,
8545,1009 W HOWE ST,-122.37094868,47.63572195,
8546,602 12TH AVE E,-122.31648873,47.62441015,
8547,1001 4TH AVE,-122.33389399,47.60615304,
8548,8852 13TH AVE SW,-122.35147743,47.52318245,
8549,2222 W BERTONA ST,-122.38549788,47.65048828,
8550,3010 FAUNTLEROY AVE SW,-122.37314979,47.57703926,
8551,2704 SW KENYON ST,-122.36778807,47.53213613,
8552,1027 STURGUS AVE S,-122.31387601,47.59324701,
8553,1532 15TH AVE E,-122.31220825,47.6333596,
8554,239 NW 48TH ST,-122.36051729,47.66338757,
8555,5502 15TH AVE NE,-122.31163143,47.66870231,
8556,1604 S ATLANTIC ST,-122.31126766,47.59016124,
8557,208 18TH AVE,-122.30856696,47.60367608,
8558,212 18TH AVE,-122.30869787,47.6038531,
8559,3406 15TH AVE W,-122.3758162,47.650638,
8560,14302 30TH AVE NE,-122.2961773,47.73212447,
8561,6123 BROOKLYN AVE NE,-122.31464564,47.67288614,
8562,8015 15TH AVE NW,-122.3772028,47.68728867,
8563,2914 S MCCLELLAN ST,-122.29440174,47.57852034,
8564,8644 DELRIDGE WAY SW,-122.36019276,47.52517665,
8565,3029 3RD AVE W,-122.36122117,47.64757929,
8566,1106 23RD AVE S,-122.30231236,47.59276383,
8567,6413 NE WINDERMERE RD,-122.25926621,47.66909274,
8568,726 N 103RD ST,-122.34871558,47.70383882,
8569,303 S RIVER ST,-122.33135032,47.54326337,
8570,211 NE 45TH ST,-122.32638562,47.66120057,
8571,2216 NW 64TH ST,-122.38555202,47.67551513,
8572,2222 NW 64TH ST,-122.38581838,47.67548785,
8573,13007 6TH AVE NW,-122.36395848,47.72359401,
8574,13007 6TH AVE NW,-122.36395848,47.72359401,
8575,9369 8TH AVE S,-122.32379627,47.51960099,
8576,1617 38TH AVE E,-122.28484642,47.63408356,
8577,3801 EAST MARGINAL WAY S,-122.34046303,47.56852863,
8578,1123 ELM PL SW,-122.38412215,47.59305889,
8579,12010 LAKE CITY WAY NE,-122.29670527,47.7158657,
8580,1644 20TH AVE,-122.305908,47.61660193,
8581,1917 13TH AVE S,-122.31625406,47.58584724,
8582,140 LAKE WASHINGTON BLVD E,-122.2813592,47.61892899,
8583,5262 RAINIER AVE S,-122.28176636,47.55468759,
8584,1215 N 44TH ST,-122.34303857,47.65977697,
8585,1715 20TH AVE,-122.30644613,47.61771667,
8586,5300 24TH AVE NW,-122.38756945,47.66654803,
8587,4025 13TH AVE W,-122.37393025,47.65688309,
8588,5515 35TH AVE NE,-122.29056692,47.66899002,
8589,515 E DENNY WAY,-122.32445601,47.61829086,
8590,2318 BELVIDERE AVE SW,-122.37922259,47.58275181,
8591,4048 M L KING JR WAY S,-122.29674022,47.56722892,
8592,1117 NE BOAT ST,-122.31697394,47.65246228,
8593,7000 LINCOLN PARK WAY SW,-122.39596867,47.54061582,
8594,2116 ALKI AVE SW,-122.39851749,47.58532107,
8595,4142 19TH AVE SW,-122.35767438,47.56540344,
8596,1307 N NORTHGATE WAY,-122.3416218,47.70485829,
8597,6105 22ND AVE NW,-122.38498992,47.67337147,
8598,1107 E MADISON ST,-122.3175201,47.61227892,
8599,1821 13TH AVE,-122.31585484,47.61827355,
8600,3129 ALKI AVE SW,-122.41917447,47.57700084,
8601,201 WESTLAKE AVE N,-122.33887307,47.61997251,
8602,1920 EASTLAKE AVE E,-122.32555237,47.63647527,
8603,4754 FAUNTLEROY WAY SW,-122.38115569,47.55940704,
8604,4217 50TH AVE S,-122.27126439,47.56474445,
8605,6005 CORLISS AVE N,-122.33114416,47.67259794,
8606,7951 9TH AVE SW,-122.34711437,47.5304992,
8607,9026 4TH AVE S,-122.32916742,47.52215342,
8608,763 S HOMER ST,-122.32182413,47.55055791,
8609,1901 FRANKLIN AVE E,-122.32489743,47.63599766,
8610,612 N 45TH ST,-122.35088977,47.66159606,
8611,801 S HOMER ST,-122.32139337,47.55047923,
8612,,,,
8613,7009 GREENWOOD AVE N,-122.3558571,47.67977743,
8614,815 WESTERN AVE,-122.33664284,47.60320606,
8615,1525 11TH AVE,-122.31848853,47.61478344,
8616,2904 W MARINA PL,-122.39445051,47.63141986,
8617,6728 21ST AVE SW,-122.35931664,47.54194807,
8618,2530 29TH AVE S,-122.29478533,47.58008017,
8619,4439 41ST AVE SW,-122.38471489,47.56362285,
8620,7329 BAINBRIDGE PL SW,-122.39224645,47.5372081,
8621,2508 6TH AVE N,-122.3458762,47.64257265,
8622,9005 ROOSEVELT WAY NE,-122.31807986,47.69422568,
8623,1116 5TH AVE N,-122.34725092,47.62947714,
8624,2143 N NORTHLAKE WAY,-122.33258708,47.64717525,
8625,801 E THOMAS ST,-122.32185996,47.62091243,
8626,11900 BEACON AVE S,-122.25994104,47.49647804,
8627,1600 9TH AVE,-122.33180671,47.6141635,
8628,3844 FREMONT AVE N,-122.34966695,47.65404888,
8629,3700R EASTLAKE PL NE,-122.31908207,47.65412856,
8630,9039 GREENWOOD AVE N,-122.35579615,47.69532615,
8631,1231 NW 122ND ST,-122.37366387,47.7180063,
8632,1112 13TH AVE,-122.3151524,47.61198441,
8633,1402R LAKESIDE AVE S,-122.2862531,47.590177,
8634,2155 6TH AVE N,-122.34503595,47.63938439,
8635,5301R 24TH AVE NW,-122.38764959,47.66722777,
8636,1623 9TH AVE W,-122.36937426,47.63427132,
8637,1202 NW 100TH ST,-122.37174417,47.70169261,
8638,1217 W HOWE ST,-122.37347628,47.63579569,
8639,110 14TH AVE,-122.31391963,47.60209782,
8640,702 SPRING ST,-122.33001861,47.60851063,
8641,816 S DONOVAN ST,-122.32213407,47.52581072,
8642,522 E DENNY WAY,-122.32420454,47.61861615,
8643,3500 NE 125TH ST,-122.28992172,47.71944465,
8644,10 ETRURIA ST,-122.35726705,47.64810433,
8645,6637 CARLETON AVE S,-122.32175445,47.54320684,
8646,929 N 98TH ST,-122.34610326,47.70032526,
8647,5448 DELRIDGE WAY SW,-122.36267068,47.55227848,
8648,2201 NE 88TH ST,-122.30559373,47.69198768,
8649,2201 NE 88TH ST,-122.30559373,47.69198768,
8650,1101 8TH AVE,-122.32967216,47.60874813,
8651,2365 EASTLAKE AVE E,-122.32639057,47.64149152,
8652,831 SEATTLE BLVD S,-122.32658735,47.59480509,
8653,2501 YALE AVE E,-122.32738696,47.64207695,
8654,9736 WOODLAWN AVE N,-122.33847988,47.70074001,
8655,9730 WOODLAWN AVE N,-122.33846297,47.70058551,
8656,836 NE 66TH ST,-122.31848711,47.67675208,
8657,3012 FAUNTLEROY AVE SW,-122.37298891,47.57693104,
8658,25 NICKERSON ST,-122.35646814,47.64896472,
8659,4549 RENTON AVE S,-122.2915533,47.56139137,
8660,518 NW BRIGHT ST,-122.36371168,47.66020188,
8661,4025 13TH AVE W,-122.37393025,47.65688309,
8662,1600 E MADISON ST,-122.31099316,47.61554389,
8663,4308 FREMONT AVE N,-122.34960526,47.65965193,
8664,826 S ORCAS ST,-122.32173536,47.55029334,
8665,1804 E SPRUCE ST,-122.30856696,47.60367608,
8666,13823 GREENWOOD AVE N,-122.35592258,47.73027756,
8667,8719 2ND AVE NW,-122.35964468,47.69285632,
8668,13052 GREENWOOD AVE N,-122.3531633,47.72463692,
8669,2227 YALE AVE E,-122.3274484,47.6390641,
8670,5300 24TH AVE NW,-122.38756945,47.66654803,
8671,1818 QUEEN ANNE AVE N,-122.35664567,47.63543597,
8672,3831 4TH AVE NE,-122.32491458,47.65457131,
8673,3625 15TH AVE S,-122.31370564,47.57083282,
8674,14315 STONE AVE N,-122.34265824,47.7329444,
8675,1801 S JACKSON ST,-122.30873217,47.5990341,
8676,308 9TH AVE N,-122.33940733,47.62122218,
8677,10540 GREENWOOD AVE N,-122.35498804,47.7062114,
8678,3817 M L KING JR WAY S,-122.29721984,47.56943664,
8679,3029 S EDMUNDS ST,-122.29301058,47.55849331,
8680,1116 5TH AVE N,-122.34725092,47.62947714,
8681,739 9TH AVE N,-122.34019581,47.62662841,
8682,9131 CALIFORNIA AVE SW,-122.3878887,47.52191022,
8683,1432 S KING ST,-122.31197697,47.59852662,
8684,7934 SEWARD PARK AVE S,-122.26551181,47.53073195,
8685,3032 SW CHARLESTOWN ST,-122.37214785,47.57007574,
8686,4214 SW DAKOTA ST,-122.38621663,47.56662517,
8687,8532 MIDVALE AVE N,-122.34213687,47.69151116,
8688,9819 RAINIER AVE S,-122.25218724,47.51413341,
8689,4319 SW KENYON ST,-122.38832556,47.53220758,
8690,1714 35TH AVE S,-122.28779932,47.58715142,
8691,8139 DELRIDGE WAY SW,-122.36073365,47.52895772,
8692,11700 1ST AVE NE,-122.32825888,47.71479238,
8693,1936 NW 99TH ST,-122.38255771,47.70140072,
8694,2627 22ND AVE W,-122.38495051,47.64380541,
8695,2429 55TH AVE SW,-122.40295119,47.58140543,
8696,1409 NE BOAT ST,-122.31392216,47.65056043,
8697,11 W ALOHA ST,-122.35737496,47.62684241,
8698,4716 38TH AVE S,-122.28471989,47.56017473,
8699,1208 PINE ST,-122.32854817,47.61529642,
8700,9111 FAUNTLEROY WAY SW,-122.39362259,47.52245832,
8701,2816 BOYER AVE E,-122.31604652,47.646071,
8702,419 OCCIDENTAL AVE S,-122.3332877,47.59855945,
8703,1536 17TH AVE S,-122.3102822,47.58888973,
8704,716 N ALLEN PL,-122.34931143,47.66108537,
8705,3309 CLAREMONT AVE S,-122.29600417,47.57317022,
8706,4300 BROOKLYN AVE NE,-122.31403576,47.66006585,
8707,14 W ROY ST,-122.35749098,47.62610955,
8708,7938 SEWARD PARK AVE S,-122.26463036,47.53041213,
8709,6733 CARLETON AVE S,-122.32233118,47.54154739,
8710,1121 STEWART ST,-122.33193712,47.6172978,
8711,2803 3RD AVE W,-122.36119403,47.64526635,
8712,3927 SW OTHELLO ST,-122.38320747,47.53734078,
8713,5300 34TH AVE NW,-122.40015749,47.6670356,
8714,3034 BEACON AVE S,-122.30914595,47.57599043,
8715,2309 S JACKSON ST,-122.30190204,47.59881286,
8716,2501 NW MARKET ST,-122.38982475,47.66839666,
8717,4001 44TH AVE SW,-122.38860255,47.56798326,
8718,3015 18TH AVE S,-122.30916333,47.57652279,
8719,7534 15TH AVE NW,-122.37622284,47.68431815,
8720,5609 S FLETCHER ST,-122.26234523,47.51876576,
8721,400 WESTLAKE AVE N,-122.33806163,47.62237989,
8722,901 FAIRVIEW AVE N,-122.33385277,47.62774795,
8723,809 FAIRVIEW PL N,-122.33500891,47.62673826,
8724,2922 4TH AVE W,-122.36187575,47.64648122,
8725,1021 6TH AVE N,-122.34522814,47.62866991,
8726,1101 WESTLAKE AVE N,-122.34141349,47.62893599,
8727,8200 WALLINGFORD AVE N,-122.33554054,47.6889164,
8728,8333 55TH AVE NE,-122.26946048,47.68895463,
8729,2006 NW 59TH ST,-122.38263984,47.67181178,
8730,2008 NW 59TH ST,-122.3827123,47.67180012,
8731,1217 W HOWE ST,-122.37347628,47.63579569,
8732,3428 14TH AVE S,-122.314549,47.57310721,
8733,5722 35TH AVE S,-122.28864291,47.55050589,
8734,1917 15TH AVE S,-122.31369489,47.58582258,
8735,3039 SW AVALON WAY,-122.37158138,47.56578036,
8736,1320 UNIVERSITY ST,-122.32419935,47.61287761,
8737,2249P NE 45TH ST,-122.30343333,47.66131372,
8738,12720E 35TH AVE NE,-122.28992315,47.72200826,
8739,1115 DEXTER AVE N,-122.34264308,47.62937072,
8740,3009 HARBOR AVE SW,-122.37186535,47.57715388,
8741,1128 SW SPOKANE ST,-122.35145805,47.5720269,
8742,1020 BELLEVUE CT E,-122.32692733,47.62760121,
8743,12303 15TH AVE NE,-122.31313911,47.71776067,
8744,1701 18TH AVE S,-122.31014367,47.58813755,
8745,1032 S JACKSON ST,-122.31851985,47.59950019,
8746,1600 11TH AVE S,-122.31829601,47.58902556,
8747,800 5TH AVE N,-122.34706231,47.62649944,
8748,6717 ROOSEVELT WAY NE,-122.31773258,47.6778653,
8749,4519 DENSMORE AVE N,-122.33800259,47.66197146,
8750,4701 W RUFFNER ST,-122.41780142,47.65181273,
8751,3005 SW HARBOR LN,-122.37287178,47.57735719,
8752,213 18TH AVE,-122.30930183,47.60396324,
8753,800 5TH AVE N,-122.34706231,47.62649944,
8754,2121 5TH AVE,-122.34146815,47.61475659,
8755,1249 NE 145TH ST,-122.31367818,47.73368118,
8756,6406 28TH AVE NW,-122.39279455,47.67550477,
8757,2615 NE 113TH ST,-122.29977425,47.70995441,
8758,620 TERRY AVE,-122.32391961,47.60665738,
8759,1638 20TH AVE,-122.30593449,47.61650202,
8760,4811 WALLINGFORD AVE N,-122.33678088,47.66380676,
8761,233 WESTLAKE AVE N,-122.33875072,47.62072008,
8762,422 W GALER ST,-122.3634368,47.63253549,
8763,6200 RAINIER AVE S,-122.27628438,47.54687669,
8764,131 22ND AVE E,-122.30391655,47.61932384,
8765,10734 STONE AVE N,-122.3415125,47.70786818,
8766,640 S RIVERSIDE DR,-122.32560949,47.53457786,
8767,4536 20TH AVE NE,-122.30622979,47.66235289,
8768,5533 38TH AVE NE,-122.28714121,47.66951683,
8769,2031 WESTLAKE AVE N,-122.34085955,47.63749338,
8770,11775 LAKESIDE PL NE,-122.27902475,47.7154135,
8771,915 E SPRUCE ST,-122.31996177,47.60338534,
8772,2231 1ST AVE,-122.34639076,47.61295012,
8773,1916 BOREN AVE,-122.33312524,47.61736004,
8774,1128 13TH AVE,-122.31511704,47.61240953,
8775,1427 E PIKE ST,-122.31305206,47.61389297,
8776,1818 14TH AVE,-122.31399094,47.6182168,
8777,4732 22ND AVE NE,-122.30388602,47.6640523,
8778,3801 BEACH DR SW,-122.41030064,47.56999715,
8779,2902 BEACON AVE S,-122.31020487,47.57770886,
8780,13524 LAKE CITY WAY NE,-122.29192758,47.72735925,
8781,3420 CLAREMONT AVE S,-122.29456166,47.57194553,
8782,14015 LENORA PL N,-122.34357484,47.73099478,
8783,9039 GREENWOOD AVE N,-122.35579615,47.69532615,
8784,3418 RENTON PL S,-122.29646638,47.57276109,
8785,1629 EDGEWOOD AVE SW,-122.38327422,47.58868249,
8786,1714 CALIFORNIA AVE SW,-122.38601069,47.58751216,
8787,8732 SAND POINT WAY NE,-122.26987384,47.69284308,
8788,9736 GREENWOOD AVE N,-122.3551233,47.70079082,
8789,114 24TH AVE E,-122.3010277,47.61949618,
8790,3228 NW 56TH ST,-122.39971197,47.66973539,
8791,8501 15TH AVE NW,-122.37728867,47.69074933,
8792,1800 TERRY AVE,-122.3323945,47.6159177,
8793,6020 RAINIER AVE S,-122.27643191,47.54774652,
8794,3638 COURTLAND PL S,-122.28695676,47.57035529,
8795,1724 N 107TH ST,-122.33644969,47.70705242,
8796,2801 1ST AVE,-122.35210062,47.61631757,
8797,2336 44TH AVE SW,-122.38732228,47.58190947,
8798,2301 E DENNY WAY,-122.30237122,47.6187597,
8799,1416 N 46TH ST,-122.3398208,47.66235106,
8800,13317 LAKE CITY WAY NE,-122.29308257,47.72529397,
8801,1705 PERKINS LN W,-122.40493944,47.63473374,
8802,3165 ALASKAN WAY,-122.36013974,47.61843772,
8803,4520 7TH AVE NE,-122.32045401,47.66198458,
8804,2601 22ND AVE W,-122.38507342,47.64307372,
8805,4524 7TH AVE NE,-122.32046035,47.66210142,
8806,811 NE 66TH ST,-122.31935667,47.67640699,
8807,4025 13TH AVE W,-122.37393025,47.65688309,
8808,8521 15TH AVE NW,-122.37713281,47.69148037,
8809,6405 NE WINDERMERE RD,-122.25882399,47.66895553,
8810,14002 MIDVALE AVE N,-122.34379542,47.73064332,
8811,711 FEDERAL AVE E,-122.31960886,47.62573494,
8812,840 NE 95TH ST,-122.3186187,47.69784601,
8813,700 DEXTER AVE N,-122.34182192,47.62566868,
8814,8 ETRURIA ST,-122.35726547,47.64796946,
8815,4715 35TH AVE S,-122.28915912,47.5602894,
8816,1106 24TH AVE S,-122.30101899,47.59267402,
8817,2407 S NORMAN ST,-122.30072191,47.59281213,
8818,308 35TH AVE E,-122.28800013,47.62159879,
8819,3053 60TH AVE SW,-122.40974839,47.57617644,
8820,1118 NW 50TH ST,-122.37161148,47.66525297,
8821,5231 RAINIER AVE S,-122.28269764,47.55480843,
8822,20 S IDAHO ST,-122.34091022,47.56489402,
8823,1118 ALKI AVE SW,-122.38603561,47.59494151,
8824,3000 WEBSTER POINT RD NE,-122.27743954,47.648534,
8825,10100 51ST AVE SW,-122.39403605,47.51290789,
8826,11310 5TH AVE NE,-122.32240093,47.71090997,
8827,921 N 36TH ST,-122.34631833,47.65063279,
8828,2040 WESTLAKE AVE N,-122.33989386,47.63734281,
8829,824 HOWELL ST,-122.33385101,47.61487745,
8830,200 9TH AVE,-122.32196007,47.6030311,
8831,,,,
8832,3047 S JUNEAU ST,-122.29242889,47.54958237,
8833,111 26TH AVE E,-122.29887177,47.61934177,
8834,734 BROADWAY E,-122.3211479,47.62602771,
8835,81R S RIVER ST,-122.33330064,47.54322676,
8836,115R SW PENINSULA PL,-122.33528848,47.54176005,
8837,1309 STURGUS AVE S,-122.31240815,47.59121063,
8838,3501 UNION BAY PL NE,-122.29020864,47.65806504,
8839,6630 CARLETON AVE S,-122.32122065,47.543365,
8840,1602 15TH AVE W,-122.37560575,47.63377733,
8841,3525 WALLINGFORD AVE N,-122.33663831,47.65001537,
8842,831 15TH AVE,-122.3131845,47.61013193,
8843,1804 E SPRUCE ST,-122.30856696,47.60367608,
8844,7934 SEWARD PARK AVE S,-122.26551181,47.53073195,
8845,1342 14TH AVE S,-122.3146502,47.59029947,
8846,4204 S KENYON ST,-122.28041746,47.53171848,
8847,1121 NE 45TH ST,-122.31566724,47.66107313,
8848,3228 W GOVERNMENT WAY,-122.39960737,47.66024565,
8849,732 BELMONT PL E,-122.32400375,47.6263996,
8850,4040 M L KING JR WAY S,-122.29667781,47.56708134,
8851,3710 21ST AVE SW,-122.35977312,47.57059047,
8852,1926 6TH AVE S,-122.32512152,47.58553216,
8853,3625 EVANSTON AVE N,-122.35157455,47.65237112,
8854,3613 EVANSTON AVE N,-122.35156635,47.65222822,
8855,3918 1ST AVE NE,-122.32764251,47.65434156,
8856,1600 DEXTER AVE N,-122.34206052,47.63324026,
8857,2221 SW BARTON PL,-122.36304432,47.52139239,
8858,9205 WALLINGFORD AVE N,-122.3368521,47.69612606,
8859,9280 WATERS AVE S,-122.26128444,47.51936545,
8860,1405 S BAYVIEW ST,-122.31420614,47.58080913,
8861,5533 SEAVIEW AVE NW,-122.40476962,47.6693764,
8862,325 N 90TH ST,-122.35455042,47.69405026,
8863,2211 14TH AVE S,-122.31502563,47.58329702,
8864,2211 14TH AVE S,-122.31502563,47.58329702,
8865,3544 S MORGAN ST,-122.28696472,47.54459512,
8866,7303 8TH AVE S,-122.32398142,47.53675777,
8867,5911 S FOUNTAIN ST,-122.25876476,47.50273622,
8868,4034 M L KING JR WAY S,-122.29569301,47.56704111,
8869,4040 M L KING JR WAY S,-122.29667781,47.56708134,
8870,4732 22ND AVE NE,-122.30388602,47.6640523,
8871,5945 39TH AVE S,-122.28370473,47.54844385,
8872,12702 35TH AVE NE,-122.28994832,47.72131797,
8873,1911 N 120TH ST,-122.33499758,47.71571366,
8874,5567 WALLINGFORD AVE N,-122.33724846,47.67061772,
8875,118 E EDGAR ST,-122.32702324,47.64479655,
8876,3801 EAST MARGINAL WAY S,-122.34046303,47.56852863,
8877,8509 14TH AVE NW,-122.37440729,47.69101965,
8878,1645 10TH AVE E,-122.32038028,47.63430657,
8879,3017 SW CHARLESTOWN ST,-122.37168103,47.56972469,
8880,811 NE 66TH ST,-122.31935667,47.67640699,
8881,11 W ALOHA ST,-122.35737496,47.62684241,
8882,1421 ALASKAN WAY,-122.34212561,47.60729903,
8883,7821 62ND AVE NE,-122.26494177,47.68843495,
8884,4201 9TH AVE NW,-122.36793469,47.65824886,
8885,2510 E CHERRY ST,-122.29965679,47.60819051,
8886,1747 NW 59TH ST,-122.38092412,47.67146218,
8887,822 NW 53RD ST,-122.36729791,47.66738573,
8888,6416 15TH AVE NW,-122.37589772,47.67586291,
8889,12014 FREMONT AVE N,-122.34996348,47.71642933,
8890,2000 3RD AVE,-122.340808,47.61274253,
8891,3219 CLAREMONT AVE S,-122.29635133,47.5737079,
8892,2510 NE BLAKELEY ST,-122.29990119,47.66673991,
8893,5953 BEACH DR SW,-122.39815649,47.54872975,
8894,3301 W MCGRAW ST,-122.40004981,47.63921085,
8895,3301 W MCGRAW ST,-122.40004981,47.63921085,
8896,1015 2ND AVE,-122.33589937,47.60542826,
8897,614 13TH AVE E,-122.31537717,47.62471843,
8898,215 1ST AVE N,-122.35575266,47.62033222,
