id,case_type 
35077,HOUSING / ZONING
35078,HOUSING / ZONING
35079,HOUSING / ZONING
35080,CITATION
35081,HOUSING / ZONING
35082,CITATION
35083,HOUSING / ZONING
35084,HOUSING / ZONING
35085,HOUSING / ZONING
35086,HOUSING / ZONING
35087,HOUSING / ZONING
35088,CITATION
35089,CONDO CONVERSION AND PRESALE
35090,CITATION
35091,CITATION
35092,HOUSING / ZONING
35093,CITATION
35094,CITATION
35095,HOUSING / ZONING
35096,CITATION
35097,CITATION
35098,HOUSING / ZONING
35099,CONSTRUCTION
35100,UNFIT BUILDING OR PREMISES
35101,CONSTRUCTION
35102,HOUSING / ZONING
35103,HOUSING / ZONING
35104,HOUSING / ZONING
35105,HOUSING / ZONING
35106,CONSTRUCTION
35107,CONSTRUCTION
35108,CONSTRUCTION
35109,CITATION
35110,CITATION
35111,CITATION
35112,CONSTRUCTION
35113,HOUSING / ZONING
35114,VACANT BUILDING MONITORING
35115,CITATION
35116,HOUSING / ZONING
35117,CONSTRUCTION
35118,CITATION
35119,CITATION
35120,TENANT RELOCATION ORDINANCE
35121,CITATION
35122,HOUSING / ZONING
35123,TENANT RELOCATION ORDINANCE
35124,CITATION
35125,TENANT RELOCATION ORDINANCE
35126,HOUSING / ZONING
35127,HOUSING / ZONING
35128,CITATION
35129,CITATION
35130,CITATION
35131,HOUSING / ZONING
35132,CITATION
35133,HOUSING / ZONING
35134,CONSTRUCTION
35135,CITATION
35136,CONSTRUCTION
35137,CONSTRUCTION
35138,CONSTRUCTION
35139,CITATION
35140,CONDO CONVERSION AND PRESALE
35141,CITATION
35142,UNFIT BUILDING OR PREMISES
35143,CONSTRUCTION
35144,CONSTRUCTION
35145,CITATION
35146,CONSTRUCTION
35147,CONSTRUCTION
35148,CITATION
35149,CONSTRUCTION
35150,CITATION
35151,CONSTRUCTION
35152,HOUSING / ZONING
35153,CONSTRUCTION
35154,CONDO CONVERSION AND PRESALE
35155,UNFIT BUILDING OR PREMISES
35156,CONSTRUCTION
35157,HOUSING / ZONING
35158,CITATION
35159,HOUSING / ZONING
35160,CITATION
35161,HOUSING / ZONING
35162,HOUSING / ZONING
35163,CITATION
35164,HOUSING / ZONING
35165,CITATION
35166,HOUSING / ZONING
35167,CONSTRUCTION
35168,CITATION
35169,CITATION
35170,HOUSING / ZONING
35171,CONSTRUCTION
35172,HOUSING / ZONING
35173,HOUSING / ZONING
35174,HOUSING / ZONING
35175,HOUSING / ZONING
35176,HOUSING / ZONING
35177,HOUSING / ZONING
35178,CITATION
35179,HOUSING / ZONING
35180,CITATION
35181,CONSTRUCTION
35182,HOUSING / ZONING
35183,HOUSING / ZONING
35184,UNFIT BUILDING OR PREMISES
35185,CITATION
35186,CONSTRUCTION
35187,HOUSING / ZONING
35188,HOUSING / ZONING
35189,HOUSING / ZONING
35190,CONSTRUCTION
35191,HOUSING / ZONING
35192,HOUSING / ZONING
35193,CONSTRUCTION
35194,CONSTRUCTION
35195,VACANT BUILDING MONITORING
35196,CONSTRUCTION
35197,HOUSING / ZONING
35198,CONSTRUCTION
35199,CITATION
35200,HOUSING / ZONING
35201,HOUSING / ZONING
35202,CITATION
35203,HOUSING / ZONING
35204,CITATION
35205,CITATION
35206,HOUSING / ZONING
35207,CONSTRUCTION
35208,HOUSING / ZONING
35209,HOUSING / ZONING
35210,HOUSING / ZONING
35211,HOUSING / ZONING
35212,HOUSING / ZONING
35213,HOUSING / ZONING
35214,HOUSING / ZONING
35215,HOUSING / ZONING
35216,CITATION
35217,CONSTRUCTION
35218,HOUSING / ZONING
35219,CONSTRUCTION
35220,HOUSING / ZONING
35221,CITATION
35222,HOUSING / ZONING
35223,HOUSING / ZONING
35224,UNFIT BUILDING OR PREMISES
35225,CITATION
35226,HOUSING / ZONING
35227,HOUSING / ZONING
35228,CONSTRUCTION
35229,CITATION
35230,CITATION
35231,CONSTRUCTION
35232,HOUSING / ZONING
35233,CONSTRUCTION
35234,CITATION
35235,HOUSING / ZONING
35236,CONSTRUCTION
35237,HOUSING / ZONING
35238,HOUSING / ZONING
35239,HOUSING / ZONING
35240,HOUSING / ZONING
35241,HOUSING / ZONING
35242,HOUSING / ZONING
35243,HOUSING / ZONING
35244,HOUSING / ZONING
35245,HOUSING / ZONING
35246,HOUSING / ZONING
35247,HOUSING / ZONING
35248,HOUSING / ZONING
35249,HOUSING / ZONING
35250,HOUSING / ZONING
35251,HOUSING / ZONING
35252,HOUSING / ZONING
35253,HOUSING / ZONING
35254,CONSTRUCTION
35255,TENANT RELOCATION ORDINANCE
35256,CONSTRUCTION
35257,CITATION
35258,HOUSING / ZONING
35259,HOUSING / ZONING
35260,CONSTRUCTION
35261,CONSTRUCTION
35262,CONSTRUCTION
35263,CONSTRUCTION
35264,HOUSING / ZONING
35265,HOUSING / ZONING
35266,HOUSING / ZONING
35267,CONSTRUCTION
35268,HOUSING / ZONING
35269,UNFIT BUILDING OR PREMISES
35270,UNFIT BUILDING OR PREMISES
35271,CITATION
35272,CONSTRUCTION
35273,CITATION
35274,CITATION
35275,HOUSING / ZONING
35276,CONSTRUCTION
35277,CONSTRUCTION
35278,CITATION
35279,CONSTRUCTION
35280,CITATION
35281,CONSTRUCTION
35282,CONSTRUCTION
35283,HOUSING / ZONING
35284,HOUSING / ZONING
35285,CITATION
35286,HOUSING / ZONING
35287,HOUSING / ZONING
35288,CITATION
35289,HOUSING / ZONING
35290,CITATION
35291,CONSTRUCTION
35292,CONSTRUCTION
35293,CONSTRUCTION
35294,CITATION
35295,TENANT RELOCATION ORDINANCE
35296,CITATION
35297,TENANT RELOCATION ORDINANCE
35298,HOUSING / ZONING
35299,HOUSING / ZONING
35300,UNFIT BUILDING OR PREMISES
35301,HOUSING / ZONING
35302,CONSTRUCTION
35303,HOUSING / ZONING
35304,HOUSING / ZONING
35305,CITATION
35306,HOUSING / ZONING
35307,HOUSING / ZONING
35308,HOUSING / ZONING
35309,HOUSING / ZONING
35310,VACANT BUILDING MONITORING
35311,CONSTRUCTION
35312,UNFIT BUILDING OR PREMISES
35313,CITATION
35314,CITATION
35315,CITATION
35316,TENANT RELOCATION ORDINANCE
35317,CITATION
35318,HOUSING / ZONING
35319,HOUSING / ZONING
35320,CITATION
35321,HOUSING / ZONING
35322,CONDO CONVERSION AND PRESALE
35323,HOUSING / ZONING
35324,HOUSING / ZONING
35325,HOUSING / ZONING
35326,CITATION
35327,HOUSING / ZONING
35328,CITATION
35329,CONSTRUCTION
35330,CITATION
35331,HOUSING / ZONING
35332,HOUSING / ZONING
35333,HOUSING / ZONING
35334,HOUSING / ZONING
35335,CITATION
35336,CONSTRUCTION
35337,CITATION
35338,CONSTRUCTION
35339,HOUSING / ZONING
35340,HOUSING / ZONING
35341,CONSTRUCTION
35342,HOUSING / ZONING
35343,HOUSING / ZONING
35344,CITATION
35345,CITATION
35346,CITATION
35347,HOUSING / ZONING
35348,HOUSING / ZONING
35349,CONSTRUCTION
35350,HOUSING / ZONING
35351,HOUSING / ZONING
35352,CONSTRUCTION
35353,CONSTRUCTION
35354,HOUSING / ZONING
35355,CITATION
35356,CITATION
35357,HOUSING / ZONING
35358,CONSTRUCTION
35359,HOUSING / ZONING
35360,HOUSING / ZONING
35361,HOUSING / ZONING
35362,HOUSING / ZONING
35363,HOUSING / ZONING
35364,CONSTRUCTION
35365,TENANT RELOCATION ORDINANCE
35366,HOUSING / ZONING
35367,HOUSING / ZONING
35368,CONSTRUCTION
35369,TENANT RELOCATION ORDINANCE
35370,HOUSING / ZONING
35371,HOUSING / ZONING
35372,HOUSING / ZONING
35373,HOUSING / ZONING
35374,HOUSING / ZONING
35375,CONSTRUCTION
35376,HOUSING / ZONING
35377,CITATION
35378,HOUSING / ZONING
35379,CONSTRUCTION
35380,TENANT RELOCATION ORDINANCE
35381,TENANT RELOCATION ORDINANCE
35382,HOUSING / ZONING
35383,TENANT RELOCATION ORDINANCE
35384,CITATION
35385,CONDO CONVERSION AND PRESALE
35386,CITATION
35387,CITATION
35388,CONSTRUCTION
35389,HOUSING / ZONING
35390,CONSTRUCTION
35391,HOUSING / ZONING
35392,CONSTRUCTION
35393,CITATION
35394,CONSTRUCTION
35395,HOUSING / ZONING
35396,HOUSING / ZONING
35397,CITATION
35398,CITATION
35399,HOUSING / ZONING
35400,HOUSING / ZONING
35401,HOUSING / ZONING
35402,HOUSING / ZONING
35403,HOUSING / ZONING
35404,TENANT RELOCATION ORDINANCE
35405,HOUSING / ZONING
35406,HOUSING / ZONING
35407,HOUSING / ZONING
35408,CITATION
35409,CITATION
35410,CITATION
35411,CITATION
35412,HOUSING / ZONING
35413,HOUSING / ZONING
35414,UNFIT BUILDING OR PREMISES
35415,CONSTRUCTION
35416,CONSTRUCTION
35417,CITATION
35418,UNFIT BUILDING OR PREMISES
35419,HOUSING / ZONING
35420,CITATION
35421,CONSTRUCTION
35422,HOUSING / ZONING
35423,HOUSING / ZONING
35424,HOUSING / ZONING
35425,CONSTRUCTION
35426,CITATION
35427,CONSTRUCTION
35428,HOUSING / ZONING
35429,CONDO CONVERSION AND PRESALE
35430,HOUSING / ZONING
35431,HOUSING / ZONING
35432,HOUSING / ZONING
35433,CITATION
35434,CITATION
35435,UNFIT BUILDING OR PREMISES
35436,HOUSING / ZONING
35437,CITATION
35438,HOUSING / ZONING
35439,HOUSING / ZONING
35440,HOUSING / ZONING
35441,CITATION
35442,CITATION
35443,CITATION
35444,HOUSING / ZONING
35445,HOUSING / ZONING
35446,TENANT RELOCATION ORDINANCE
35447,HOUSING / ZONING
35448,HOUSING / ZONING
35449,HOUSING / ZONING
35450,CONDO CONVERSION AND PRESALE
35451,HOUSING / ZONING
35452,HOUSING / ZONING
35453,HOUSING / ZONING
35454,HOUSING / ZONING
35455,TENANT RELOCATION ORDINANCE
35456,TENANT RELOCATION ORDINANCE
35457,CITATION
35458,HOUSING / ZONING
35459,TENANT RELOCATION ORDINANCE
35460,HOUSING / ZONING
35461,HOUSING / ZONING
35462,CITATION
35463,TENANT RELOCATION ORDINANCE
35464,CONSTRUCTION
35465,CITATION
35466,CONSTRUCTION
35467,TENANT RELOCATION ORDINANCE
35468,HOUSING / ZONING
35469,HOUSING / ZONING
35470,TENANT RELOCATION ORDINANCE
35471,TENANT RELOCATION ORDINANCE
35472,TENANT RELOCATION ORDINANCE
35473,CONSTRUCTION
35474,CITATION
35475,HOUSING / ZONING
35476,HOUSING / ZONING
35477,HOUSING / ZONING
35478,CITATION
35479,CITATION
35480,HOUSING / ZONING
35481,HOUSING / ZONING
35482,HOUSING / ZONING
35483,HOUSING / ZONING
35484,HOUSING / ZONING
35485,HOUSING / ZONING
35486,HOUSING / ZONING
35487,HOUSING / ZONING
35488,HOUSING / ZONING
35489,HOUSING / ZONING
35490,HOUSING / ZONING
35491,CITATION
35492,HOUSING / ZONING
35493,HOUSING / ZONING
35494,HOUSING / ZONING
35495,CONSTRUCTION
35496,HOUSING / ZONING
35497,CITATION
35498,HOUSING / ZONING
35499,CITATION
35500,CITATION
35501,HOUSING / ZONING
35502,HOUSING / ZONING
35503,HOUSING / ZONING
35504,HOUSING / ZONING
35505,HOUSING / ZONING
35506,CITATION
35507,HOUSING / ZONING
35508,UNFIT BUILDING OR PREMISES
35509,HOUSING / ZONING
35510,HOUSING / ZONING
35511,CONSTRUCTION
35512,HOUSING / ZONING
35513,HOUSING / ZONING
35514,CITATION
35515,HOUSING / ZONING
35516,HOUSING / ZONING
35517,HOUSING / ZONING
35518,CITATION
35519,UNFIT BUILDING OR PREMISES
35520,HOUSING / ZONING
35521,HOUSING / ZONING
35522,HOUSING / ZONING
35523,HOUSING / ZONING
35524,HOUSING / ZONING
35525,HOUSING / ZONING
35526,CITATION
35527,HOUSING / ZONING
35528,HOUSING / ZONING
35529,CITATION
35530,HOUSING / ZONING
35531,CONSTRUCTION
35532,CITATION
35533,CONSTRUCTION
35534,CITATION
35535,VACANT BUILDING MONITORING
35536,CITATION
35537,HOUSING / ZONING
35538,CITATION
35539,TENANT RELOCATION ORDINANCE
35540,HOUSING / ZONING
35541,TENANT RELOCATION ORDINANCE
35542,CITATION
35543,CITATION
35544,HOUSING / ZONING
35545,TENANT RELOCATION ORDINANCE
35546,HOUSING / ZONING
35547,CITATION
35548,CITATION
35549,CONSTRUCTION
35550,HOUSING / ZONING
35551,CITATION
35552,HOUSING / ZONING
35553,HOUSING / ZONING
35554,CONSTRUCTION
35555,HOUSING / ZONING
35556,CONSTRUCTION
35557,CITATION
35558,CITATION
35559,HOUSING / ZONING
35560,CITATION
35561,CITATION
35562,HOUSING / ZONING
35563,CITATION
35564,HOUSING / ZONING
35565,HOUSING / ZONING
35566,VACANT BUILDING MONITORING
35567,VACANT BUILDING MONITORING
35568,HOUSING / ZONING
35569,HOUSING / ZONING
35570,CITATION
35571,UNFIT BUILDING OR PREMISES
35572,HOUSING / ZONING
35573,CONSTRUCTION
35574,CONSTRUCTION
35575,CITATION
35576,CONSTRUCTION
35577,CITATION
35578,CONSTRUCTION
35579,HOUSING / ZONING
35580,HOUSING / ZONING
35581,HOUSING / ZONING
35582,CITATION
35583,CITATION
35584,CITATION
35585,CITATION
35586,HOUSING / ZONING
35587,HOUSING / ZONING
35588,CONSTRUCTION
35589,CONSTRUCTION
35590,CONSTRUCTION
35591,TENANT RELOCATION ORDINANCE
35592,CONSTRUCTION
35593,CITATION
35594,CITATION
35595,CITATION
35596,CITATION
35597,HOUSING / ZONING
35598,HOUSING / ZONING
35599,CONSTRUCTION
35600,HOUSING / ZONING
35601,HOUSING / ZONING
35602,TENANT RELOCATION ORDINANCE
35603,CONSTRUCTION
35604,HOUSING / ZONING
35605,CITATION
35606,TENANT RELOCATION ORDINANCE
35607,CITATION
35608,CITATION
35609,TENANT RELOCATION ORDINANCE
35610,CITATION
35611,CITATION
35612,CITATION
35613,CITATION
35614,CITATION
35615,HOUSING / ZONING
35616,HOUSING / ZONING
35617,HOUSING / ZONING
35618,HOUSING / ZONING
35619,CITATION
35620,HOUSING / ZONING
35621,CITATION
35622,CITATION
35623,HOUSING / ZONING
35624,CITATION
35625,HOUSING / ZONING
35626,HOUSING / ZONING
35627,CONSTRUCTION
35628,CONSTRUCTION
35629,CITATION
35630,HOUSING / ZONING
35631,CITATION
35632,CONSTRUCTION
35633,CONSTRUCTION
35634,CITATION
35635,HOUSING / ZONING
35636,HOUSING / ZONING
35637,CITATION
35638,CONSTRUCTION
35639,HOUSING / ZONING
35640,CITATION
35641,CONSTRUCTION
35642,CONDO CONVERSION AND PRESALE
35643,CITATION
35644,CITATION
35645,CITATION
35646,CITATION
35647,CONDO CONVERSION AND PRESALE
35648,HOUSING / ZONING
35649,HOUSING / ZONING
35650,HOUSING / ZONING
35651,UNFIT BUILDING OR PREMISES
35652,HOUSING / ZONING
35653,CITATION
35654,CONSTRUCTION
35655,HOUSING / ZONING
35656,HOUSING / ZONING
35657,CITATION
35658,CONSTRUCTION
35659,HOUSING / ZONING
35660,HOUSING / ZONING
35661,CONSTRUCTION
35662,TENANT RELOCATION ORDINANCE
35663,CITATION
35664,UNFIT BUILDING OR PREMISES
35665,HOUSING / ZONING
35666,CITATION
35667,CITATION
35668,HOUSING / ZONING
35669,CONSTRUCTION
35670,HOUSING / ZONING
35671,CITATION
35672,CITATION
35673,CITATION
35674,CITATION
35675,CITATION
35676,CONSTRUCTION
35677,CONSTRUCTION
35678,CONSTRUCTION
35679,CONSTRUCTION
35680,HOUSING / ZONING
35681,UNFIT BUILDING OR PREMISES
35682,CITATION
35683,CONSTRUCTION
35684,HOUSING / ZONING
35685,HOUSING / ZONING
35686,HOUSING / ZONING
35687,CITATION
35688,HOUSING / ZONING
35689,CITATION
35690,CITATION
35691,CITATION
35692,HOUSING / ZONING
35693,HOUSING / ZONING
35694,CONSTRUCTION
35695,HOUSING / ZONING
35696,HOUSING / ZONING
35697,CITATION
35698,CITATION
35699,HOUSING / ZONING
35700,HOUSING / ZONING
35701,CONSTRUCTION
35702,CONSTRUCTION
35703,HOUSING / ZONING
35704,TENANT RELOCATION ORDINANCE
35705,HOUSING / ZONING
35706,CITATION
35707,HOUSING / ZONING
35708,HOUSING / ZONING
35709,CITATION
35710,HOUSING / ZONING
35711,HOUSING / ZONING
35712,CITATION
35713,CITATION
35714,CITATION
35715,CITATION
35716,CONSTRUCTION
35717,CONSTRUCTION
35718,CITATION
35719,HOUSING / ZONING
35720,CONSTRUCTION
35721,HOUSING / ZONING
35722,HOUSING / ZONING
35723,CITATION
35724,CONSTRUCTION
35725,HOUSING / ZONING
35726,HOUSING / ZONING
35727,HOUSING / ZONING
35728,CONSTRUCTION
35729,HOUSING / ZONING
35730,CITATION
35731,HOUSING / ZONING
35732,HOUSING / ZONING
35733,CONSTRUCTION
35734,CONDO CONVERSION AND PRESALE
35735,TENANT RELOCATION ORDINANCE
35736,CONSTRUCTION
35737,CONSTRUCTION
35738,CONSTRUCTION
35739,CONSTRUCTION
35740,HOUSING / ZONING
35741,CONSTRUCTION
35742,HOUSING / ZONING
35743,TENANT RELOCATION ORDINANCE
35744,HOUSING / ZONING
35745,HOUSING / ZONING
35746,CITATION
35747,CONSTRUCTION
35748,CONSTRUCTION
35749,HOUSING / ZONING
35750,CITATION
35751,CONDO CONVERSION AND PRESALE
35752,CONDO CONVERSION AND PRESALE
35753,HOUSING / ZONING
35754,CITATION
35755,CITATION
35756,CONSTRUCTION
35757,CONSTRUCTION
35758,CONSTRUCTION
35759,CONSTRUCTION
35760,CONSTRUCTION
35761,HOUSING / ZONING
35762,CITATION
35763,HOUSING / ZONING
35764,HOUSING / ZONING
35765,HOUSING / ZONING
35766,CONSTRUCTION
35767,CONSTRUCTION
35768,HOUSING / ZONING
35769,CONSTRUCTION
35770,CITATION
35771,CONSTRUCTION
35772,CITATION
35773,HOUSING / ZONING
35774,HOUSING / ZONING
35775,HOUSING / ZONING
35776,HOUSING / ZONING
35777,CONSTRUCTION
35778,TENANT RELOCATION ORDINANCE
35779,TENANT RELOCATION ORDINANCE
35780,CITATION
35781,CONSTRUCTION
35782,CONSTRUCTION
35783,HOUSING / ZONING
35784,CONSTRUCTION
35785,CITATION
35786,HOUSING / ZONING
35787,HOUSING / ZONING
35788,HOUSING / ZONING
35789,CITATION
35790,HOUSING / ZONING
35791,HOUSING / ZONING
35792,CITATION
35793,HOUSING / ZONING
35794,CITATION
35795,CITATION
35796,CITATION
35797,HOUSING / ZONING
35798,HOUSING / ZONING
35799,HOUSING / ZONING
35800,HOUSING / ZONING
35801,UNFIT BUILDING OR PREMISES
35802,CITATION
35803,HOUSING / ZONING
35804,TENANT RELOCATION ORDINANCE
35805,TENANT RELOCATION ORDINANCE
35806,HOUSING / ZONING
35807,HOUSING / ZONING
35808,TENANT RELOCATION ORDINANCE
35809,HOUSING / ZONING
35810,HOUSING / ZONING
35811,CITATION
35812,HOUSING / ZONING
35813,HOUSING / ZONING
35814,HOUSING / ZONING
35815,HOUSING / ZONING
35816,HOUSING / ZONING
35817,HOUSING / ZONING
35818,HOUSING / ZONING
35819,UNFIT BUILDING OR PREMISES
35820,HOUSING / ZONING
35821,HOUSING / ZONING
35822,TENANT RELOCATION ORDINANCE
35823,HOUSING / ZONING
35824,CITATION
35825,CITATION
35826,HOUSING / ZONING
35827,HOUSING / ZONING
35828,HOUSING / ZONING
35829,HOUSING / ZONING
35830,HOUSING / ZONING
35831,CITATION
35832,HOUSING / ZONING
35833,CITATION
35834,HOUSING / ZONING
35835,CONSTRUCTION
35836,HOUSING / ZONING
35837,CITATION
35838,HOUSING / ZONING
35839,HOUSING / ZONING
35840,HOUSING / ZONING
35841,HOUSING / ZONING
35842,CITATION
35843,CITATION
35844,HOUSING / ZONING
35845,CONSTRUCTION
35846,HOUSING / ZONING
35847,HOUSING / ZONING
35848,HOUSING / ZONING
35849,HOUSING / ZONING
35850,HOUSING / ZONING
35851,HOUSING / ZONING
35852,TENANT RELOCATION ORDINANCE
35853,CONSTRUCTION
35854,CONSTRUCTION
35855,HOUSING / ZONING
35856,HOUSING / ZONING
35857,CITATION
35858,HOUSING / ZONING
35859,CONSTRUCTION
35860,CITATION
35861,HOUSING / ZONING
35862,CITATION
35863,CITATION
35864,HOUSING / ZONING
35865,CITATION
35866,HOUSING / ZONING
35867,HOUSING / ZONING
35868,HOUSING / ZONING
35869,CITATION
35870,CITATION
35871,HOUSING / ZONING
35872,HOUSING / ZONING
35873,CITATION
35874,HOUSING / ZONING
35875,HOUSING / ZONING
35876,HOUSING / ZONING
35877,CITATION
35878,HOUSING / ZONING
35879,HOUSING / ZONING
35880,HOUSING / ZONING
35881,HOUSING / ZONING
35882,CONSTRUCTION
35883,HOUSING / ZONING
35884,CONSTRUCTION
35885,HOUSING / ZONING
35886,CONSTRUCTION
35887,HOUSING / ZONING
35888,CITATION
35889,CITATION
35890,HOUSING / ZONING
35891,HOUSING / ZONING
35892,UNFIT BUILDING OR PREMISES
35893,HOUSING / ZONING
35894,HOUSING / ZONING
35895,HOUSING / ZONING
35896,CITATION
35897,HOUSING / ZONING
35898,HOUSING / ZONING
35899,HOUSING / ZONING
35900,HOUSING / ZONING
35901,HOUSING / ZONING
35902,CITATION
35903,CONSTRUCTION
35904,HOUSING / ZONING
35905,HOUSING / ZONING
35906,CITATION
35907,CONSTRUCTION
35908,CITATION
35909,CITATION
35910,CONSTRUCTION
35911,CONSTRUCTION
35912,HOUSING / ZONING
35913,HOUSING / ZONING
35914,TENANT RELOCATION ORDINANCE
35915,HOUSING / ZONING
35916,CITATION
35917,HOUSING / ZONING
35918,TENANT RELOCATION ORDINANCE
35919,HOUSING / ZONING
35920,HOUSING / ZONING
35921,HOUSING / ZONING
35922,HOUSING / ZONING
35923,CITATION
35924,CITATION
35925,CONSTRUCTION
35926,HOUSING / ZONING
