id,group 
32538,BUILDING
32539,BUILDING
32540,ZONING
32541,BUILDING
32542,ZONING
32543,WEEDS AND VEGETATION
32544,BUILDING
32545,HOUSING
32546,CONDO/COOP CONVERSION
32547,
32548,ZONING
32549,ZONING
32550,ZONING
32551,ZONING
32552,WEEDS AND VEGETATION
32553,BUILDING
32554,ZONING
32555,ZONING
32556,ZONING
32557,HOUSING
32558,VACANT BUILDING
32559,ZONING
32560,ZONING
32561,ZONING
32562,SITE
32563,ZONING
32564,
32565,
32566,
32567,ZONING
32568,HOUSING
32569,ZONING
32570,ZONING
32571,BUILDING
32572,ZONING
32573,ZONING
32574,ZONING
32575,ZONING
32576,ZONING
32577,ZONING
32578,ZONING
32579,ZONING
32580,WEEDS AND VEGETATION
32581,ZONING
32582,ZONING
32583,ZONING
32584,CONDO/COOP CONVERSION
32585,SITE
32586,HOUSING
32587,ZONING
32588,ZONING
32589,ZONING
32590,ZONING
32591,ZONING
32592,ZONING
32593,SITE
32594,WEEDS AND VEGETATION
32595,SITE
32596,ZONING
32597,WEEDS AND VEGETATION
32598,ZONING
32599,ZONING
32600,CONDO/COOP CONVERSION
32601,WEEDS AND VEGETATION
32602,ZONING
32603,ZONING
32604,ZONING
32605,BUILDING
32606,BUILDING
32607,ZONING
32608,ZONING
32609,WEEDS AND VEGETATION
32610,WEEDS AND VEGETATION
32611,WEEDS AND VEGETATION
32612,BUILDING
32613,BUILDING
32614,HOUSING
32615,ZONING
32616,ZONING
32617,ZONING
32618,ZONING
32619,ZONING
32620,
32621,HOUSING
32622,BUILDING AND PREMISES
32623,ZONING
32624,ZONING
32625,ZONING
32626,ZONING
32627,ZONING
32628,BUILDING
32629,BUILDING
32630,BUILDING
32631,HOUSING
32632,ZONING
32633,BUILDING
32634,BUILDING
32635,BUILDING
32636,HOUSING
32637,HOUSING
32638,ZONING
32639,ZONING
32640,ZONING
32641,SITE
32642,ZONING
32643,ZONING
32644,ZONING
32645,HOUSING
32646,WEEDS AND VEGETATION
32647,ZONING
32648,HOUSING
32649,WEEDS AND VEGETATION
32650,WEEDS AND VEGETATION
32651,ZONING
32652,
32653,ZONING
32654,ZONING
32655,ZONING
32656,HOUSING
32657,HOUSING
32658,ZONING
32659,ZONING
32660,ZONING
32661,ZONING
32662,WEEDS AND VEGETATION
32663,ZONING
32664,ZONING
32665,BUILDING
32666,ZONING
32667,WEEDS AND VEGETATION
32668,ZONING
32669,ZONING
32670,HOUSING
32671,VACANT BUILDING
32672,ZONING
32673,ZONING
32674,ZONING
32675,CONDO/COOP CONVERSION
32676,ZONING
32677,
32678,ZONING
32679,SITE
32680,SITE
32681,VACANT BUILDING
32682,BUILDING
32683,BUILDING
32684,HOUSING
32685,HOUSING
32686,BUILDING
32687,BUILDING
32688,BUILDING
32689,
32690,BUILDING
32691,
32692,ZONING
32693,VACANT BUILDING
32694,VACANT BUILDING
32695,HOUSING
32696,ZONING
32697,BUILDING
32698,ZONING
32699,HOUSING
32700,VACANT BUILDING
32701,HOUSING
32702,ZONING
32703,BUILDING
32704,BUILDING
32705,SITE
32706,JUST CAUSE EVICTION
32707,SITE
32708,SITE
32709,ZONING
32710,SITE
32711,ZONING
32712,ZONING
32713,ZONING
32714,HOUSING
32715,HOUSING
32716,HOUSING
32717,HOUSING
32718,WEEDS AND VEGETATION
32719,ZONING
32720,ZONING
32721,ZONING
32722,BUILDING
32723,WEEDS AND VEGETATION
32724,
32725,SITE
32726,ZONING
32727,ELECTRICAL
32728,ZONING
32729,ZONING
32730,HOUSING
32731,BUILDING
32732,
32733,ZONING
32734,ZONING
32735,ZONING
32736,
32737,WEEDS AND VEGETATION
32738,ZONING
32739,VACANT BUILDING
32740,BUILDING
32741,BUILDING
32742,ZONING
32743,ZONING
32744,ZONING
32745,VACANT BUILDING
32746,
32747,ZONING
32748,BUILDING
32749,SITE
32750,SITE
32751,SITE
32752,ZONING
32753,SITE
32754,BUILDING
32755,BUILDING
32756,HOUSING
32757,BUILDING
32758,
32759,HOUSING
32760,HOUSING
32761,BUILDING
32762,BUILDING
32763,SITE
32764,ZONING
32765,BUILDING
32766,SITE
32767,
32768,SITE
32769,BUILDING
32770,JUST CAUSE EVICTION
32771,ZONING
32772,WEEDS AND VEGETATION
32773,ZONING
32774,WEEDS AND VEGETATION
32775,SITE
32776,ZONING
32777,ZONING
32778,ZONING
32779,HOUSING
32780,HOUSING
32781,
32782,ZONING
32783,VACANT BUILDING
32784,VACANT BUILDING
32785,
32786,HOUSING
32787,ZONING
32788,ZONING
32789,WEEDS AND VEGETATION
32790,ZONING
32791,ZONING
32792,ZONING
32793,BUILDING
32794,BUILDING
32795,VACANT BUILDING
32796,ZONING
32797,
32798,HOUSING
32799,BUILDING
32800,
32801,BUILDING
32802,BUILDING
32803,WEEDS AND VEGETATION
32804,ZONING
32805,ZONING
32806,ZONING
32807,BUILDING AND PREMISES
32808,HOUSING
32809,HOUSING
32810,WEEDS AND VEGETATION
32811,HOUSING
32812,HOUSING
32813,
32814,
32815,BUILDING
32816,BUILDING
32817,ZONING
32818,BUILDING
32819,ZONING
32820,ZONING
32821,BUILDING
32822,
32823,
32824,
32825,HOUSING
32826,
32827,HOUSING
32828,ZONING
32829,HOUSING
32830,ZONING
32831,BUILDING
32832,BUILDING
32833,SITE
32834,
32835,ZONING
32836,ZONING
32837,ZONING
32838,ZONING
32839,HOUSING
32840,ZONING
32841,ZONING
32842,HOUSING
32843,ZONING
32844,ZONING
32845,ZONING
32846,HOUSING
32847,BUILDING
32848,
32849,ELECTRICAL
32850,ZONING
32851,ZONING
32852,WEEDS AND VEGETATION
32853,ZONING
32854,ELECTRICAL
32855,ZONING
32856,WEEDS AND VEGETATION
32857,WEEDS AND VEGETATION
32858,ZONING
32859,WEEDS AND VEGETATION
32860,HOUSING
32861,HOUSING
32862,
32863,
32864,VACANT BUILDING
32865,ZONING
32866,SITE
32867,HOUSING
32868,HOUSING
32869,ZONING
32870,ZONING
32871,ZONING
32872,VACANT BUILDING
32873,ELECTRICAL
32874,ZONING
32875,VACANT BUILDING
32876,ZONING
32877,ZONING
32878,ZONING
32879,SITE
32880,SITE
32881,WEEDS AND VEGETATION
32882,HOUSING
32883,WEEDS AND VEGETATION
32884,ZONING
32885,ZONING
32886,ZONING
32887,JUST CAUSE EVICTION
32888,WEEDS AND VEGETATION
32889,HOUSING
32890,WEEDS AND VEGETATION
32891,HOUSING
32892,VACANT BUILDING
32893,ZONING
32894,ZONING
32895,HOUSING
32896,HOUSING
32897,
32898,WEEDS AND VEGETATION
32899,
32900,ZONING
32901,BUILDING
32902,BUILDING
32903,WEEDS AND VEGETATION
32904,ZONING
32905,ZONING
32906,ZONING
32907,ZONING
32908,ZONING
32909,VACANT BUILDING
32910,ZONING
32911,
32912,ZONING
32913,WEEDS AND VEGETATION
32914,BUILDING
32915,VACANT BUILDING
32916,VACANT BUILDING
32917,BUILDING
32918,WEEDS AND VEGETATION
32919,WEEDS AND VEGETATION
32920,BUILDING AND PREMISES
32921,ZONING
32922,ZONING
32923,ZONING
32924,WEEDS AND VEGETATION
32925,ZONING
32926,BUILDING
32927,BUILDING
32928,ZONING
32929,ZONING
32930,ZONING
32931,WEEDS AND VEGETATION
32932,HOUSING
32933,ZONING
32934,BUILDING
32935,ZONING
32936,HOUSING
32937,ZONING
32938,ZONING
32939,BUILDING
32940,HOUSING
32941,BUILDING
32942,SITE
32943,HOUSING
32944,BUILDING
32945,HOUSING
32946,ZONING
32947,ZONING
32948,HOUSING
32949,HOUSING
32950,ZONING
32951,HOUSING
32952,ZONING
32953,BUILDING
32954,HOUSING
32955,HOUSING
32956,VACANT BUILDING
32957,ZONING
32958,VACANT BUILDING
32959,BUILDING
32960,HOUSING
32961,ZONING
32962,ZONING
32963,BUILDING
32964,HOUSING
32965,
32966,
32967,ZONING
32968,ZONING
32969,ZONING
32970,ZONING
32971,BUILDING
32972,HOUSING
32973,ZONING
32974,ZONING
32975,ZONING
32976,ZONING
32977,ZONING
32978,HOUSING
32979,ZONING
32980,HOUSING
32981,BUILDING
32982,BUILDING
32983,BUILDING
32984,ZONING
32985,ZONING
32986,ZONING
32987,ZONING
32988,ZONING
32989,CONDO/COOP CONVERSION
32990,ZONING
32991,WEEDS AND VEGETATION
32992,ZONING
32993,ZONING
32994,WEEDS AND VEGETATION
32995,ZONING
32996,ZONING
32997,HOUSING
32998,
32999,ZONING
33000,WEEDS AND VEGETATION
33001,HOUSING
33002,HOUSING
33003,ZONING
33004,ZONING
33005,ZONING
33006,HOUSING
33007,HOUSING
33008,VACANT BUILDING
33009,HOUSING
33010,VACANT BUILDING
33011,
33012,WEEDS AND VEGETATION
33013,BUILDING
33014,HOUSING
33015,ZONING
33016,HOUSING
33017,ZONING
33018,WEEDS AND VEGETATION
33019,ZONING
33020,BUILDING
33021,BUILDING
33022,ZONING
33023,ZONING
33024,ZONING
33025,HOUSING
33026,
33027,WEEDS AND VEGETATION
33028,BUILDING
33029,BUILDING
33030,BUILDING
33031,HOUSING
33032,BUILDING
33033,ZONING
33034,HOUSING
33035,HOUSING
33036,
33037,SIGNS
33038,ZONING
33039,BUILDING
33040,ZONING
33041,ZONING
33042,
33043,BUILDING
33044,SITE
33045,ZONING
33046,HOUSING
33047,ZONING
33048,ZONING
33049,ZONING
33050,ZONING
33051,BUILDING
33052,SITE
33053,HOUSING
33054,HOUSING
33055,ZONING
33056,BUILDING
33057,BUILDING
33058,HOUSING
33059,WEEDS AND VEGETATION
33060,HOUSING
33061,HOUSING
33062,BUILDING
33063,HOUSING
33064,SIGNS
33065,VACANT BUILDING
33066,
33067,VACANT BUILDING
33068,VACANT BUILDING
33069,ZONING
33070,
33071,
33072,ZONING
33073,BUILDING
33074,WEEDS AND VEGETATION
33075,WEEDS AND VEGETATION
33076,VACANT BUILDING
33077,ZONING
33078,BUILDING
33079,BUILDING
33080,VACANT BUILDING
33081,VACANT BUILDING
33082,WEEDS AND VEGETATION
33083,WEEDS AND VEGETATION
33084,WEEDS AND VEGETATION
33085,BUILDING
33086,BUILDING
33087,BUILDING
33088,BUILDING
33089,HOUSING
33090,BUILDING
33091,ZONING
33092,ZONING
33093,VACANT BUILDING
33094,HOUSING
33095,ZONING
33096,ZONING
33097,WEEDS AND VEGETATION
33098,WEEDS AND VEGETATION
33099,ZONING
33100,ZONING
33101,ZONING
33102,ELECTRICAL
33103,BUILDING AND PREMISES
33104,BUILDING
33105,BUILDING
33106,ZONING
33107,HOUSING
33108,ZONING
33109,WEEDS AND VEGETATION
33110,HOUSING
33111,HOUSING
33112,BUILDING
33113,ZONING
33114,WEEDS AND VEGETATION
33115,HOUSING
33116,BUILDING
33117,BUILDING
33118,ZONING
33119,WEEDS AND VEGETATION
33120,WEEDS AND VEGETATION
33121,WEEDS AND VEGETATION
33122,VACANT BUILDING
33123,ZONING
33124,BUILDING
33125,ZONING
33126,ZONING
33127,ZONING
33128,HOUSING
33129,ZONING
33130,ZONING
33131,CONDO/COOP CONVERSION
33132,ZONING
33133,ZONING
33134,WEEDS AND VEGETATION
33135,ZONING
33136,WEEDS AND VEGETATION
33137,HOUSING
33138,HOUSING
33139,BUILDING AND PREMISES
33140,BUILDING AND PREMISES
33141,ZONING
33142,
33143,
33144,
33145,
33146,ZONING
33147,VACANT BUILDING
33148,ZONING
33149,ZONING
33150,WEEDS AND VEGETATION
33151,WEEDS AND VEGETATION
33152,ZONING
33153,WEEDS AND VEGETATION
33154,ZONING
33155,SITE
33156,HOUSING
33157,JUST CAUSE EVICTION
33158,WEEDS AND VEGETATION
33159,ZONING
33160,BUILDING
33161,BUILDING
33162,SITE
33163,HOUSING
33164,BUILDING
33165,ZONING
33166,WEEDS AND VEGETATION
33167,HOUSING
33168,HOUSING
33169,BUILDING
33170,BUILDING
33171,ZONING
33172,JUST CAUSE EVICTION
33173,ZONING
33174,ZONING
33175,ZONING
33176,SITE
33177,BUILDING
33178,ZONING
33179,ZONING
33180,ZONING
33181,ZONING
33182,ZONING
33183,VACANT BUILDING
33184,VACANT BUILDING
33185,ZONING
33186,ZONING
33187,ZONING
33188,ZONING
33189,HOUSING
33190,ZONING
33191,VACANT BUILDING
33192,ZONING
33193,WEEDS AND VEGETATION
33194,ZONING
33195,BUILDING
33196,HOUSING
33197,
33198,BUILDING
33199,HOUSING
33200,WEEDS AND VEGETATION
33201,
33202,
33203,VACANT BUILDING
33204,VACANT BUILDING
33205,HOUSING
33206,
33207,HOUSING
33208,HOUSING
33209,WEEDS AND VEGETATION
33210,WEEDS AND VEGETATION
33211,ZONING
33212,WEEDS AND VEGETATION
33213,ZONING
33214,ZONING
33215,ZONING
33216,HOUSING
33217,HOUSING
33218,BUILDING AND PREMISES
33219,ZONING
33220,ZONING
33221,HOUSING
33222,HOUSING
33223,ZONING
33224,HOUSING
33225,HOUSING
33226,HOUSING
33227,HOUSING
33228,ZONING
33229,ZONING
33230,PRESALE
33231,ZONING
33232,BUILDING
33233,HOUSING
33234,HOUSING
33235,ZONING
33236,ELECTRICAL
33237,WEEDS AND VEGETATION
33238,BUILDING
33239,VACANT BUILDING
33240,HOUSING
33241,ZONING
33242,HOUSING
33243,HOUSING
33244,HOUSING
33245,ZONING
33246,WEEDS AND VEGETATION
33247,ZONING
33248,ZONING
33249,
33250,
33251,WEEDS AND VEGETATION
33252,HOUSING
33253,
33254,ZONING
33255,
33256,BUILDING
33257,SIGNS
33258,ZONING
33259,ZONING
33260,WEEDS AND VEGETATION
33261,HOUSING
33262,VACANT BUILDING
33263,ZONING
33264,VACANT BUILDING
33265,VACANT BUILDING
33266,VACANT BUILDING
33267,
33268,BUILDING
33269,ZONING
33270,BUILDING
33271,BUILDING
33272,BUILDING
33273,WEEDS AND VEGETATION
33274,WEEDS AND VEGETATION
33275,ZONING
33276,ZONING
33277,ZONING
33278,ZONING
33279,
33280,ZONING
33281,ZONING
33282,WEEDS AND VEGETATION
33283,WEEDS AND VEGETATION
33284,WEEDS AND VEGETATION
33285,BUILDING
33286,BUILDING
33287,SIGNS
33288,ZONING
33289,BUILDING
33290,ZONING
33291,ZONING
33292,
33293,SIGNS
33294,
33295,SIGNS
33296,
33297,BUILDING
33298,ZONING
33299,WEEDS AND VEGETATION
33300,ZONING
33301,ZONING
33302,WEEDS AND VEGETATION
33303,BUILDING
33304,ZONING
33305,ZONING
33306,HOUSING
33307,BUILDING
33308,ZONING
33309,HOUSING
33310,WEEDS AND VEGETATION
33311,ZONING
33312,WEEDS AND VEGETATION
33313,ZONING
33314,HOUSING
33315,BUILDING AND PREMISES
33316,ZONING
33317,ZONING
33318,HOUSING
33319,ZONING
33320,ZONING
33321,HOUSING
33322,BUILDING
33323,BUILDING
33324,
33325,BUILDING
33326,ZONING
33327,ZONING
33328,WEEDS AND VEGETATION
33329,ZONING
33330,HOUSING
33331,WEEDS AND VEGETATION
33332,ZONING
33333,HOUSING
33334,HOUSING
33335,HOUSING
33336,ZONING
33337,ZONING
33338,WEEDS AND VEGETATION
33339,ZONING
33340,BUILDING
33341,ZONING
33342,BUILDING
33343,BUILDING
33344,VACANT BUILDING
33345,HOUSING
33346,HOUSING
33347,HOUSING
33348,ZONING
33349,ZONING
33350,HOUSING
33351,HOUSING
33352,ZONING
33353,VACANT BUILDING
33354,VACANT BUILDING
33355,VACANT BUILDING
33356,HOUSING
33357,ZONING
33358,ZONING
33359,ZONING
33360,ZONING
33361,ZONING
33362,WEEDS AND VEGETATION
33363,WEEDS AND VEGETATION
33364,ZONING
33365,WEEDS AND VEGETATION
33366,ZONING
33367,WEEDS AND VEGETATION
33368,WEEDS AND VEGETATION
33369,WEEDS AND VEGETATION
33370,WEEDS AND VEGETATION
33371,WEEDS AND VEGETATION
33372,HOUSING
33373,BUILDING
33374,HOUSING
33375,ZONING
33376,SITE
33377,BUILDING
33378,BUILDING
33379,ZONING
33380,HOUSING
33381,HOUSING
33382,ZONING
33383,HOUSING
33384,ZONING
33385,WEEDS AND VEGETATION
33386,WEEDS AND VEGETATION
33387,HOUSING
33388,VACANT BUILDING
33389,ZONING
33390,VACANT BUILDING
33391,VACANT BUILDING
33392,
33393,HOUSING
33394,SITE
33395,HOUSING
33396,HOUSING
33397,ZONING
33398,WEEDS AND VEGETATION
33399,ZONING
33400,ZONING
33401,WEEDS AND VEGETATION
33402,WEEDS AND VEGETATION
33403,WEEDS AND VEGETATION
33404,HOUSING
33405,HOUSING
33406,HOUSING
33407,HOUSING
33408,CONDO/COOP CONVERSION
33409,WEEDS AND VEGETATION
33410,ZONING
33411,VACANT BUILDING
33412,HOUSING
33413,SIGNS
33414,HOUSING
33415,
33416,
33417,ZONING
33418,WEEDS AND VEGETATION
33419,WEEDS AND VEGETATION
33420,WEEDS AND VEGETATION
33421,ZONING
33422,ZONING
33423,
33424,ZONING
33425,BUILDING AND PREMISES
33426,ZONING
33427,ZONING
33428,HOUSING
33429,ZONING
33430,VACANT BUILDING
33431,WEEDS AND VEGETATION
33432,WEEDS AND VEGETATION
33433,ZONING
33434,ZONING
33435,ZONING
33436,BUILDING
33437,VACANT BUILDING
33438,WEEDS AND VEGETATION
33439,WEEDS AND VEGETATION
33440,ZONING
33441,WEEDS AND VEGETATION
33442,ZONING
33443,HOUSING
33444,BUILDING AND PREMISES
33445,VACANT BUILDING
33446,ZONING
33447,VACANT BUILDING
33448,HOUSING
33449,ZONING
33450,ZONING
33451,ZONING
33452,BUILDING
33453,BUILDING
33454,ZONING
33455,BUILDING
33456,BUILDING
33457,ZONING
33458,ZONING
33459,ZONING
33460,WEEDS AND VEGETATION
33461,WEEDS AND VEGETATION
33462,ZONING
33463,ZONING
33464,ZONING
33465,ZONING
33466,ZONING
33467,ZONING
33468,VACANT BUILDING
33469,ZONING
33470,VACANT BUILDING
33471,ZONING
33472,ZONING
33473,VACANT BUILDING
33474,ZONING
33475,ZONING
33476,ZONING
33477,BUILDING
33478,
33479,ZONING
33480,ZONING
33481,WEEDS AND VEGETATION
33482,WEEDS AND VEGETATION
33483,ZONING
33484,SITE
33485,BUILDING
33486,WEEDS AND VEGETATION
33487,WEEDS AND VEGETATION
33488,WEEDS AND VEGETATION
33489,WEEDS AND VEGETATION
33490,VACANT BUILDING
33491,BUILDING
33492,ZONING
33493,WEEDS AND VEGETATION
33494,HOUSING
33495,WEEDS AND VEGETATION
33496,WEEDS AND VEGETATION
33497,WEEDS AND VEGETATION
33498,WEEDS AND VEGETATION
33499,ZONING
33500,WEEDS AND VEGETATION
33501,ZONING
33502,BUILDING
33503,HOUSING
33504,BUILDING
33505,BUILDING
33506,
33507,ZONING
33508,ZONING
33509,BUILDING
33510,WEEDS AND VEGETATION
33511,HOUSING
33512,VACANT BUILDING
33513,ZONING
33514,SITE
33515,BUILDING
33516,
33517,
33518,
33519,
33520,WEEDS AND VEGETATION
33521,ZONING
33522,ZONING
33523,ZONING
33524,BUILDING
33525,MECHANICAL
33526,WEEDS AND VEGETATION
33527,SITE
33528,HOUSING
33529,ZONING
33530,ZONING
33531,WEEDS AND VEGETATION
33532,BUILDING AND PREMISES
33533,
33534,ZONING
33535,WEEDS AND VEGETATION
33536,WEEDS AND VEGETATION
33537,WEEDS AND VEGETATION
33538,SITE
33539,BUILDING
33540,WEEDS AND VEGETATION
33541,BUILDING
33542,ZONING
33543,ZONING
33544,ZONING
33545,WEEDS AND VEGETATION
33546,ZONING
33547,ZONING
33548,ZONING
33549,WEEDS AND VEGETATION
33550,
33551,WEEDS AND VEGETATION
33552,
33553,
33554,ZONING
33555,BUILDING
33556,VACANT BUILDING
33557,WEEDS AND VEGETATION
33558,SITE
33559,ZONING
33560,ZONING
33561,BUILDING
33562,BUILDING
33563,BUILDING
33564,WEEDS AND VEGETATION
33565,HOUSING
33566,BUILDING
33567,HOUSING
33568,HOUSING
33569,CONDO/COOP CONVERSION
33570,WEEDS AND VEGETATION
33571,ZONING
33572,WEEDS AND VEGETATION
33573,ZONING
33574,ZONING
33575,WEEDS AND VEGETATION
33576,BUILDING
33577,HOUSING
33578,BUILDING
33579,ELECTRICAL
33580,HOUSING
33581,
33582,
33583,ZONING
33584,ZONING
33585,ZONING
33586,ZONING
33587,ZONING
33588,ZONING
33589,WEEDS AND VEGETATION
33590,WEEDS AND VEGETATION
33591,
33592,BUILDING
33593,BUILDING
33594,BUILDING
33595,VACANT BUILDING
33596,BUILDING
33597,ZONING
33598,WEEDS AND VEGETATION
33599,SIGNS
33600,ZONING
33601,ZONING
33602,WEEDS AND VEGETATION
33603,BUILDING
33604,HOUSING
33605,HOUSING
33606,HOUSING
33607,BUILDING
33608,WEEDS AND VEGETATION
33609,WEEDS AND VEGETATION
33610,BUILDING
33611,ZONING
33612,WEEDS AND VEGETATION
33613,VACANT BUILDING
33614,BUILDING
33615,
33616,ELECTRICAL
33617,BUILDING
33618,WEEDS AND VEGETATION
33619,ZONING
33620,ZONING
33621,HOUSING
33622,BUILDING AND PREMISES
33623,BUILDING
33624,WEEDS AND VEGETATION
33625,SITE
33626,WEEDS AND VEGETATION
33627,BUILDING
33628,BUILDING
33629,ZONING
33630,HOUSING
33631,ZONING
33632,SITE
33633,HOUSING
33634,WEEDS AND VEGETATION
33635,ZONING
33636,WEEDS AND VEGETATION
33637,ZONING
33638,SITE
33639,
33640,
33641,ZONING
33642,ZONING
33643,WEEDS AND VEGETATION
33644,
33645,
33646,BUILDING
33647,HOUSING
33648,ZONING
33649,WEEDS AND VEGETATION
33650,ZONING
33651,WEEDS AND VEGETATION
33652,WEEDS AND VEGETATION
33653,WEEDS AND VEGETATION
33654,
33655,ZONING
33656,HOUSING
33657,ZONING
33658,ZONING
33659,ZONING
33660,WEEDS AND VEGETATION
33661,WEEDS AND VEGETATION
33662,WEEDS AND VEGETATION
33663,WEEDS AND VEGETATION
33664,HOUSING
33665,ZONING
33666,WEEDS AND VEGETATION
33667,WEEDS AND VEGETATION
33668,WEEDS AND VEGETATION
33669,WEEDS AND VEGETATION
33670,WEEDS AND VEGETATION
33671,WEEDS AND VEGETATION
33672,ZONING
33673,WEEDS AND VEGETATION
33674,ZONING
33675,ZONING
33676,WEEDS AND VEGETATION
33677,WEEDS AND VEGETATION
33678,WEEDS AND VEGETATION
33679,WEEDS AND VEGETATION
33680,WEEDS AND VEGETATION
33681,WEEDS AND VEGETATION
33682,WEEDS AND VEGETATION
33683,ZONING
33684,WEEDS AND VEGETATION
33685,ZONING
33686,ZONING
33687,HOUSING
33688,HOUSING
33689,ZONING
33690,HOUSING
33691,HOUSING
33692,WEEDS AND VEGETATION
33693,HOUSING
33694,ZONING
33695,ZONING
33696,WEEDS AND VEGETATION
33697,HOUSING
33698,HOUSING
33699,WEEDS AND VEGETATION
33700,ZONING
33701,ZONING
33702,WEEDS AND VEGETATION
33703,WEEDS AND VEGETATION
33704,WEEDS AND VEGETATION
33705,ZONING
33706,ZONING
33707,HOUSING
33708,WEEDS AND VEGETATION
33709,ZONING
33710,VACANT BUILDING
33711,ZONING
33712,ZONING
33713,BUILDING
33714,ZONING
33715,ZONING
33716,ZONING
33717,ZONING
33718,ZONING
33719,
33720,ZONING
33721,HOUSING
33722,ZONING
33723,ZONING
33724,ZONING
33725,VACANT BUILDING
33726,VACANT BUILDING
33727,VACANT BUILDING
33728,ZONING
33729,ZONING
33730,ZONING
33731,
33732,
33733,SITE
33734,SITE
33735,BUILDING
33736,BUILDING
33737,BUILDING
33738,BUILDING
33739,BUILDING
33740,ZONING
33741,ZONING
33742,HOUSING
33743,ZONING
33744,ZONING
33745,BUILDING
33746,ZONING
33747,ZONING
33748,HOUSING
33749,JUST CAUSE EVICTION
33750,JUST CAUSE EVICTION
33751,JUST CAUSE EVICTION
33752,WEEDS AND VEGETATION
33753,ZONING
33754,
33755,WEEDS AND VEGETATION
33756,
33757,HOUSING
33758,ZONING
33759,WEEDS AND VEGETATION
33760,ZONING
33761,JUST CAUSE EVICTION
33762,
33763,BUILDING AND PREMISES
33764,HOUSING
33765,BUILDING
33766,BUILDING
33767,SITE
33768,BUILDING
33769,WEEDS AND VEGETATION
33770,WEEDS AND VEGETATION
33771,WEEDS AND VEGETATION
33772,SITE
33773,SITE
33774,ZONING
33775,ZONING
33776,ELECTRICAL
33777,BUILDING
33778,ZONING
33779,ZONING
33780,ZONING
33781,HOUSING
33782,VACANT BUILDING
33783,VACANT BUILDING
33784,VACANT BUILDING
33785,VACANT BUILDING
33786,VACANT BUILDING
33787,ZONING
33788,VACANT BUILDING
33789,ZONING
33790,ZONING
33791,
33792,JUST CAUSE EVICTION
33793,BUILDING
33794,ZONING
33795,WEEDS AND VEGETATION
33796,WEEDS AND VEGETATION
33797,WEEDS AND VEGETATION
33798,VACANT BUILDING
33799,ZONING
33800,HOUSING
33801,ZONING
33802,
33803,ZONING
33804,BUILDING
33805,ZONING
33806,HOUSING
33807,HOUSING
33808,WEEDS AND VEGETATION
33809,HOUSING
33810,WEEDS AND VEGETATION
33811,WEEDS AND VEGETATION
33812,
33813,HOUSING
33814,WEEDS AND VEGETATION
33815,ZONING
33816,ZONING
33817,WEEDS AND VEGETATION
33818,VACANT BUILDING
33819,ZONING
33820,VACANT BUILDING
33821,HOUSING
33822,BUILDING
33823,BUILDING
33824,
33825,BUILDING
33826,BUILDING
33827,WEEDS AND VEGETATION
33828,HOUSING
33829,ZONING
33830,HOUSING
33831,ZONING
33832,
33833,VACANT BUILDING
33834,ZONING
33835,ZONING
33836,ZONING
33837,BUILDING
33838,WEEDS AND VEGETATION
33839,VACANT BUILDING
33840,WEEDS AND VEGETATION
33841,HOUSING
33842,BUILDING
33843,HOUSING
33844,HOUSING
33845,WEEDS AND VEGETATION
33846,BUILDING
33847,ZONING
33848,BUILDING
33849,BUILDING
33850,ZONING
33851,HOUSING
33852,ZONING
33853,VACANT BUILDING
33854,ZONING
33855,ZONING
33856,HOUSING
33857,ZONING
33858,BUILDING
33859,MECHANICAL
33860,BUILDING
33861,ZONING
33862,SITE
33863,VACANT BUILDING
33864,ZONING
33865,
33866,
33867,ZONING
33868,VACANT BUILDING
33869,HOUSING
33870,ZONING
33871,ZONING
33872,WEEDS AND VEGETATION
33873,WEEDS AND VEGETATION
33874,VACANT BUILDING
33875,VACANT BUILDING
33876,BUILDING
33877,WEEDS AND VEGETATION
33878,ZONING
33879,ZONING
33880,WEEDS AND VEGETATION
33881,WEEDS AND VEGETATION
33882,HOUSING
33883,BUILDING
33884,BUILDING
33885,WEEDS AND VEGETATION
33886,WEEDS AND VEGETATION
33887,ZONING
33888,WEEDS AND VEGETATION
33889,ZONING
33890,SITE
33891,WEEDS AND VEGETATION
33892,SITE
33893,BUILDING
33894,BUILDING
33895,
33896,
33897,ZONING
33898,BUILDING
33899,ZONING
33900,
33901,ZONING
33902,BUILDING
33903,BUILDING
33904,BUILDING
33905,ZONING
33906,ZONING
33907,BUILDING
33908,BUILDING
33909,HOUSING
33910,WEEDS AND VEGETATION
33911,BUILDING
33912,BUILDING
33913,WEEDS AND VEGETATION
33914,SITE
33915,ZONING
33916,ZONING
33917,ZONING
33918,HOUSING
33919,ZONING
33920,
33921,WEEDS AND VEGETATION
33922,VACANT BUILDING
33923,ZONING
33924,ZONING
33925,VACANT BUILDING
33926,ZONING
33927,ZONING
33928,ZONING
33929,HOUSING
33930,HOUSING
33931,WEEDS AND VEGETATION
33932,ZONING
33933,HOUSING
33934,CONDO/COOP CONVERSION
33935,HOUSING
33936,HOUSING
33937,ZONING
33938,ZONING
33939,BUILDING
33940,BUILDING
33941,ZONING
33942,ZONING
33943,WEEDS AND VEGETATION
33944,BUILDING
33945,HOUSING
33946,ZONING
33947,ZONING
33948,ZONING
33949,WEEDS AND VEGETATION
33950,ZONING
33951,VACANT BUILDING
33952,ZONING
33953,
33954,
33955,VACANT BUILDING
33956,ZONING
33957,ZONING
33958,ZONING
